label,Anatomy,,,Random_Trees,,,Spectral,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
2557,-5.21731,-2.51075,-12.05782,13.71931,-0.12666,-0.00545,0.0,0.0,0.0,2.35014,0.57592,19.09793,3,2,1,2,3
5250,-1.92549,-1.54895,-4.8326,14.07271,-0.04123,-0.17387,-8.876947305562445e+88,1.6727766813215286e+89,8.970038910808783e+89,-4.80726,5.76285,-7.55396,2,2,2,2,3
5656,-5.57511,-3.49994,-9.6953,14.07139,-0.10313,-0.21573,-0.0,0.0,0.0,-10.97233,-5.93586,3.33695,2,2,2,2,4
1868,-8.03783,-3.46762,-20.44953,13.93165,-0.08137,-0.23058,0.0,0.0,0.0,-0.509,3.90348,12.33138,2,2,2,2,6
7719,-3.72247,-1.99781,-8.90474,13.78898,-0.11249,-0.152,4.702925633289496e+118,-1.7272379180275296e+120,-9.316466163326756e+122,5.54003,5.49882,-3.18418,2,2,2,2,3
2661,-4.841,-2.23087,-11.73152,13.8597,-0.1017,0.03886,1.1633910514505082e+138,1.3896157568906868e+138,1.0599148971587764e+141,-0.91384,-7.27557,-5.73836,1,2,2,11,6
2972,-25.71994,-10.73788,-77.8196,13.72103,-0.14281,-0.31213,-0.0,0.0,0.0,4.99281,-6.89587,11.97997,3,2,1,1,3
3108,-2.37075,25.44972,-4.17368,14.06973,-0.09122,-0.05112,1.938538662995729e+85,1.5167914416341204e+85,1.2764538096379551e+88,4.85606,8.75334,8.88639,1,2,2,11,3
3604,0.27125,-0.66312,1.03813,14.14056,-0.07877,-0.05902,1.7140264812763961e+53,5.535158467137283e+52,9.004624060969908e+55,-1.0422,3.18658,12.97071,3,2,2,1,6
2822,-16.05656,-6.39822,-40.65283,13.93295,-0.12772,-0.4084,0.0,-0.0,-0.0,-2.15902,6.36798,-0.84193,3,2,1,2,3
4917,-1.24552,-1.17567,-2.26752,13.86517,-0.08206,-0.24068,-6.539137882436165e+79,-9.810801751808573e+78,-1.6767977611957105e+82,5.10055,-4.46814,1.89724,3,2,2,1,3
3695,3.1348,0.26144,8.29744,13.86485,-0.05055,-0.16844,3.308338022789461e+18,-3.1803304729069245e+18,-1.0749049201137232e+21,-12.09764,17.56411,-10.52375,3,2,2,2,3
2578,-13.58428,-5.4731,-33.81911,13.65295,-0.06022,-0.13998,-0.0,-0.0,-0.0,1.97533,5.15256,-0.61438,3,2,1,1,3
5842,-2.58707,-1.62261,-5.54628,14.00557,0.01642,0.24174,-9.607972643967836e+102,-6.132159176408432e+102,-2.0274972637985204e+105,4.85371,4.30716,-1.49821,3,2,2,1,2
2609,-4.0419,-2.11177,-9.13296,13.93182,-0.08781,-0.16191,-2.3291721407046418e+129,4.6291000206278824e+129,2.1971983386111968e+132,4.45156,8.70879,16.30625,3,2,1,2,6
1482,-1.67676,-1.31894,-3.31875,13.93683,1.57858,-0.65071,1.6529815410864635e+86,-8.630702180050045e+86,-6.052348178309101e+89,4.16658,7.86424,-1.80243,1,2,2,10,3
272,2.25619,-0.02455,6.19138,14.06972,-0.10076,-0.05766,1.4628539842757114e+27,9.103590239481712e+28,3.043231751225332e+31,4.9713,7.16552,0.94449,1,2,2,6,5
1842,-5.42173,-2.58051,-12.56917,14.00201,-0.0203,0.10918,0.0,0.0,0.0,-11.85681,-1.98298,-11.37189,3,2,1,1,3
4244,-2.15459,-1.47812,-4.4865,13.99933,-0.09172,-0.02664,-1.2989008978000998e+94,7.581708512665273e+94,1.4644892495185557e+97,-9.70153,-7.68528,-14.90908,3,2,1,1,6
4378,-5.95082,-2.76158,-13.8966,14.00169,-0.08768,-0.1915,0.0,0.0,0.0,-6.4319,0.23922,5.55893,3,2,2,1,3
314,-7.86179,-3.40192,-21.20565,14.00303,-0.07641,-0.25736,-0.0,-0.0,-0.0,2.18714,-6.92968,-9.59175,2,2,2,2,6
824,-3.86345,-2.0515,-8.69112,14.00013,-0.10975,-0.13993,1.422803672960583e+127,-3.378782312899825e+127,-3.106896932185482e+130,0.99254,-17.34837,7.59235,3,2,1,2,3
6277,3.57944,0.40582,9.36155,14.06958,-0.09613,-0.07109,-42443369242568.125,225884078545037.1,5.156526861991709e+16,-21.24179,4.77192,-8.47915,2,2,2,2,3
8179,-2.35041,-1.54349,-4.96601,14.00003,-0.0896,-0.00801,-1.1924911244206505e+98,-1.1040134279156485e+98,-5.020648255211327e+100,3.31214,-6.83888,-2.75643,3,2,2,1,4
7159,-2.94795,-1.7435,-6.43278,14.07115,-0.07572,-0.0994,3.3833324587699898e+109,-7.1119949353578875e+109,-3.5171317670997266e+112,15.24238,12.48278,-10.70754,3,2,2,2,3
1443,-5.4417,-2.58733,-12.61918,14.07184,-0.07897,0.04478,-0.0,-0.0,-0.0,9.22952,14.85083,13.99943,3,2,1,2,5
6781,-18.98055,-7.52741,-49.03164,13.37435,0.34242,-0.66936,-0.0,0.0,0.0,4.18704,-0.34339,7.44896,3,2,1,1,3
6180,-2.88206,-2.78362,-2.1933,13.92975,-0.08806,-0.02612,-7.307089549418157e+91,1.205985049378457e+92,5.0407063369577105e+94,-10.87623,-6.90119,3.49775,3,2,2,2,3
3236,-1.92856,-1.40276,-3.93371,14.00254,-0.03732,-0.08723,-1.0953533376942693e+91,-1.6449998721247592e+91,-3.2828487818983506e+93,-1.57898,-1.65779,5.69682,1,2,2,1,6
2620,-3.19425,-1.82617,-7.03899,14.00039,-0.09552,-0.08484,8.997376359243769e+113,-7.688683711115466e+113,-2.4218060552793587e+116,-13.44067,1.22595,10.37517,4,2,2,1,3
2866,-6.66982,-3.00889,-15.7099,13.93036,-0.0857,-0.31294,-0.0,0.0,0.0,7.87116,-2.69742,14.4602,1,2,2,1,3
7500,0.78369,-0.50618,2.64901,13.93053,-0.09046,-0.09292,2.7071231016165965e+48,2.6682319379875052e+48,2.3061085647551667e+51,-0.06713,7.70706,-19.18753,3,2,2,2,3
583,-1.51665,-1.2657,-2.92814,14.0013,-0.03733,0.17604,3.646436131550556e+83,-2.533933564563805e+83,-7.752355246193919e+85,-10.09239,-6.21359,19.12006,3,2,1,2,3
3097,0.99867,-4.60985,24.92077,13.99933,-0.10547,-0.12993,2.7904136153201456e+16,2.9807041601059044e+16,2.0238025027081703e+19,-6.12652,-11.465,2.72078,3,2,2,2,3
3558,-3.58136,-1.95639,-7.99378,13.78869,-0.09289,-0.15657,4.584130772358373e+121,2.639125177809167e+121,2.062504470673127e+124,9.9602,16.51054,12.18461,1,2,2,1,3
5588,44.8719,-3.21645,5.2081,14.07178,-0.07684,0.13907,-4.5297435652349724e+85,2.0698392697787305e+88,1.9321453224799876e+91,10.09519,0.13385,8.67051,2,2,2,2,4
8104,5.76134,1.04216,14.78513,14.14056,-0.07877,-0.05902,0.00011,-1e-05,0.00407,-8.54974,-3.82251,13.15339,3,2,1,2,6
7067,-4.41396,865.18499,132.97344,14.14056,-0.07877,-0.05902,-1.4406102639082242e+19,-1.1066100615704273e+20,-1.0811351721372543e+23,-2.12384,4.30634,-5.65398,3,2,2,1,3
3509,-4.22486,-11.2587,24.11526,14.07115,-0.07496,-0.06703,3.0517873700658422e+93,1.8552571933270857e+93,2.6010697020319426e+96,-4.12181,3.76044,-4.37379,2,2,2,2,5
6836,0.83682,-0.48344,1.5977,13.9302,-0.07208,-0.2331,1.836049331377116e+42,1.1007731381390485e+43,3.586086405941491e+45,-7.57679,5.69221,3.69945,3,2,2,1,6
3512,-2.4255,-1.56858,-5.15003,13.92908,-0.10762,-0.11411,2.1342543225780934e+99,4.591794849007933e+99,2.827643183277187e+102,-5.53089,-5.02954,-21.18411,1,2,2,1,3
3052,-8.85744,50.86712,-17.97398,13.86487,-0.05909,-0.00421,0.0,-0.0,-0.0,7.10736,-9.89404,-5.14884,2,2,2,2,3
1735,1.58562,-0.24349,4.5804,14.14056,-0.07877,-0.05902,1.3779644669466755e+36,-6.525796207506577e+36,-5.384454215713035e+39,8.68236,-3.0111,4.75521,3,2,1,1,3
758,-15.35766,-6.13406,-38.69891,13.78907,-0.10751,-0.19104,0.0,-0.0,-0.0,4.0207,-4.77396,4.49011,3,2,1,1,3
4744,-1.44314,-1.24128,-2.74894,13.99897,-0.10656,-0.08639,-1.1926138256960453e+83,-1.3512296802015512e+83,-2.2293650409783783e+85,22.2315,-1.64671,-4.08914,3,2,1,2,3
6877,-3.21144,-1.83194,-7.08133,14.00053,-0.02884,-0.0772,8.84102836834757e+114,6.25432885403309e+114,5.27000630046795e+117,4.80478,4.92376,-15.73818,1,2,2,11,5
6962,-2.00219,-1.4273,-4.11371,13.93137,-0.10302,-0.13757,4.138187444458447e+91,-2.739659424042559e+92,-1.4274802789553904e+95,-4.18396,-5.55481,7.95598,3,2,1,1,3
5959,-4.25724,-2.1846,-9.6669,14.00257,-0.04462,-0.1371,5.0555471492660675e+132,8.361226421879901e+133,6.124722632667168e+136,-13.60491,1.20713,-12.7549,3,2,1,1,4
5742,1.13589,-0.3907,3.49794,14.0697,-0.09244,-0.09222,5.123146253219152e+42,-2.9243902668122856e+43,-1.0102287093288124e+46,-16.23895,-5.48818,-15.46012,1,2,2,1,2
5968,-1.63802,-1.30605,-3.22421,13.99902,-0.11154,-0.05673,7.77478396360293e+85,7.400195391843184e+85,7.134621891488067e+88,8.26013,-11.98933,-16.97085,3,2,2,1,2
8025,-0.51988,-0.93542,-0.50401,14.14056,-0.07877,-0.05902,1.0623179963469269e+68,1.0972735885937634e+68,1.5545377461546687e+70,-2.47003,-1.16418,-5.57106,3,2,1,2,3
599,-8.03751,-3.48355,-19.19115,14.00189,-0.08658,-0.21091,-0.0,-0.0,-0.0,2.81216,2.1896,1.00466,1,2,2,17,3
6674,1.43294,-0.29343,4.21312,14.07123,-0.07523,-0.04099,-2.001776587837307e+39,-1.348017949448675e+39,-1.0265685147487741e+42,-5.25846,-7.38646,-17.0821,1,2,1,1,3
6197,0.51023,-0.59599,1.98904,14.06997,-0.08973,-0.12279,9.182982954831753e+51,-1.3267698743929477e+52,-9.680530434491938e+54,6.8125,8.29162,-0.09555,3,2,1,1,3
5048,0.06138,-0.74367,0.90415,14.07054,-0.07929,-0.07255,6.2665444232283066e+56,-3.9052469971143646e+58,-3.4916252517537983e+61,0.97513,-2.38265,-10.54797,3,2,2,1,3
7390,0.5109,-0.59577,1.99066,14.07104,-0.07721,-0.09357,1.2290295360388623e+52,-1.4084445462787126e+52,-7.33048246126078e+54,-18.2018,-12.84672,5.5852,3,2,1,1,6
3274,-6.21568,-2.85251,-14.56329,14.14056,-0.07877,-0.05902,-0.0,0.0,0.0,4.26473,4.74285,-3.81415,3,2,1,1,4
219,1.03443,-0.42394,3.25352,14.00142,0.39224,-0.18472,-7.084700043089283e+43,1.6581289874011271e+44,8.86655487873274e+46,0.60698,3.61335,-2.05983,3,2,2,1,6
5517,-18.30363,-7.26243,-47.06135,14.06991,-0.09091,-0.03547,0.0,0.0,0.0,-4.48005,-7.1684,-3.26557,3,2,1,2,2
5192,0.97756,-0.44259,3.11645,14.00033,-0.06291,0.11275,-8.910977415038192e+44,3.83178935181339e+45,2.3667286205626574e+48,18.3929,1.99144,12.94564,3,2,1,2,4
6922,0.10819,-0.72825,1.0174,14.14056,-0.07877,-0.05902,-6.2050393253690914e+57,-4.965253572593681e+57,-1.1916099499785236e+60,6.49462,-4.84353,-6.81076,3,2,2,1,6
8084,2.41171,0.02614,6.56453,14.07317,-0.08514,-0.16265,1.963640639245293e+27,1.0480573001594114e+27,5.7267188005354364e+29,4.96233,-7.02213,6.14327,3,2,2,1,3
840,460.22689,-12.81304,98.32285,14.14056,-0.07877,-0.05902,0.0,-0.0,-0.0,10.21957,0.49827,8.63765,3,2,2,1,4
2342,-3.77983,-2.02329,-8.48426,14.07031,-0.0884,-0.07815,-3.893300811443853e+125,-5.868736069946408e+125,-2.475493416308208e+128,5.7455,-1.53381,17.23457,1,2,2,1,3
2780,-1.47067,-1.25042,-2.81606,14.07161,-0.06363,0.01006,1.1663986565977184e+82,4.0986696663116074e+82,7.6749541324641e+84,11.71874,14.17686,-0.29897,3,2,1,1,3
6486,-1.51612,-1.26552,-2.92686,14.06947,-0.09392,-0.05233,1.3963121757548703e+84,-2.5760148522226166e+84,-1.6620015044442783e+87,3.77769,23.55281,-2.29807,3,2,2,2,2
591,-2.25487,-1.51159,-4.73199,14.07091,-0.08701,-0.03891,2.048681377113848e+97,2.291969574354481e+96,1.0215084757138212e+99,-2.3905,-9.18974,-4.12224,3,2,2,2,3
7262,-0.5747,-0.95354,-0.63701,13.93123,-0.06711,0.09695,-5.2943149420740695e+66,-1.423394596032294e+67,-9.480648945308861e+69,5.03415,0.65264,0.79328,3,2,2,1,4
6983,3.49351,0.37793,9.15599,14.14056,-0.07877,-0.05902,422531315986529.06,-1573774822426891.5,-7.91289145045426e+17,14.34871,16.51837,-5.87,3,2,2,2,3
5071,1.7988,-0.17382,5.09291,14.00002,-0.0498,-0.12008,-1.0366843429870788e+34,3.559526518703558e+34,1.631389083157282e+37,-8.03495,-3.43054,3.13332,3,2,1,1,3
1857,0.14013,-0.71773,1.09465,14.00169,-0.07404,0.16864,-1.0250610662703481e+57,-9.311658425116557e+56,-5.994469410666484e+59,-0.50183,5.73058,0.22732,3,2,2,2,4
1248,-7.01963,-3.12976,-16.59621,13.99929,-0.06062,-0.02005,0.0,0.0,0.0,-2.64295,-6.13984,8.3387,3,2,2,2,4
6300,1.59612,-0.24006,4.60564,13.64792,-0.09328,-0.17731,-5.26929229451943e+36,4.3102594741731865e+36,2.444712758488224e+39,-5.95372,7.24748,-5.55341,3,2,2,15,3
4983,-1.06605,2.80698,-5.17527,14.07089,-0.08113,0.01176,-1.2893812601980112e+51,-3.609466493191661e+51,-2.5152159659937967e+54,3.61825,8.29934,-5.77977,3,2,2,1,6
2498,-8.49104,-3.64222,-20.35536,13.79166,-0.0948,-0.21929,0.0,0.0,0.0,3.79132,16.84174,3.32966,3,2,1,1,6
1049,4.65189,0.75322,11.92453,13.99806,-0.10672,-0.09952,-379.54229,-196.82266,-409322.29649,0.59383,-2.10193,3.25116,2,2,2,2,3
2394,0.51123,-7.24202,51.22443,14.14056,-0.07877,-0.05902,-1.413276781219403e+29,-3.611017506815883e+29,-2.6173470093603222e+32,-1.19192,0.67193,-11.70777,3,2,1,1,4
3157,0.34892,-0.64903,1.59937,13.93261,-0.07883,-0.28441,-5.175266046420208e+53,-5.944928965287559e+53,-3.761351090444052e+56,-2.30314,3.48825,2.76657,10,2,1,1,3
657,16.48465,-8.15683,-59.64059,13.86068,-0.10213,-0.18922,0.0,-0.0,-0.0,4.04072,-10.11297,7.78068,3,2,1,1,4
2563,-8.61694,-3.68639,-20.67947,14.00384,0.06676,0.37669,-0.0,-0.0,-0.0,13.48148,-5.01953,-12.6889,3,2,2,2,4
1609,3.27993,0.30859,8.64488,14.06941,-0.09299,-0.07865,2.4084038088667576e+16,1.0815149156283232e+17,6.098613212046747e+19,2.57409,0.34476,3.35768,3,2,1,1,3
6479,-1.34876,-1.20994,-2.51896,14.14056,-0.07877,-0.05902,-1.773680264476825e+81,2.1813868795987517e+81,3.8864896334955785e+83,-1.99094,-4.42849,-3.89897,3,2,1,1,3
610,-4.04862,36.46342,-5.2376,14.14056,-0.07877,-0.05902,-1.718508588242637e+108,-5.922226119802611e+108,-3.4824915821582106e+111,-12.06966,0.41143,-3.27046,1,2,2,2,3
5859,2.9097,0.18826,7.75831,14.14056,-0.07877,-0.05902,1.4573062451433843e+21,1.351430302883434e+21,8.606364870882786e+23,-5.67386,0.27466,3.00963,1,2,2,1,3
1565,-0.42518,-0.90414,-0.27431,14.07184,-0.05776,0.00252,-1.5316894098464542e+65,3.2155519414843068e+65,1.3289146015678655e+68,6.23745,-9.10782,-2.28358,1,2,2,1,3
5685,-0.84914,-1.04431,-1.30341,13.64948,-0.14671,-0.3419,-1.377968971118263e+68,-8.345551233320207e+67,-4.886899874002827e+70,3.05341,-14.74782,-16.66525,3,2,2,1,4
5145,-5.691,-2.67256,-13.24403,14.00138,-0.08026,-0.21651,0.0,0.0,0.0,2.48672,10.94983,12.75295,1,2,2,2,3
4342,-6.16409,-2.83478,-14.43332,13.93293,-0.08326,0.01468,0.0,0.0,0.0,1.95423,-5.00919,4.09688,3,2,1,1,4
5739,0.75222,-0.51651,2.57309,14.00145,-0.03064,-0.05585,4.364418526298447e+47,4.9770076202087165e+48,4.459618953593809e+51,-14.82089,-11.15584,-13.68131,3,2,2,1,3
5398,-4.76881,-2.35809,-10.93872,13.93001,-0.06203,-0.06767,-0.0,-0.0,-0.0,0.76337,6.24465,16.56592,3,2,1,1,4
1923,-0.95939,-1.08082,-1.57136,13.79114,-0.07342,-0.34504,3.0661392619621167e+74,-9.10328740095524e+74,-4.86769248117773e+77,7.77167,9.90166,15.50108,2,2,2,2,6
417,0.66031,-0.54669,2.35133,14.0731,-0.04571,-0.04804,-1.7900451404333295e+50,-6.193556474690245e+49,-8.759066145259261e+52,-7.32883,-17.42362,-10.77735,2,2,2,2,6
5383,-9.97576,-3.25625,-25.60479,13.93091,-0.12125,-0.17455,0.0,-0.0,-0.0,-0.89272,10.00586,-8.56217,3,2,1,1,2
8039,3.78707,-0.26706,-1.49934,14.06941,-0.09299,-0.07865,0.0,0.0,0.0,-5.8749,7.63272,10.12116,1,2,2,17,3
7662,-7.89043,-3.2029,-19.37658,14.06956,-0.08808,-0.07192,0.0,-0.0,-0.0,-9.54389,3.88694,-5.94076,3,2,2,2,3
8021,-5.76022,-2.69626,-13.41775,13.79051,0.39529,-0.28511,-0.0,-0.0,-0.0,-0.62184,17.15271,4.61764,1,2,1,1,6
6531,0.71076,-0.53013,2.47305,14.0008,-0.07365,-0.00222,-1.4310829824758221e+48,2.3089552596417383e+48,1.8219776264456554e+51,-8.84955,21.99606,-0.02818,3,2,2,1,3
5243,1.42427,-0.29627,4.19224,13.92823,-0.13266,-0.16513,5.1239399102603295e+38,6.33825030053723e+38,4.88815979804422e+41,-19.78015,2.76304,-7.39578,2,2,2,2,3
710,-7.84877,-3.41771,-18.70813,13.44723,2.31189,-0.07479,-0.0,0.0,0.0,4.0451,0.27729,5.18645,3,2,2,1,4
3448,-8.70677,-3.71793,-20.91094,14.07035,-0.10323,-0.04669,-0.0,-0.0,-0.0,-17.87778,10.14369,5.62561,3,2,1,2,3
2376,-7.23501,-3.11129,-18.11041,13.93399,-0.12366,-0.48554,0.0,-0.0,-0.0,12.4636,3.02864,10.19802,3,2,1,1,3
1779,-10.90705,-4.499,-26.64779,14.00058,-0.08626,-0.22001,-0.0,-0.0,-0.0,6.35428,-1.58205,4.41835,3,2,2,1,2
2714,-0.05762,-0.78287,0.61617,13.93394,-0.00666,-0.24839,5.6079341681491876e+60,-5.600949798228878e+60,-5.3825378604744724e+63,6.19961,1.51393,4.08999,3,2,1,1,4
2513,-6.37375,-2.90688,-14.9619,14.14056,-0.07877,-0.05902,-0.0,-0.0,-0.0,20.21162,5.02747,-8.04871,1,2,2,1,3
671,0.2129,-0.6094,0.42198,13.92801,-0.10805,-0.11012,-7.453772462895476e+49,-2.993444588545317e+50,-1.29337270467965e+53,-4.60605,-3.11426,-13.42264,3,2,2,1,3
282,1.32656,-0.32825,3.95709,14.14056,-0.07877,-0.05902,-4.213279432613352e+40,6.297088954575035e+40,3.1400040066657333e+43,12.76801,11.86444,-1.44329,3,2,2,2,5
1404,-18.99464,-7.87689,-54.26997,13.93165,-0.02392,-0.14157,-0.0,-0.0,-0.0,3.87767,4.30157,11.13316,3,2,2,1,4
7956,2.06087,-0.08826,5.72247,14.14056,-0.07877,-0.05902,1.235683520321443e+31,2.666902683713401e+31,1.0248346581014264e+34,-15.45301,-6.00846,4.51411,3,2,2,1,3
923,-2.47317,-1.58452,-5.26692,14.06951,-0.09455,-0.08121,-2.655524092436023e+99,-6.167413534652008e+99,-1.6013340380562806e+102,4.05689,-0.51504,5.994,3,2,2,2,3
2302,-17.15079,-6.81616,-43.74882,13.72332,0.03168,0.27441,0.0,0.0,0.0,-20.93006,-8.72602,5.71423,2,2,2,2,4
3350,0.84822,-0.48501,2.80463,13.9989,-0.09547,-0.07185,2.716469807930823e+45,6.817730872625081e+45,3.633634598654568e+48,1.84967,5.22825,-3.1705,3,2,2,1,3
6223,-6.92316,-3.12914,-16.46427,13.93181,-0.14709,-0.29383,0.0,-0.0,-0.0,9.95229,3.19357,2.50522,3,2,2,1,3
6710,2.76967,0.10987,7.31978,14.00151,-0.03958,-0.03072,1.2584592515290374e+21,-3.732086150633952e+21,-1.320898012673498e+24,5.02554,11.27467,-3.67723,3,2,2,1,5
2440,0.78182,-0.5068,2.6445,13.99945,-0.06397,-0.06071,3.5930936778087393e+47,1.106144032075046e+48,5.577114158354182e+50,-4.64852,0.0411,-9.9588,3,2,2,1,6
5081,-3.39407,-1.89334,-7.53153,14.00185,-0.07386,-0.21593,1.082332617960775e+118,-3.292512524426173e+118,-4.5372897633443164e+120,0.75677,-5.209,-1.81083,3,2,1,1,6
7119,-2.33636,-1.5388,-4.9316,14.00224,-0.06672,-0.23045,5.0262470228639885e+97,8.806536137480939e+97,6.161694089188087e+100,-2.05769,-1.8091,-2.96505,3,2,2,1,3
1702,-6.27559,-2.87311,-14.7143,13.79149,-0.03298,-0.06947,0.0,0.0,0.0,-8.33603,-1.20647,0.88864,1,2,2,1,6
3219,1.40634,-0.30214,4.1491,14.07107,-0.07291,-0.11567,-3.465604387842697e+38,6.040131165814556e+39,3.633220276941951e+42,1.88066,-4.9407,-0.69454,2,2,2,2,3
170,-10.06718,-4.19889,-24.44237,13.92894,-0.10041,-0.0793,-0.0,-0.0,-0.0,3.49033,-1.64887,5.92028,3,2,2,2,3
1414,-0.27496,-14.67544,84.3306,14.14056,-0.07877,-0.05902,1e-05,-0.00012,-0.08647,-0.59603,-12.82579,3.25196,3,2,1,2,3
3631,-2.29812,-1.52603,-4.83791,14.07104,-0.07721,-0.09357,-7.172413947647271e+97,-1.7208572293665513e+98,-8.00519568468225e+100,-7.55144,0.95265,-2.60792,2,2,2,2,6
7012,1.43823,-0.2917,4.22583,14.07022,-0.09667,-0.13287,-2.2529602419115014e+38,-1.5666361977774457e+39,-6.186714425635533e+41,8.84114,3.02468,-17.72212,3,2,2,1,4
8196,2.21369,-0.06731,6.01983,14.07115,-0.08495,0.04088,-9.008535704488259e+27,-8.782784277024643e+27,-7.328333622188824e+30,0.08207,-0.53935,13.72319,1,2,2,1,3
5478,-5.06256,-2.45802,-11.67124,14.00245,-0.05633,-0.28728,-0.0,-0.0,-0.0,3.6479,-5.88525,-2.39463,3,2,1,1,3
7581,-5.61223,-2.64561,-13.04645,14.07003,-0.0916,-0.09294,-0.0,-0.0,-0.0,-1.74467,11.25919,-15.31176,3,2,1,1,3
6106,-7.54308,-3.09054,-18.25914,13.93271,-0.03505,-0.0311,0.0,-0.0,-0.0,-3.6848,2.05417,-12.08547,3,2,1,1,3
361,-1.29358,-1.19162,-2.38455,13.93333,-0.07886,-0.18787,-4.0188262602158093e+80,-8.409979118453297e+79,-1.6381997705551978e+83,8.67022,0.06703,0.78747,3,2,2,2,3
4117,-6.45841,-2.93602,-15.17558,13.64988,-0.1378,-0.25692,0.0,0.0,0.0,-0.77894,-4.11846,-6.19702,3,2,1,1,3
498,-2.05616,-1.44529,-4.24569,14.14056,-0.07877,-0.05902,-1.2202789785094903e+93,-9.344640363112348e+92,-5.305831555070767e+95,-16.59705,-8.4424,8.10331,3,2,1,1,3
1170,-0.3374,-0.76935,-1.00974,13.86317,-0.07894,-0.13254,4.494213351328706e+56,2.4815413215449936e+58,2.2139889450702152e+61,-10.00858,-1.44179,-7.93471,3,2,1,1,3
1257,-2.17322,-1.48434,-4.53211,14.0018,-0.06275,-0.11458,-1.4415788838919622e+95,4.573126491787892e+94,-2.774479975532689e+97,-4.13226,-1.35458,-3.33488,1,2,2,1,4
5754,-25.67156,-10.68737,-73.28066,13.72086,-0.07757,-0.47359,-0.0,0.0,0.0,11.87949,5.8327,-4.34001,3,2,2,1,3
3874,-8.81942,-3.75752,-21.20152,13.79535,-0.1373,-0.73168,0.0,-0.0,-0.0,-0.37293,3.17857,-7.34103,3,2,2,1,4
6475,-16.55735,-6.99184,-46.12127,13.8616,-0.11076,-0.01544,-0.0,0.0,0.0,12.85998,1.76403,-8.86741,3,2,2,14,4
3328,2.04386,-0.09381,5.68163,14.0735,-0.04054,-0.26508,8.665573731555967e+30,-1.8586805253186663e+31,-8.311629195554474e+33,11.05745,-6.17946,-11.98768,3,2,1,1,3
3828,-2.66111,-1.64739,-5.728,14.14056,-0.07877,-0.05902,-2.886945816081929e+103,-7.108738123010186e+103,-2.969164665138011e+106,-1.77414,0.49985,-3.59085,3,2,2,2,6
8254,-3.22736,-1.83729,-7.12056,14.0696,-0.08401,-0.07355,-8.78599863729025e+114,1.2379990927778365e+115,8.586702062134203e+117,4.49687,-6.61551,-3.0111,3,2,1,1,3
1243,-14.4515,-5.80008,-37.11652,13.72011,-0.10582,-0.30623,0.0,0.0,0.0,-5.85441,7.33904,9.95966,3,2,1,1,4
6834,-4.00208,-2.09832,-9.03432,14.06979,-0.08324,-0.05042,3.049840633989223e+129,6.301445094753693e+129,9.83078467640951e+131,5.27332,4.0386,0.73174,3,2,2,1,4
5151,-4.58864,-2.29692,-10.49026,13.93335,-0.08603,-0.41411,-0.0,0.0,0.0,-3.10932,-3.18624,-4.57439,3,2,1,1,3
6971,2.43194,431.77461,74.99414,14.14056,-0.07877,-0.05902,0.0,0.0,-0.0,3.19943,-11.25509,-8.29841,3,2,1,1,3
7741,-6.64944,-2.91194,-15.63337,13.85888,-0.0967,0.01171,-0.0,0.0,0.0,10.62192,-0.43565,-11.87902,3,2,1,2,6
7958,1.50063,-0.27129,4.37597,14.14056,-0.07877,-0.05902,1.8785629197277307e+38,1.938172142650201e+38,1.7799801701355887e+41,7.58948,4.87652,3.26311,3,2,2,1,3
954,-3.80483,-2.03426,-8.47804,14.06994,-0.08586,-0.06497,-6.0263949650361345e+122,-6.796389573361543e+122,-7.535588588693533e+125,-8.37481,12.52704,-5.34678,3,2,1,1,6
5873,-5.75692,-2.69513,-13.40947,13.92884,-0.10975,-0.11093,0.0,0.0,0.0,0.06224,-5.79616,-7.79893,3,2,1,2,3
4005,1.46982,-0.28137,4.30184,14.07013,-0.09204,-0.06592,-5.5048365277818075e+38,-5.331762098861759e+38,-5.5817413839641514e+41,10.22968,4.9718,1.34898,3,2,1,1,5
5216,1.74063,-0.19283,4.95309,14.14056,-0.07877,-0.05902,-4.0096062037184435e+34,-2.806993700123125e+34,-2.372864070423224e+37,-15.80556,1.51661,-5.07859,3,2,2,1,3
2072,3.33932,0.32787,8.78701,13.93,-0.07313,-0.23149,-481367337678631.4,1952111395754955.2,9.136731211242054e+17,2.90664,15.98646,-14.60935,3,2,1,1,3
5943,3.52746,-0.43262,8.87305,14.14056,-0.07877,-0.05902,-13315624650.26604,-9049732323.70113,-6674721122205.085,-10.63632,-10.21601,-6.81469,3,2,1,2,6
5125,1.33931,-0.32408,3.98777,14.06959,-0.09143,-0.09239,-2.0826617222423103e+40,-1.6477357253326652e+40,-2.5997768267104675e+43,-14.85955,-0.98776,-8.43796,3,2,1,2,3
1650,-4.24994,-2.17312,-10.23028,13.92965,-0.0678,-0.04543,-2.0979661147025118e+130,-3.8450226549458373e+130,-3.3109143425797143e+133,2.7324,-8.11983,-7.28347,3,2,2,2,3
4685,-2.76735,-1.68296,-5.98889,13.79396,-0.05443,0.27239,-1.2474243997058136e+106,-7.72115328277421e+106,-2.902400424615402e+109,-2.55926,3.90513,-3.40184,3,2,2,1,4
