label,Iso_map,,,Random_Trees,,,t_sne,,,IsomapClustering,Random_TreesClustering,SpectralClustering,tSNEClustering,LouvainClustering
6228,-5.57776,-2.63383,-12.96005,14.00156,-0.03599,0.08742,1.68161,6.04581,1.421,3,2,2,1,6
8297,-3.74554,-2.01172,-8.39948,13.9289,-0.12183,-0.12324,5.24351,5.87395,-2.33551,3,2,1,2,3
4362,1.91762,-0.13502,5.37843,14.00247,-0.14942,-0.35244,1.25889,-2.62744,-9.08214,3,2,1,2,3
7815,4.78012,0.79468,12.23069,14.14056,-0.07877,-0.05902,16.84975,-12.99694,-5.00739,2,2,2,2,3
5097,-25.66211,-12.32888,-53.85083,13.72659,-0.04372,0.58088,-1.97002,9.41677,-1.75122,1,2,2,6,2
2994,-4.14221,-2.14569,-9.38158,13.72591,-0.06377,0.41486,-14.87339,-7.8117,6.01836,3,2,1,1,2
5342,-23.34987,-8.91664,-64.58441,13.65109,-0.00056,0.31228,11.81942,4.88451,3.49802,3,2,1,2,5
6898,-21.64533,-8.59264,-56.98032,13.64992,0.03414,0.43175,-1.6897,15.38796,-9.25246,3,2,1,1,2
984,-5.67141,-2.51456,-13.45166,13.79354,-0.12254,-0.30184,4.07083,-1.01775,-11.6973,3,2,1,1,3
6392,-13.18172,-5.32486,-32.72631,13.78876,-0.14279,-0.18903,-7.35428,-0.56628,3.59128,3,2,1,2,3
7765,-0.97744,-21.24934,112.85853,14.00282,-0.03966,0.20468,6.51131,-2.20054,9.69907,3,2,1,1,2
8188,-0.0343,-0.77519,0.67261,13.93541,-0.06723,-0.56563,-12.38103,20.13604,-5.13313,3,2,1,1,3
2600,-19.48122,-10.97421,-34.22769,13.93104,-0.05791,0.08641,-5.35907,-9.14706,4.01851,1,2,2,1,2
6435,-11.29801,-4.63956,-27.68134,13.7915,-0.08339,0.15098,-3.03014,1.92563,-1.61167,2,2,2,2,5
6919,-9.4233,-8.53615,2.08667,13.9318,-0.06282,-0.30391,11.80229,-5.10653,4.51108,2,2,2,2,3
5174,-6.60007,-2.98484,-15.5335,13.92916,-0.13083,-0.06793,-10.58063,-13.26599,13.49504,3,2,2,2,5
720,-3.27098,-1.85195,-7.22804,13.65586,-0.01618,0.37341,-5.54325,-3.2099,-3.98485,3,2,1,1,5
2597,2.23689,0.71094,3.85075,14.07039,-0.0742,-0.03684,7.13664,-6.76417,-7.34125,3,2,2,1,3
5394,-0.18482,-0.82481,0.30817,14.00277,-0.12409,-0.23584,0.02964,-3.05389,-5.36575,3,2,1,1,3
5185,-7.72501,-3.3746,-18.39188,13.93154,-0.09717,-0.17704,-13.21065,-12.9973,4.74889,3,2,2,2,3
7979,-3.22564,-1.83671,-7.11632,13.92968,-0.11663,-0.18675,-16.12128,-4.07587,-3.48304,3,2,1,1,3
8270,3.97544,0.49107,10.10551,14.14056,-0.07877,-0.05902,5.07958,-11.87209,10.72343,3,2,1,2,6
7520,-1.8143,8.62744,-30.93026,14.00219,-0.10768,-0.19132,-3.21079,-13.52603,-3.627,3,2,1,1,3
4690,-5.76561,-2.69811,-13.43128,13.86276,-0.01022,0.49334,6.94608,-1.47651,0.70279,1,2,2,13,5
3384,1.09658,-0.40358,3.40325,14.14056,-0.07877,-0.05902,-1.99094,-4.42849,-3.89897,1,2,2,10,3
6483,0.38992,-0.63554,1.69843,14.00285,-0.10369,-0.20419,8.31034,6.5269,0.83027,3,2,2,1,3
1118,56.32531,-4.51038,-49.43467,13.71902,-0.14307,-0.21491,2.17402,-3.58984,12.70626,2,2,2,2,3
1903,58.13774,-3.41773,-40.51595,13.79423,-0.17925,-0.52975,2.84426,-4.59531,13.0118,3,2,2,2,3
2516,-0.44713,-0.91139,-0.32754,14.14056,-0.07877,-0.05902,5.23964,-2.52393,-6.07236,3,2,1,1,3
7670,-1.64697,-1.30902,-3.24603,14.07184,-0.05776,0.00252,-16.2396,13.82012,0.11693,3,2,1,1,3
7700,3.45171,0.36436,9.05596,13.99776,-0.10831,-0.07696,-14.54782,-4.16014,-14.24799,3,2,1,1,3
3281,3.83693,0.48933,9.97734,14.0735,-0.04054,-0.26508,20.70071,1.05182,-1.20636,2,2,2,2,3
3687,2.71614,0.10492,7.26897,14.14056,-0.07877,-0.05902,-5.33133,14.91422,1.07449,2,2,2,2,3
5806,-7.47933,-3.28915,-17.76514,14.07144,-0.10177,-0.1688,15.68537,-5.71452,-10.71101,3,2,1,1,3
821,-2.82972,-2.09891,-8.51992,14.00331,-0.0129,0.01006,4.755,-7.20363,-9.48212,1,2,2,10,3
5948,0.2778,-0.75178,1.04622,13.86666,1.61949,-0.61007,-0.67533,15.09527,-3.3485,3,2,1,1,3
8059,-6.00493,-2.78014,-14.03268,13.93462,-0.02241,0.24232,-5.26005,-20.38691,-3.4281,3,2,1,1,2
303,-0.50032,-0.92896,-0.45656,13.93026,-0.02085,0.15514,4.88989,0.15008,-1.3043,1,2,1,1,4
1729,-13.83666,-5.56637,-34.50697,13.79517,0.03466,0.54496,-4.76636,7.60215,-15.91061,3,2,1,1,2
3309,-6.35994,-2.90212,-14.92704,13.86072,-0.15486,-0.0808,8.20991,-7.70478,-3.29369,3,2,2,2,5
1773,-10.31735,-3.65499,-26.13303,13.51566,-0.15026,-0.56006,8.44323,4.24854,-11.22618,3,2,1,1,3
6567,-1.53223,-1.43301,-3.93787,13.79214,-0.09681,-0.34862,8.05789,7.54987,2.14282,3,2,2,1,3
4060,-5.08302,-2.46499,-11.72232,13.86484,0.09684,0.66037,-16.85841,11.4253,0.27486,3,2,1,1,2
6149,-5.00076,-2.43698,-11.51699,14.07271,-0.04123,-0.17387,2.00795,13.50557,13.42716,3,2,1,1,3
6966,-6.04369,-2.52486,-16.82183,13.99877,-0.11473,-0.10774,-0.72489,-11.09493,-7.44629,1,2,2,9,3
4968,-2.12661,-1.18246,-5.03895,13.92719,-0.10507,-0.12069,4.46689,-1.25138,-11.39784,3,2,1,1,3
1990,-2.262,-1.51397,-4.74947,13.72207,-0.09233,-0.50937,5.10614,-2.7383,-7.29276,2,2,2,2,3
847,-4.05924,-2.11763,-9.17594,13.93308,-0.07245,0.03349,2.26507,-2.65865,-6.12694,3,2,1,1,4
1826,-2.64666,-1.64255,-5.69254,14.00114,-0.09364,0.03822,17.09744,-1.4745,9.44925,1,2,2,1,3
1270,-9.78704,62.55233,-20.39342,14.00264,-0.13998,-0.18938,3.63737,-0.30243,-11.73083,3,2,1,2,3
2409,-2.83939,-1.7071,-6.16588,14.07099,-0.04829,-0.03956,5.3208,14.74016,-7.80942,3,2,2,1,2
2540,-4.54474,-2.28203,-10.38108,13.9999,-0.04413,0.15181,-1.92366,2.0304,4.13425,3,2,2,1,4
6729,4.30878,-4.10663,-39.84478,14.14056,-0.07877,-0.05902,-5.17696,-1.08632,2.94983,3,2,1,2,4
6102,-13.49246,-5.24011,-33.50949,13.86051,-0.12048,-0.09294,8.4078,-4.23536,7.06282,2,2,2,2,3
4800,-3.9469,83.28046,-3.62796,13.79491,-0.08004,-0.49874,6.8975,-9.91109,-5.98231,3,2,1,1,3
4130,-12.15457,-4.43002,-34.19884,13.86056,-0.1339,-0.27112,-2.1383,7.86585,10.5184,3,2,2,1,3
8082,-2.34134,-1.54046,-4.9438,14.07144,-0.10177,-0.1688,0.07072,-4.98631,-2.55354,3,2,2,1,3
398,-8.5926,-3.68917,-20.54557,14.07017,-0.0779,-0.03283,4.36197,15.43036,-2.23814,3,2,2,1,2
1972,-0.30581,-19.61516,-2.16643,13.9288,-0.11988,-0.01619,5.83906,-1.2254,9.54513,3,2,1,1,2
3833,-3.16697,-1.81701,-6.97181,13.79227,-0.11975,0.0739,7.60676,8.00129,3.73732,3,2,1,1,3
592,0.82733,-0.49186,2.75425,14.0735,-0.04054,-0.26508,13.10605,-3.03245,15.37562,1,2,2,1,3
124,-9.96437,-4.16232,-24.17374,13.71964,-0.09401,-0.03941,-16.76603,4.49134,-13.72362,3,2,2,1,5
3235,-8.82179,-3.75729,-21.91581,13.58692,2.35454,0.00615,5.58052,10.02944,-7.25415,3,2,1,2,4
2268,-20.14943,-7.99023,-52.47955,13.86497,0.10209,0.58367,-15.69896,-2.51956,6.63277,3,2,2,2,5
1772,-7.5221,-3.57334,-16.44123,14.00286,-0.02165,-0.17579,-1.7279,-14.71822,0.31296,1,2,1,13,4
891,-7.09029,-2.53121,-17.08553,13.86301,-0.05187,-0.11201,-2.83318,10.20572,9.23759,3,2,1,1,3
8281,-7.77962,-3.3922,-18.47455,14.07144,-0.10177,-0.1688,-2.85344,2.80372,-15.1737,2,2,2,2,3
4413,-6.06344,-2.41166,-14.44659,13.79088,-0.06337,-0.20224,7.61638,-5.41959,-12.07833,3,2,2,1,3
8198,-1.08529,9.50597,-11.22472,14.00532,-0.13582,-0.54535,9.96389,5.47044,6.12595,3,2,2,1,3
3477,-9.25378,-3.96123,-22.31206,14.00072,-0.06614,-0.0625,10.82893,-10.73601,5.35176,3,2,1,1,5
5430,0.76404,24.43271,4.38079,14.07137,-0.08306,-0.11482,8.85387,-1.15489,-9.98261,2,2,2,2,3
1519,-3.5733,-1.95367,-7.97387,13.65182,0.20416,-0.80013,10.30119,3.99192,-2.44474,2,2,2,2,3
5583,-4.93435,-2.41438,-11.35133,13.79265,0.07141,0.6893,11.11296,1.40289,13.44132,1,2,2,1,6
3160,-9.58058,-4.02614,-23.17358,13.79011,-0.13005,-0.03694,-7.30771,-2.36148,4.00168,3,2,2,1,3
5338,-10.11958,-4.21754,-24.57938,13.79153,-0.06157,0.31726,-7.12413,3.05722,-6.5943,3,2,1,1,2
8187,1.65802,-0.21983,4.7545,14.07024,-0.08239,-0.12838,-0.24213,3.86298,3.67658,3,2,2,1,3
3735,-7.10673,-3.18702,-16.72598,13.93174,-0.1614,-0.31041,6.19036,2.7165,-13.97648,1,2,2,1,3
779,-2.77555,-1.68571,-6.00902,14.07083,-0.06691,-0.02394,-1.08569,-2.2407,-4.44924,3,2,2,1,4
1867,-4.25481,-2.18378,-9.66087,13.79318,-0.08435,-0.24842,4.96783,-5.42299,1.73364,3,2,1,1,3
6589,53.93029,-1.23563,-19.98634,14.06993,-0.10585,-0.11645,2.13327,-5.48218,12.69511,3,2,2,1,3
3399,-4.63694,-2.31331,-10.61042,14.0035,0.02355,0.35767,3.16901,5.50609,2.82923,3,2,1,1,5
6345,-1.94133,-1.40702,-3.96493,13.93135,-0.05972,-0.15369,8.78583,9.51973,17.89761,1,2,2,1,4
7944,1.32829,-0.32769,3.96124,13.9336,-0.1112,-0.22271,-4.45586,-1.10299,0.6016,3,2,1,1,3
5658,-0.81832,-8.30851,5.09489,14.14056,-0.07877,-0.05902,5.69987,3.6489,-0.64813,3,2,1,1,2
8311,-5.00602,-2.43877,-11.53012,14.003,-0.10605,-0.32528,0.61988,-4.48328,3.09311,2,2,2,2,4
7927,-7.79926,135.64921,-8.86229,14.00133,-0.107,-0.17203,8.85836,-1.03022,-8.82387,3,2,2,1,3
3940,-14.73329,-5.89985,-36.9683,13.44724,0.04499,1.21235,-8.80828,-19.01296,2.32366,2,2,2,2,2
7332,-2.05646,-1.44539,-4.24642,13.6588,1.88063,-0.76706,-2.47128,-4.25071,6.08513,3,2,2,2,6
767,-12.93049,-5.32416,-32.34775,14.00231,-0.0619,-0.09207,-3.95248,9.39926,-5.82826,3,2,1,1,2
7586,-1.60038,-1.29353,-3.13236,14.14056,-0.07877,-0.05902,-5.50627,-2.71274,4.8765,3,2,1,2,3
7521,-10.2535,-3.98504,-26.78219,13.65241,-0.20399,-0.54543,13.22505,2.04891,-3.15444,3,2,2,2,3
3966,-10.68099,-3.57088,-26.93932,13.64632,-0.0667,0.03628,8.13946,0.00107,-13.71734,3,2,2,1,3
5731,0.35051,-0.65825,1.58853,14.00307,0.4073,-0.09626,4.57999,11.03796,-0.84707,2,2,2,2,6
1916,-21.62909,-8.58603,-56.93091,13.71939,-0.07142,0.08957,-15.91662,4.07193,-10.96946,3,2,1,2,4
8250,0.20557,-0.69542,-0.54714,13.99873,-0.12043,-0.05924,-7.49865,7.56691,-1.34423,2,2,2,2,3
5933,4.74854,0.82193,11.78723,13.99992,-0.12349,-0.20237,-2.85193,2.79921,-15.18601,3,2,2,1,3
7303,-12.02472,-4.60479,-30.17202,13.9988,-0.12307,-0.1504,3.64298,-0.84553,-11.57117,3,2,1,1,3
3376,-8.51427,-3.65037,-20.41514,14.00003,-0.08753,0.00495,3.85904,5.2034,-20.05512,3,2,1,1,4
4987,-1.20384,-1.16184,-2.16604,13.93034,-0.12365,-0.1954,11.08086,-14.03186,-3.62912,3,2,2,1,3
5606,-5.11272,-9.32907,-6.2743,14.00392,0.03598,0.46855,6.51015,-2.19687,9.69688,2,2,2,2,2
1369,8.50013,-3.46418,-27.03262,13.85899,-0.12323,-0.15634,2.02933,-4.61376,12.74566,3,2,1,2,3
7145,-1.6653,-1.31512,-3.29078,14.00048,-0.03916,0.02677,-6.59852,16.0363,-3.00992,3,2,1,1,2
3522,-3.18477,-1.6381,-8.33354,14.06963,-0.07836,-0.02953,-6.20791,-8.06807,-7.04015,3,2,1,1,3
5581,-12.1204,-4.85141,-29.88236,13.86201,1.53754,-0.40132,-6.09609,3.54021,-9.54219,3,2,2,2,5
3542,-7.695,-3.36415,-18.31525,13.93067,-0.06315,-0.06764,-8.43084,-0.62471,-0.91732,3,2,1,1,5
8232,-4.6548,-2.31937,-10.65487,13.92809,-0.10375,-0.05268,-16.55552,16.03216,-3.67626,3,2,1,1,3
1720,-7.74582,-3.38184,-18.44504,13.52109,0.24525,1.36363,-6.06913,-6.47723,4.25434,3,2,1,1,5
6550,1.11695,-0.8742,0.2197,14.00017,-0.06549,-0.01566,-5.31052,8.5058,-8.43924,3,2,2,2,3
1860,-4.0734,-2.12242,-9.21103,13.99906,-0.11379,-0.16863,-15.14486,-5.14951,6.50196,5,2,2,1,3
7726,4.00782,0.54472,10.38586,14.14056,-0.07877,-0.05902,-14.17092,9.95491,-0.30571,3,2,2,1,3
5254,-3.64596,-1.97815,-8.15334,13.65375,0.07096,0.32123,4.29766,3.21337,-5.28194,3,2,1,2,3
7174,-1.74172,-1.34055,-3.4773,13.99956,-0.11215,-0.13203,-1.71568,-1.59025,-3.54594,3,2,1,1,3
4336,-13.4713,-5.43143,-33.51186,13.65529,0.0762,0.9618,-7.27526,19.36359,4.96277,3,2,1,2,2
8307,-7.04732,-3.13935,-16.66648,13.85993,-0.02323,-0.07235,-4.62135,22.02269,6.30618,1,2,1,1,3
3516,-10.1423,-4.22563,-24.63882,13.71947,-0.13521,-0.02141,3.28837,1.65141,-9.05154,3,2,1,1,2
7582,-8.34772,-40.77891,246.95627,14.07044,-0.08854,0.04415,4.66135,-9.8261,2.28802,3,2,2,1,4
5499,-13.19258,-5.32884,-32.7557,13.57859,-0.1791,-0.39464,-7.50172,1.22288,-5.37391,3,2,2,2,3
4801,-0.42647,-0.90456,-0.27745,13.93276,-0.06704,-0.0629,3.584,2.02283,-1.13467,3,2,2,1,4
655,-10.73779,-4.4494,-26.10602,14.00071,-0.09422,0.02191,-2.61059,5.52064,-12.66377,3,2,2,1,3
4041,-4.44497,-2.24819,-10.13306,13.78813,-0.09442,-0.01847,3.92979,-5.639,3.40557,3,2,2,1,3
3311,-7.7706,-3.39047,-18.50834,13.79182,-0.07911,0.13966,-3.60834,-17.88352,-8.30622,3,2,1,2,2
6610,4.68852,-17.21477,8.58273,13.79244,0.06715,0.45117,5.86741,-2.94837,9.20083,3,2,2,1,2
3531,0.1496,-0.71462,1.11753,14.0016,-0.0706,0.07547,-11.68735,5.78378,-19.24663,2,2,2,2,3
5623,-3.05195,-1.77839,-6.68863,14.07144,-0.10177,-0.1688,-12.17648,-15.92947,9.07468,3,2,1,1,3
1011,-6.11417,-2.81764,-14.30759,14.00112,-0.09867,-0.16378,11.75487,5.63818,-14.68299,3,2,2,1,3
3614,-8.70979,-3.71899,-20.91874,13.79083,0.35843,-0.36004,7.13976,-13.28354,-14.8387,3,2,2,1,3
2830,-12.95643,-5.24217,-32.11704,13.72457,0.00458,0.43165,5.80952,9.8192,1.08717,2,2,2,2,2
2408,-6.83299,-3.06523,-16.12298,14.00034,-0.09728,0.00092,0.6214,-5.88501,-3.04518,3,2,1,1,5
7954,1.20105,-0.84241,-1.06902,14.14056,-0.07877,-0.05902,9.92732,6.43612,-0.02879,3,2,1,2,3
3720,-6.25479,-2.5884,-16.38838,14.00088,-0.07755,-0.11017,-5.79697,-9.45367,-9.28751,3,2,1,1,3
3664,-40.4858,-229.21584,1579.01979,14.14056,-0.07877,-0.05902,-9.67268,-6.56672,8.09982,3,2,1,1,2
859,-15.32968,-6.12353,-38.62107,13.51557,0.00818,0.75924,-15.88748,9.5188,1.14649,2,2,2,2,5
6940,-2.53358,-1.60472,-5.41505,14.07022,-0.06101,0.00755,9.3338,4.24726,-4.33839,3,2,1,1,6
5940,-11.95153,-4.79193,-30.27544,13.79327,-0.10649,-0.20733,7.50651,10.2418,4.52866,3,2,2,1,3
255,-15.16761,-6.06259,-38.17065,13.45022,0.15421,1.18832,-4.70513,7.85827,-2.29219,3,2,1,1,2
1755,-16.42765,-6.53936,-41.69768,13.72415,-0.11527,-0.15371,-3.68005,-7.59773,-5.05616,3,2,2,1,5
2436,-7.01342,-3.12761,-16.58044,14.07309,-0.09134,-0.35374,-7.05718,-4.87274,-3.49116,2,2,2,2,3
1182,-0.68115,-0.98873,-0.89539,13.86076,-0.06225,0.12884,7.93536,8.66001,-18.71722,3,2,2,1,4
6131,-2.84899,-1.71032,-6.18948,14.07035,-0.10323,-0.04669,5.95127,3.57392,6.67403,3,2,2,2,3
4018,-1.70451,-1.32817,-3.38647,14.07081,-0.08532,-0.08142,-8.72608,17.57708,2.0726,3,2,2,1,3
7059,1784.57334,8.84711,20.23887,14.00023,-0.04906,0.02234,-13.83001,-4.043,-6.52628,3,2,1,1,4
3349,-5.40814,-2.57587,-12.53515,13.93118,-0.08343,-0.11638,3.0679,2.73182,-5.71256,3,2,1,1,4
4086,-14.34718,-5.52874,-37.36076,13.58004,-0.09356,-0.20646,13.21064,2.50109,-2.66554,2,2,2,2,3
6268,-7.83044,-2.73682,-16.85222,14.00601,0.11162,0.72381,-11.83653,3.67131,-2.31062,3,2,1,1,5
4167,-12.68005,-15.63262,-25.75909,13.99981,-0.09081,-0.02648,6.51166,-2.197,9.69953,3,2,1,2,2
6656,-5.86076,-2.7307,-13.67026,14.14056,-0.07877,-0.05902,-0.18887,-16.34786,10.95028,3,2,1,1,3
4927,3.70398,-1.02203,5.27774,14.14056,-0.07877,-0.05902,-11.13539,-7.11447,-0.34223,2,2,2,2,2
4135,-15.00694,-5.60811,-41.41018,13.86033,0.30808,-0.11087,-1.73183,-11.61109,-8.3101,1,2,2,1,3
6366,-0.62365,-0.96972,-0.75581,14.06987,-0.0936,-0.09049,-7.26396,0.8562,-15.57468,3,2,1,2,3
5501,-0.41603,-0.90112,-0.25214,13.93366,-0.04477,-0.14535,5.68682,-0.00963,0.89223,1,2,2,10,3
8139,1.49506,-0.27311,4.36258,14.14056,-0.07877,-0.05902,-3.61797,9.34726,-1.54549,1,2,1,1,3
1841,-15.3597,-6.13483,-38.70458,13.44238,-0.08458,0.16971,-18.42262,3.8083,-9.25399,3,2,1,1,5
7784,0.27194,-0.67435,1.41333,13.93002,-0.15302,-0.27593,-13.70871,16.59251,-3.2952,3,2,1,1,3
2611,-30.13841,-113.78889,712.23687,13.37761,1.8717,0.71637,-1.05149,-8.88356,10.67169,3,2,2,1,2
5914,-3.81418,-2.03488,-8.56921,13.79262,-0.05164,0.25674,-1.59288,5.87897,1.90783,3,2,2,8,2
1137,-8.68543,-3.7969,-21.52815,13.79332,-0.02141,-0.32987,11.84689,5.85311,-4.34738,1,2,2,1,4
1665,-10.15446,-91.94048,640.60904,14.14056,-0.07877,-0.05902,-11.44274,6.47433,6.95039,3,2,2,2,2
5211,-0.83198,-1.03863,-1.26171,13.93476,-0.14749,-0.596,2.86816,-5.00537,-2.25571,3,2,1,2,3
553,-19.09105,-7.57087,-49.35506,13.45255,2.17838,0.55076,6.34299,4.80325,7.46429,2,2,2,2,4
274,-11.95992,-4.94146,-29.30367,13.72602,-0.05789,0.39679,4.3938,-14.1783,-2.4096,3,2,1,2,2
5749,-1.32299,-1.20138,-2.45618,14.14056,-0.07877,-0.05902,-20.07168,-4.27079,-5.93783,3,2,1,2,3
7753,3.26985,0.30531,8.62075,14.00055,-0.09567,-0.11148,-1.4327,-13.21016,16.35906,3,2,1,1,3
7945,-4.59266,33.74817,-7.97405,14.00039,-0.07404,-0.05322,9.38932,-2.15708,-8.78196,3,2,2,1,3
3302,-5.5743,-2.63264,-12.95138,13.93089,-0.10022,-0.27234,-1.0425,24.02423,-0.07544,2,2,2,2,3
7924,-6.29567,-2.88001,-14.76493,13.72287,-0.0747,-0.11641,-12.58089,20.42149,0.53122,3,2,1,2,3
1452,-7.14275,-3.17239,-16.90881,13.7256,0.13301,0.40198,10.38354,-9.88911,13.48065,2,2,2,2,4
3736,-0.01378,-0.76843,0.72229,14.00093,-0.10991,-0.1725,3.69878,15.77392,14.90941,1,2,2,1,3
6713,-9.27483,-3.918,-22.37958,13.78925,-0.17203,-0.34557,5.31389,-0.99697,-0.70546,3,2,2,1,3
3102,-0.43845,-0.90852,-0.30651,14.00033,-0.0991,-0.1023,-4.96832,-8.41461,0.66375,1,2,2,4,3
6371,-4.53298,-2.24698,-10.42358,13.9999,-0.0734,-0.05123,7.15266,-6.77485,-7.36645,2,2,2,2,3
8057,4.49956,0.642,11.22143,14.06924,-0.09182,-0.07403,7.94308,5.71163,2.15054,3,2,2,1,3
1606,-4.74309,-2.34936,-10.87467,13.99967,-0.11018,-0.07056,-2.76767,-2.3198,-4.50055,3,2,2,1,3
908,-32.41077,-100.02815,597.15098,13.86163,-0.05149,0.35518,-1.68466,-8.74391,10.03937,3,2,1,2,2
1721,-16.10069,-6.41498,-40.77683,13.93399,-0.06035,0.06766,3.59892,20.9984,3.67794,3,2,2,1,5
5399,-4.46841,-2.25614,-10.19131,14.00206,-0.03829,0.13012,14.14724,-17.31553,-3.9396,3,2,1,1,3
4016,-6.89301,-3.08597,-16.27509,13.99894,-0.0932,-0.1189,17.63917,0.74296,-8.23319,3,2,2,2,3
5293,-4.49578,-2.26542,-10.25933,13.86891,-0.05383,-0.20687,-7.42781,-13.296,9.99833,3,2,1,2,3
5160,-3.15966,-1.81455,-6.95381,14.06952,-0.10126,-0.09825,10.86892,4.41618,-16.54454,1,2,1,13,3
643,-6.88137,-2.69706,-18.41805,13.92984,-0.08646,-0.09689,-4.55021,-11.13494,-7.58909,3,2,2,1,3
1235,0.88799,-0.47196,2.90053,13.93164,-0.04253,-0.03937,13.12451,-2.40674,-11.45155,1,2,2,1,3
6586,-4.45772,-2.25251,-10.16474,14.07059,-0.10602,-0.15855,3.37333,-7.82211,-3.64253,3,2,2,1,3
3127,-4.7787,-2.36146,-10.96336,14.00119,-0.13497,-0.26278,-14.84062,-9.93483,-3.16183,3,2,1,1,3
6681,29.68719,-1.55163,-16.32271,14.00033,-0.0711,-0.06732,2.58677,-5.1997,13.34005,3,2,2,2,3
6113,-2.86026,-1.71409,-6.21718,14.00209,-0.03912,-0.08516,-12.35113,-9.19747,14.94109,2,2,2,2,3
1204,1.29068,-0.34,3.87072,13.93128,-0.08559,-0.23739,4.73152,-1.3589,-7.09523,3,2,1,1,3
871,2.85607,0.15469,8.31108,14.06958,-0.10131,-0.08769,-12.56344,-2.89829,-8.37539,3,2,1,1,3
4464,1.58842,-0.24258,4.58714,13.85829,-0.15144,-0.25083,-5.66108,-5.09342,5.36726,3,2,1,1,3
2912,-8.81153,-3.75474,-21.18116,13.72104,-0.154,-0.18771,2.36856,-0.4346,2.97192,2,2,2,2,3
5764,-9.83298,-4.11564,-23.83089,13.65899,0.13547,0.84271,-9.99125,-10.53404,-10.5564,3,2,2,1,5
5536,-10.18788,-2.97844,-27.04872,14.00265,-0.06189,-0.33038,13.60309,7.84357,-1.66626,3,2,1,2,3
7042,0.84346,-0.48657,2.79314,13.99859,-0.09679,-0.0939,-6.74616,-4.33038,2.67381,3,2,2,1,3
4832,-3.77758,-26.79207,144.29989,13.99967,-0.06192,-0.13088,15.84384,-2.23929,1.05665,3,2,2,2,2
4843,23.72672,25.34217,-71.57125,13.78682,-0.12207,-0.11693,-1.8332,-10.75023,-8.61579,2,2,2,2,3
5673,1.80277,-0.17253,5.10244,14.07032,-0.08292,-0.02826,-13.08951,-14.23553,10.98229,3,2,2,1,4
5848,-13.85016,-5.57137,-34.54384,13.44876,0.11664,1.13953,8.71445,17.74413,8.72758,3,2,1,1,4
5609,-6.89067,-3.08516,-16.26914,13.93175,-0.07609,-0.35693,-15.44657,-14.89816,-4.27691,3,2,1,1,3
4489,-0.44891,-0.91197,-0.33186,13.86297,-0.0574,-0.1873,4.54185,12.17525,-17.05812,3,2,2,2,3
4555,-7.45406,-3.28037,-17.70075,13.93346,0.05755,0.36387,3.19801,-5.49403,5.52754,3,2,1,1,5
2734,-0.65714,-0.98079,-0.83709,13.93012,-0.09158,-0.20013,-8.31846,-1.12408,1.93438,3,2,2,1,3
8047,1.89195,-0.1434,5.31675,14.00064,-0.11774,-0.18759,-5.56686,-2.11758,2.03051,3,2,2,1,3
3897,-4.43083,-2.2434,-10.09793,13.86497,-0.08718,-0.47877,-8.12158,0.53784,-0.66186,3,2,2,2,3
520,-3.25412,-1.85004,-7.11667,14.00064,-0.11597,-0.09788,-7.29939,-1.18924,-7.69264,3,2,1,2,5
2889,-9.12334,-3.67977,-23.17312,13.85755,-0.125,-0.07369,-4.09155,-5.44062,-9.33287,3,2,1,14,3
3769,-3.77398,-2.02131,-8.46979,13.9296,-0.06373,0.07866,2.07719,-4.17975,-6.05883,3,2,1,1,6
1562,-4.98223,-2.43067,-11.47077,14.06955,-0.08316,-0.07961,1.44127,-7.28749,-2.10774,3,2,1,1,3
4421,-0.26955,-0.85276,0.10291,13.86411,0.07837,0.53505,6.60061,19.17358,8.64202,3,2,2,1,4
6649,-8.31813,-3.58165,-19.91091,13.8606,-0.07726,0.09932,-4.08439,-5.56922,-5.07038,3,2,1,1,4
1154,-6.79817,-3.0532,-16.0348,13.72627,2.33031,-0.28661,14.84848,-3.6344,-10.8263,3,2,1,1,2
8218,-2.32118,-1.53373,-4.89439,13.9335,-0.14039,-0.34502,2.66206,5.09267,-15.86707,1,2,2,2,3
1411,-14.55759,-5.83424,-36.48382,13.93087,-0.11272,-0.13896,10.24926,7.29571,-11.63218,2,2,2,2,5
3442,-9.22369,-3.89995,-22.24703,13.65431,-0.07223,0.13102,5.45684,6.89051,-5.65285,3,2,1,1,5
7652,-0.49406,-0.86206,-1.21428,14.06952,-0.08331,-0.07087,6.97701,-0.31863,-5.10824,3,2,1,1,3
7668,4.47542,0.69613,11.50308,14.14056,-0.07877,-0.05902,-17.96149,-11.36184,-9.71426,3,2,1,1,3
8095,-2.09893,-1.45955,-4.35031,14.07144,-0.10177,-0.1688,-23.45017,1.79846,-4.28592,3,2,1,5,3
5586,-3.98885,-2.09385,-9.00156,14.0725,-0.06082,-0.20099,-1.3764,-9.60337,-0.01915,3,2,1,1,3
7531,-8.97658,-3.36553,-22.55381,13.78899,-0.10711,-0.27549,4.42117,-0.92658,-12.16551,3,2,2,1,3
5500,-11.64646,-4.76531,-28.60631,13.86,-0.13151,-0.16723,13.77423,-5.91635,9.5255,3,2,1,2,3
6061,-6.1228,-3.10501,-15.98273,14.06969,-0.09065,-0.1114,4.67349,-7.1793,-9.77706,1,2,2,1,3
7680,4.08286,1.54648,9.99313,14.14056,-0.07877,-0.05902,13.99496,8.03643,-1.87672,3,2,2,1,3
