label,Anatomy,,,t-SNE,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
3067,1.1973149453422638,-0.3705714305857139,3.6458976138247734,0.2807382,-6.7892685,-0.78013325,3,2,1,1,6
7834,-3.1232789708612425,-1.8023318610659749,-6.864213978899456,-19.696363,-8.86057,-8.943102,3,2,1,2,6
8298,3.764081715996287,0.46570917047071314,9.803148511085844,8.710885,-2.968244,-6.328704,3,2,2,1,3
4417,-6.935627192948832,-3.100704678597985,-16.383125577357877,-10.4680605,-3.8818731,15.081179,1,2,2,2,6
3385,3.487308445606374,-0.7946437967207288,6.016644921831001,-2.1700668,-9.550773,-12.607181,1,2,2,1,3
5181,4.177104931128121,0.5995558552476739,10.79041621978491,7.055493,2.2199702,4.868363,3,2,1,1,6
7478,-3.760980101060081,-2.016930004098541,-8.437644630724503,7.500108,-8.04356,4.410286,1,2,2,1,3
1751,-1.2213471933300637,-1.1676521742820336,-2.2086641293746676,4.459164,0.6630556,1.4887397,3,2,1,1,6
1231,-15.521474990220065,-6.294385990624213,-39.72364787902904,-2.8109758,-8.0615425,-6.0276637,1,2,2,1,4
4124,-4.5798038179606815,-2.2939198402648593,-10.468271685162982,-0.9371957,-5.866488,3.5503786,1,2,2,1,3
6341,-1.5475179412492173,-1.2759602619410382,-3.003429177593186,0.27842805,-3.1346307,-3.9033072,2,2,2,2,5
7688,2.882412705089146,0.17938086752697865,7.692938996701328,9.971155,-2.9318051,-16.910412,3,2,2,1,6
5408,4.332135252746153,-0.3564998125819683,3.448661928157952,12.145437,-9.189193,7.887791,3,2,2,1,4
1933,0.34840893557001973,-0.6491925683845101,1.5981456376620404,-0.8280835,-0.443405,-3.778551,3,2,1,2,4
3409,-1.2346749989629784,-1.1720736865140817,-2.241112094128633,7.4746304,-4.2315097,18.63982,3,2,1,1,5
6804,-2.510153483817374,-1.6520882357200728,-5.903384617066192,9.169103,-10.2466345,1.4800329,3,2,1,2,3
4654,-0.5098838337327695,-0.9321159386812823,-0.4797533423897137,-1.1883482,-1.61728,2.8637273,1,2,1,1,6
2486,1.5024034821111594,-0.2707095783904734,4.380236175324528,6.030369,-3.4128678,4.6295485,3,2,2,2,3
348,-1.5058808053281925,-1.2621224762213212,-2.901895498696529,-1.0094465,9.670715,14.545209,3,2,2,1,6
1783,-0.04523530455601996,-0.778792124500644,0.6461464487089613,-17.010702,6.8785295,3.918307,2,2,2,2,5
3610,4.136860598691996,0.5865214796065975,10.694248903177806,-5.9269776,-0.8840709,2.4817803,3,2,1,2,3
1554,2.2416565337649947,-0.029288067146944957,6.156489713980795,1.9255929,3.9135356,-5.2746406,3,2,1,1,5
3179,2.2014720102305203,-0.10156817729463358,5.912465899495281,-8.309281,2.2742016,-8.604756,3,2,1,1,6
1181,-6.5815958508159635,-2.9784696891609537,-15.486813327565667,19.898642,-0.7972747,-9.914942,3,2,1,1,3
1520,3.7817525721042067,0.4714392281697443,9.845402829236772,2.8048246,-2.5264745,21.870687,3,2,2,1,6
4157,6.302929574261381,1.2257374772069076,15.55286383236127,-8.301225,7.9216185,-9.9666195,3,2,1,2,3
3134,2.0294403699021766,-0.09851550471015812,5.647007288709777,2.0590901,2.7099965,8.083242,1,2,2,1,6
5789,-2.087451673632839,-1.485934438715155,-4.347756481327797,9.840505,-6.4895916,-8.592736,1,2,2,1,6
3332,1.9513591675386135,-0.12400182327877154,5.459469168819868,1.3581295,-1.3373799,7.4479537,2,2,2,2,6
2348,-7.761254448679928,-3.387216859537861,-18.484463279343114,1.8327595,16.856321,-10.752049,3,2,1,1,5
6036,-8.008317171408457,-3.5885829518394674,-20.179514182548655,0.2452471,-8.484405,-12.016524,3,2,2,1,3
1193,-2.7390047299617666,-1.6734696280335273,-5.919265954262383,-6.031492,-5.577292,3.175141,3,2,2,2,4
6284,-3.942321446560734,-2.078131330319623,-8.886333547766244,18.711847,-6.2133336,-3.054412,2,2,2,2,3
4346,-3.6577524832684296,-1.9821268632332516,-8.182483747262296,-5.0219083,-1.083193,-5.725549,3,2,1,2,2
1846,-4.398667725301994,-3.0581537455579624,-6.932119428138923,-11.721198,-5.5844216,3.1385581,3,2,2,1,3
3620,2.564670999447679,0.0759696360170884,6.931369897200377,-12.720342,10.911246,3.527188,3,2,2,1,3
2101,-5.571993969122041,-2.631854529339,-12.945589911923113,3.0111437,5.1144557,5.7291765,3,2,2,1,4
7884,3.9346439654357646,0.5210033070700295,10.210937395520974,5.6143284,5.5411534,0.75445086,3,2,2,1,3
1100,-15.176675999924596,-6.065997804824833,-38.19583526931776,8.952619,6.1372194,-3.6096852,3,2,2,1,2
3319,-4.111085379872517,-2.1351598551133195,-9.304418726847855,-7.1407623,1.1871823,5.2792172,3,2,1,2,3
1638,1.8895343725635927,-0.14418785495991734,5.31094371044585,20.469805,-0.17834507,-3.0929286,3,2,1,1,3
5466,-5.382251290176706,-2.5670272365717377,-12.470348472133912,6.3155203,15.625272,-5.729591,3,2,2,1,3
2919,2.7290438156889794,0.12948141179116474,7.325420221919053,-6.9302363,13.381936,-16.983013,3,2,2,1,3
7818,-3.8337583875366725,-2.0414825616681793,-8.617649925351568,9.326559,-0.9262729,0.422863,3,2,1,1,3
5165,-15.196845309923805,-6.1175249118071715,-38.36758639229698,-4.0525093,2.0501304,-12.118437,2,2,2,2,4
566,6.393545527523932,-4.592828714243076,-36.08852466114331,-3.3560696,4.2303123,-6.1757774,3,2,2,1,3
3168,-1.7705939728756843,5.4731481331289595,-9.711119335617044,-3.23631,-3.7153013,5.248384,3,2,1,1,3
8076,-11.100224268770287,-4.583864270243083,-27.16413631273331,5.0565844,5.640489,9.71176,3,2,2,1,2
3036,1.3667172804459198,-0.3151054730471493,4.0537418382377775,15.536117,-7.0040665,11.648761,3,2,2,2,2
4655,-2.7546148696725923,-1.6786978519064817,-5.957606881364562,1.0129349,-6.6566625,0.61582077,3,2,2,1,2
4676,-6.688992936575703,-3.0155115869537927,-15.758420633901252,-1.6568377,-6.8982787,-4.9859776,3,2,1,2,3
6142,-3.5658399726528636,-1.951160018692757,-7.955444411103355,-6.555703,-3.7540064,0.55065316,3,2,2,1,3
4339,-17.833731452787546,-7.079783049360082,-45.70473203922716,-3.484801,4.738342,18.86341,3,2,2,1,2
4811,-2.4442266382245164,-1.5748421147569813,-5.195945139152911,-6.688178,-5.523398,15.071372,3,2,1,1,3
1750,0.15116763606609762,-0.7140973754477387,1.1213370255773267,3.0086157,-1.8510957,-1.4050341,3,2,1,2,3
5001,0.9183268148968455,-0.46201306686605614,2.973665881772836,17.318573,8.3980255,-4.8534603,3,2,1,1,2
3402,3.3133771081266667,4.972508701837594,2.8560924133130605,13.214659,8.082629,-1.5734353,3,2,2,1,3
6718,-6.942024574979312,-2.9074391504438335,-18.432407191669903,-0.47307208,-11.69797,-8.181379,3,2,1,1,3
4216,-5.1791990834807,-2.174064397007556,-12.58752952980744,14.0802765,6.4473248,-1.4725403,3,2,1,1,3
4432,-22.761817385084374,-9.598601191629305,-60.2222763348281,-6.899435,-5.9444113,9.770842,3,2,1,1,2
928,-15.007441158089934,-6.002481607955179,-37.726481718846124,-2.8868186,4.928035,0.9558573,3,2,2,1,5
1130,4.322163649734502,0.6465247596874556,11.13699608753201,-3.7051246,-2.3803368,-5.3848796,3,2,2,1,3
5540,2.8049668673967694,0.4346344245862357,3.9750519490807963,6.7722697,-2.298264,-12.648312,3,2,2,1,3
6652,-3.6840782232954794,-1.991000149540099,-8.24753915393422,5.2861533,17.165932,-3.9972637,1,2,1,9,3
3068,-10.547632141044401,-4.370261318765115,-25.701544768754225,-2.5904741,21.855976,-1.7456523,1,2,2,1,5
5925,-1.1251773893617791,-1.1357580011213044,-1.9745961186827534,-0.18558583,-2.4965193,2.9877732,3,2,2,1,4
4155,-4.9732158249455205,6.300981661849895,-22.000985662670256,-2.75761,-11.266266,-7.3931146,3,2,2,1,3
3652,-16.936040596984274,-6.733713772084416,-43.137598152780626,-8.275682,5.7048655,-13.217489,3,2,1,1,5
6947,-2.1125617775915853,-1.319308929476765,-4.6453766717384335,4.657914,-0.57380486,-10.122016,3,2,1,1,3
3404,3.7607654850021683,4.813351764029802,5.082350904168837,8.960111,7.260475,9.550051,3,2,1,1,3
1426,-1.1272608166609444,-0.976326235504037,-2.8116047244512856,-6.540561,9.651994,-3.3479655,3,2,1,1,3
3858,0.6080936093339231,-0.6742870583312186,1.6160399594323456,17.540373,-2.9765038,-4.994295,3,2,2,1,3
7560,-5.249700093513155,-2.521797414790507,-12.138778020834193,-1.7957793,-1.256367,7.8209505,3,2,1,1,3
275,-8.069661218877851,-3.4947769937347686,-19.27352086678903,-14.130976,-7.715413,-8.437393,3,2,1,1,5
5803,1.9139861359882244,-0.3022095717452664,4.448758533801833,7.6061563,8.549788,7.2734895,3,2,1,1,3
700,-8.799548686357237,-3.750533063876101,-21.150247943320462,-10.755166,6.772415,15.865538,3,2,2,1,3
3890,-7.394625738395044,-3.2597334510481923,-17.549390943170554,6.336854,8.388474,-1.8168832,3,2,2,2,5
5935,1.2537848612685472,-0.4368934250878392,3.298353362725194,10.320051,8.677019,-0.36162743,1,2,2,1,3
3289,-2.71266017678519,-1.6646474111072178,-5.854568179748624,1.8142381,3.6907,2.358693,3,2,1,2,4
8183,-1.4639505956195433,-1.2481907993964392,-2.7996705798917247,1.1165228,-4.431326,-2.3045237,3,2,1,1,3
1303,-3.389192171814622,-1.8917005742206265,-7.51949323776639,5.86132,20.46987,1.210527,3,2,2,1,4
843,-3.1950612421298934,-1.826440497072889,-7.04099062337982,19.230198,0.48896307,5.3282967,3,2,2,1,3
7247,-6.248140053578339,5.6205590275014545,-14.30854362188141,3.5503914,-0.78596306,-12.306157,3,2,2,1,3
826,1.632539826271236,-8.115399217683716,7.319910054297612,6.511743,-2.1968615,9.699162,3,2,2,1,5
1534,1.8416784131130792,-0.15981663861155468,5.195956412688293,-8.161484,19.864542,-1.1200185,3,2,1,1,3
4928,-3.4774381323818537,-1.7442600256724172,-8.072374283423914,4.2431736,-0.3981443,-11.567371,3,2,2,1,3
1558,-14.663737304668631,-5.873859004329298,-36.77639028542953,8.084722,2.4907854,-0.30478603,2,2,2,2,2
5836,-8.80789441553991,-3.733548277948879,-23.645239474603756,0.94228953,13.136916,0.95247525,3,2,1,2,3
364,-6.645540392810281,8.505938447726944,-14.791512919277244,-3.9155269,-0.07152562,3.3628,3,2,1,1,3
1027,-10.995526669882905,-4.504368436946583,-27.87018218986248,-0.60953885,4.1580133,11.583641,3,2,1,1,4
2381,-21.017157878136622,-8.44819405838016,-55.34621637566327,-1.6096228,-11.964906,1.1073812,3,2,2,1,4
123,-3.42479383458066,-1.903678146753113,-7.607313139032678,1.762296,-6.5599914,7.1072183,3,2,1,1,3
4671,-10.710014996354618,-4.428366431660856,-26.128594992734637,-9.888372,-18.048872,-0.19135982,1,2,2,1,3
8030,-15.525371797025082,-15.163381427279052,10.945144436881154,11.2592325,-4.2341075,3.521787,3,2,1,1,2
7619,1.160884080054823,-0.38250531257877446,3.558155838120932,-16.803688,-8.613256,-2.0098798,3,2,1,1,3
1178,-0.45282416545145227,-0.9132666698498535,-0.3413583364225028,9.850278,-14.986915,-5.4788556,3,2,1,1,4
2590,-11.883591567611418,-37.75609527363942,59.741790871853034,-13.041328,-4.6507425,-0.79819584,2,2,2,2,2
5553,-6.1925338863735595,-2.8445577812814076,-14.50497420351726,9.66133,-16.791431,-9.901758,3,2,2,2,3
3744,-2.007793317392856,-1.4739472692900295,-4.448656165983616,0.30915537,-8.50421,-11.980164,3,2,1,1,3
7086,-3.5020025101473533,-1.929663916881839,-7.7978390036939516,-15.049591,-2.5021698,-5.7137904,3,2,1,2,3
1143,-13.791846226546888,-5.667610376218704,-36.024203805737,11.186652,-4.1130037,-5.451512,3,2,2,1,4
4523,18.169075055734375,-2.9155082313070473,-30.68515193940993,3.4532301,-0.8170616,-11.023623,3,2,1,1,3
6228,-5.577760935768451,-2.6338263932084693,-12.960045554706824,1.6816075,6.0458136,1.4210018,3,2,2,1,6
8297,-3.745543938122847,-2.0117240842358517,-8.399477501330853,5.2435107,5.873953,-2.3355124,3,2,1,2,3
4362,1.9176225587840179,-0.1350163017287624,5.378425259734274,1.2588937,-2.6274362,-9.082145,3,2,1,2,3
7815,4.780117261055255,0.7946799310235748,12.23068657205469,16.849752,-12.9969425,-5.00739,2,2,2,2,3
5097,-25.662107104623722,-12.328880105486856,-53.85082955423966,-1.9700162,9.416769,-1.751215,1,2,2,6,2
2994,-4.142210064804916,-2.1456851234322496,-9.38158009443343,-14.873392,-7.811703,6.0183554,3,2,1,1,2
5342,-23.34986769783613,-8.91664282319127,-64.58441126778574,11.819425,4.8845105,3.4980202,3,2,1,2,5
6898,-21.64533146912991,-8.592637165960786,-56.98032118206977,-1.6896987,15.387955,-9.252461,3,2,1,1,2
984,-5.671407694121186,-2.5145568828428537,-13.451659732761646,4.070834,-1.01775,-11.697298,3,2,1,1,3
6392,-13.18172455950612,-5.3248563234368795,-32.726313842701074,-7.354284,-0.5662763,3.5912821,3,2,1,2,3
7765,-0.9774424967181059,-21.24933966844945,112.8585346323435,6.511313,-2.200536,9.699068,3,2,1,1,2
8188,-0.03430063676552213,-0.7751885160386637,0.6726134616426231,-12.381027,20.136044,-5.13313,3,2,1,1,3
2600,-19.481221223386246,-10.974208890091216,-34.22768559355477,-5.3590693,-9.147058,4.0185127,1,2,2,1,2
6435,-11.29801217808404,-4.63956222022792,-27.681341446197255,-3.0301368,1.9256324,-1.6116675,2,2,2,2,5
6919,-9.423297360486817,-8.536148108154045,2.0866717373118444,11.802294,-5.106529,4.511075,2,2,2,2,3
5174,-6.60006524570038,-2.98483751204529,-15.533504408089039,-10.580628,-13.265993,13.495039,3,2,2,2,5
720,-3.270977716137122,-1.8519505632842503,-7.2280394610279,-5.5432525,-3.2099004,-3.9848547,3,2,1,1,5
2597,2.2368869344754136,0.710940401168248,3.850750399876024,7.1366434,-6.764169,-7.341252,3,2,2,1,3
5394,-0.1848220543611576,-0.8248124151462743,0.30816589404854977,0.029644083,-3.0538876,-5.365746,3,2,1,1,3
5185,-7.72500960615343,-3.37459549483479,-18.39188080848291,-13.21065,-12.997298,4.748893,3,2,2,2,3
7979,-3.225640037802724,-1.8367142283693356,-7.11632171903581,-16.121275,-4.0758667,-3.4830377,3,2,1,1,3
8270,3.9754420618404276,0.49107070128398717,10.105511023608706,5.0795794,-11.872089,10.723433,3,2,1,2,6
7520,-1.8142995598406195,8.627443250279551,-30.93026108852942,-3.210793,-13.526027,-3.6269965,3,2,1,1,3
4690,-5.765610068838588,-2.6981061911404915,-13.431283076681362,6.946075,-1.4765071,0.70278525,1,2,2,13,5
3384,1.096578280832516,-0.40357527945591926,3.40325002375126,-1.9909359,-4.4284873,-3.898974,1,2,2,10,3
6483,0.38991660014929563,-0.6355422380478046,1.6984345798763911,8.310342,6.526905,0.8302655,3,2,2,1,3
1118,56.325313251398725,-4.510383269475041,-49.43466874837076,2.1740217,-3.589843,12.70626,2,2,2,2,3
1903,58.1377440177652,-3.4177346881557367,-40.51594623894195,2.8442562,-4.595306,13.011797,3,2,2,2,3
2516,-0.4471281022240077,-0.9113853390821298,-0.3275449335576603,5.239645,-2.523928,-6.0723615,3,2,1,1,3
7670,-1.6469650061973546,-1.309024868812083,-3.2460290280918533,-16.2396,13.820124,0.11693287,3,2,1,1,3
7700,3.4517059653322484,0.3643618326562842,9.055959334901305,-14.547818,-4.160139,-14.247992,3,2,1,1,3
3281,3.8369322401827834,0.489330040288518,9.977338779765104,20.70071,1.051815,-1.2063559,2,2,2,2,3
3687,2.716135169237161,0.10491727705574767,7.268965220673693,-5.331328,14.914216,1.0744941,2,2,2,2,3
5806,-7.479326324451442,-3.2891488824454393,-17.765136142914077,15.685371,-5.7145147,-10.711011,3,2,1,1,3
821,-2.8297175035967905,-2.098907544356267,-8.51991694772409,4.754996,-7.2036333,-9.482119,1,2,2,10,3
5948,0.2778016560011234,-0.7517758194916841,1.0462197909567508,-0.67533123,15.095274,-3.3484983,3,2,1,1,3
8059,-6.004927063558676,-2.780138614345768,-14.032683608366396,-5.2600474,-20.386906,-3.4280953,3,2,1,1,2
303,-0.5003224930829854,-0.928957002542124,-0.4565602043858083,4.8898907,0.15007676,-1.3042996,1,2,1,1,4
1729,-13.836656672410655,-5.566366626550344,-34.50696592859263,-4.7663617,7.6021476,-15.910606,3,2,1,1,2
3309,-6.359939390368009,-2.902124330755262,-14.927039911081133,8.20991,-7.7047844,-3.29369,3,2,2,2,5
1773,-10.317349879728168,-3.654988413847579,-26.133028305910123,8.443233,4.2485423,-11.226183,3,2,1,1,3
6567,-1.5322321400785832,-1.4330102303812766,-3.9378689677530003,8.057891,7.549871,2.1428182,3,2,2,1,3
4060,-5.08301869472392,-2.4649879187053187,-11.72232262492116,-16.858412,11.425298,0.27486235,3,2,1,1,2
6149,-5.000759006361637,-2.4369786506112034,-11.516994898275362,2.0079536,13.5055685,13.427165,3,2,1,1,3
6966,-6.043692536029682,-2.524859536369757,-16.821829920178725,-0.7248884,-11.094929,-7.4462886,1,2,2,9,3
4968,-2.1266066323312667,-1.1824563692656394,-5.0389479640742865,4.46689,-1.2513759,-11.397839,3,2,1,1,3
1990,-2.262004978366921,-1.513968657528981,-4.749466035134964,5.1061387,-2.738302,-7.2927613,2,2,2,2,3
847,-4.059244076733474,-2.1176342611707546,-9.175936865470705,2.2650743,-2.658647,-6.126941,3,2,1,1,4
1826,-2.6466647388706326,-1.6425537326919646,-5.6925414220159976,17.097439,-1.4745002,9.449249,1,2,2,1,3
1270,-9.787041097157655,62.55232959470421,-20.39341866542235,3.6373665,-0.30242532,-11.730831,3,2,1,2,3
2409,-2.8393850221749193,-1.7070989763100637,-6.165881581297046,5.3208013,14.740165,-7.8094206,3,2,2,1,2
2540,-4.544743769873626,-2.282025471050208,-10.381076816373277,-1.9236634,2.0303996,4.1342506,3,2,2,1,4
6729,4.308777082341612,-4.106627410098167,-39.8447789383679,-5.1769557,-1.0863186,2.949827,3,2,1,2,4
6102,-13.49245700417226,-5.240108463591733,-33.50949318287906,8.4078,-4.2353625,7.0628176,2,2,2,2,3
4800,-3.9469016314598093,83.28045738723465,-3.627956777811319,6.8975024,-9.911091,-5.9823074,3,2,1,1,3
4130,-12.154574834278247,-4.430020905434916,-34.198843796536906,-2.138304,7.865846,10.518394,3,2,2,1,3
8082,-2.3413430116702516,-1.540463740004301,-4.943799506651519,0.07072452,-4.9863114,-2.5535443,3,2,2,1,3
398,-8.592598558296839,-3.6891685797545444,-20.545568318985133,4.361971,15.430357,-2.238137,3,2,2,1,2
1972,-0.30581341065652085,-19.6151589292439,-2.1664325225134484,5.8390594,-1.2253999,9.545131,3,2,1,1,2
3833,-3.1669738189579277,-1.8170057057826001,-6.9718104123522515,7.6067643,8.001292,3.7373157,3,2,1,1,3
592,0.8273303216186564,-0.4918643423524831,2.7542522914676026,13.106053,-3.0324457,15.375626,1,2,2,1,3
124,-9.964365166223311,-4.1623191871408425,-24.173738456690554,-16.766027,4.4913406,-13.723621,3,2,2,1,5
3235,-8.821789354776293,-3.7572894655644333,-21.915805966531696,5.5805197,10.029443,-7.25415,3,2,1,2,4
2268,-20.14943130482566,-7.990233082731083,-52.47954992004422,-15.698955,-2.5195591,6.632772,3,2,2,2,5
1772,-7.522097440373262,-3.573336099717479,-16.44123285024361,-1.7278969,-14.718219,0.31296462,1,2,1,13,4
891,-7.090290906222053,-2.531214319207143,-17.085530610213553,-2.8331811,10.205723,9.237595,3,2,1,1,3
8281,-7.779622128678891,-3.3922023747736922,-18.474549961889302,-2.8534408,2.8037212,-15.173704,2,2,2,2,3
4413,-6.063436758356624,-2.4116597557969643,-14.446591796764224,7.616376,-5.419591,-12.078327,3,2,2,1,3
8198,-1.0852873374626488,9.50597240448322,-11.224717741663513,9.963887,5.470435,6.125953,3,2,2,1,3
3477,-9.253780962281523,-3.961228311580859,-22.312064397364413,10.828929,-10.7360115,5.3517604,3,2,1,1,5
5430,0.7640388663249904,24.432709593476915,4.380785948784696,8.853871,-1.1548897,-9.982613,2,2,2,2,3
1519,-3.5732999744702694,-1.9536726679540097,-7.973866542930145,10.301192,3.9919248,-2.4447427,2,2,2,2,3
5583,-4.934349248105154,-2.4143792018810415,-11.351325154338355,11.112958,1.402891,13.441316,1,2,2,1,6
3160,-9.580583655180583,-4.0261394134163,-23.17357702176187,-7.3077083,-2.361484,4.001676,3,2,2,1,3
5338,-10.11958041417816,-4.217539285330429,-24.57938323905644,-7.124126,3.057217,-6.5943046,3,2,1,1,2
8187,1.658021332473678,-0.21982509634717196,4.754503342516125,-0.2421345,3.8629773,3.6765845,3,2,2,1,3
3735,-7.1067287008927575,-3.187018735639632,-16.725983224983572,6.190355,2.716499,-13.976485,1,2,2,1,3
779,-2.775545221123031,-1.6857087987189017,-6.009020996723918,-1.0856949,-2.2406962,-4.449239,3,2,2,1,4
1867,-4.254807343089423,-2.183781585827898,-9.660865133257218,4.967832,-5.42299,1.7336389,3,2,1,1,3
6589,53.930285849397904,-1.2356345235764399,-19.986340865545035,2.1332734,-5.4821825,12.695108,3,2,2,1,3
3399,-4.63693853871869,-2.313309914576687,-10.61041549201936,3.1690054,5.506091,2.8292308,3,2,1,1,5
6345,-1.9413306298055963,-1.4070151404292732,-3.96492561982703,8.785829,9.519728,17.897608,1,2,2,1,4
7944,1.3282850470675005,-0.32768525349598604,3.9612361278185473,-4.455859,-1.1029893,0.6015962,3,2,1,1,3
5658,-0.8183244764407293,-8.30850944651822,5.094888169747843,5.6998706,3.6489012,-0.64813125,3,2,1,1,2
8311,-5.0060189888469555,-2.43876913268102,-11.530120387534888,0.61988264,-4.483278,3.0931127,2,2,2,2,4
7927,-7.799258956446486,135.64920564458268,-8.862290477784635,8.858361,-1.0302246,-8.823871,3,2,2,1,3
3940,-14.733285052180625,-5.899845259606103,-36.96830282587414,-8.808276,-19.012959,2.323658,2,2,2,2,2
7332,-2.0564587892206188,-1.4453885385087588,-4.2464206159133955,-2.4712753,-4.2507114,6.0851336,3,2,2,2,6
767,-12.930490038053533,-5.324161731467107,-32.34775357079212,-3.9524794,9.399262,-5.828262,3,2,1,1,2
7586,-1.6003755424200625,-1.2935321074459238,-3.1323579634983196,-5.50627,-2.7127352,4.876496,3,2,1,2,3
7521,-10.253499494660229,-3.9850436937463867,-26.782192961728583,13.225046,2.048912,-3.1544437,3,2,2,2,3
3966,-10.680992427915529,-3.5708791996874045,-26.939320307036144,8.13946,0.0010681786,-13.717341,3,2,2,1,3
5731,0.3505091705127389,-0.6582507225628368,1.5885344839241335,4.5799923,11.037957,-0.84707016,2,2,2,2,6
1916,-21.629090225568767,-8.586034268097928,-56.9309057968755,-15.916624,4.071934,-10.969458,3,2,1,2,4
