Entry	Entry name	Status	Length	Mass	Gene names  (primary )
Q9BXD5	NPL_HUMAN	reviewed	320	35,163	NPL
Q7Z6K4	NRARP_HUMAN	reviewed	114	12,492	NRARP
P22736	NR4A1_HUMAN	reviewed	598	64,463	NR4A1
Q12968	NFAC3_HUMAN	reviewed	1075	115,594	NFATC3
Q6KC79	NIPBL_HUMAN	reviewed	2804	316,051	NIPBL
Q9Y2I6	NINL_HUMAN	reviewed	1382	156,344	NINL
Q5QGS0	NEXMI_HUMAN	reviewed	1516	167,551	NEXMIF
Q9BS92	NPS3B_HUMAN	reviewed	247	28,313	NIPSNAP3B
Q16718	NDUA5_HUMAN	reviewed	116	13,459	NDUFA5
P0C025	NUD17_HUMAN	reviewed	328	35,923	NUDT17
P20783	NTF3_HUMAN	reviewed	257	29,355	NTF3
Q96HA8	NTAQ1_HUMAN	reviewed	205	23,680	NTAQ1
P49757	NUMB_HUMAN	reviewed	651	70,804	NUMB
Q9H4D5	NXF3_HUMAN	reviewed	531	60,102	NXF3
Q86YP4	P66A_HUMAN	reviewed	633	68,063	GATAD2A
Q8NGB4	OR4S1_HUMAN	reviewed	309	34,800	OR4S1
Q8NGD1	OR4N2_HUMAN	reviewed	307	34,721	OR4N2
Q8NGK0	O51G2_HUMAN	reviewed	314	35,012	OR51G2
Q6IEY1	OR4F3_HUMAN	reviewed	312	35,074	OR4F3; OR4F16; OR4F29
Q8NHB7	OR5K1_HUMAN	reviewed	308	35,185	OR5K1
Q8NH42	OR4KD_HUMAN	reviewed	304	34,261	OR4K13
Q96RD3	O52E6_HUMAN	reviewed	313	35,524	OR52E6
O00443	P3C2A_HUMAN	reviewed	1686	190,680	PIK3C2A
P11182	ODB2_HUMAN	reviewed	482	53,487	DBT
P0C626	OR5G3_HUMAN	reviewed	314	35,647	OR5G3
Q9UGF6	OR5V1_HUMAN	reviewed	321	36,057	OR5V1
O95007	OR6B1_HUMAN	reviewed	311	35,299	OR6B1
Q8NGW6	OR6K6_HUMAN	reviewed	343	38,362	OR6K6
Q9NZP2	OR6C2_HUMAN	reviewed	312	35,178	OR6C2
O14718	OPSX_HUMAN	reviewed	337	37,423	RRH
Q9GZM6	OR8D2_HUMAN	reviewed	311	34,857	OR8D2
P0C7N8	OR9G9_HUMAN	reviewed	305	34,020	OR9G9
Q96CV9	OPTN_HUMAN	reviewed	577	65,922	OPTN
Q96RC9	OR8B4_HUMAN	reviewed	309	34,404	OR8B4
Q8NH50	OR8K5_HUMAN	reviewed	307	35,190	OR8K5
Q8NGH3	OR2D3_HUMAN	reviewed	330	37,489	OR2D3
E9PI22	P23D1_HUMAN	reviewed	279	31,050	PRR23D1
O00110	OVOL3_HUMAN	reviewed	214	23,826	OVOL3
Q96P68	OXGR1_HUMAN	reviewed	337	38,251	OXGR1
Q9NXK6	PAQR5_HUMAN	reviewed	330	38,014	PAQR5
P0C869	PA24B_HUMAN	reviewed	781	87,978	PLA2G4B
P48539	PCP4_HUMAN	reviewed	62	6,791	PCP4
Q8N5Y8	PAR16_HUMAN	reviewed	322	36,383	PARP16
Q96HM7	PED1B_HUMAN	reviewed	432	49,727	PCED1B
P35227	PCGF2_HUMAN	reviewed	344	37,788	PCGF2
Q8IZL8	PELP1_HUMAN	reviewed	1130	119,700	PELP1
A8MUH7	PDZ1P_HUMAN	reviewed	402	44,056	PDZK1P1
Q5JUK9	PAGE3_HUMAN	reviewed	113	12,480	PAGE3
Q15121	PEA15_HUMAN	reviewed	130	15,040	PEA15
Q9H8W4	PKHF2_HUMAN	reviewed	249	27,798	PLEKHF2
Q9Y5E1	PCDB9_HUMAN	reviewed	797	87,099	PCDHB9
Q9Y5F2	PCDBB_HUMAN	reviewed	797	87,088	PCDHB11
Q9Y5E6	PCDB3_HUMAN	reviewed	796	86,714	PCDHB3
Q9BZM1	PG12A_HUMAN	reviewed	189	21,067	PLA2G12A
Q8N7P1	PLD5_HUMAN	reviewed	536	61,312	PLD5
P98160	PGBM_HUMAN	reviewed	4391	468,830	HSPG2
A6NC86	PINLY_HUMAN	reviewed	204	21,926	PINLYP
Q8IUK5	PLDX1_HUMAN	reviewed	500	55,760	PLXDC1
O00625	PIR_HUMAN	reviewed	290	32,113	PIR
P98161	PKD1_HUMAN	reviewed	4303	462,529	PKD1
Q9NYT0	PLEK2_HUMAN	reviewed	353	39,971	PLEK2
A1L4L8	PL8L1_HUMAN	reviewed	177	19,885	PLAC8L1
Q9BRB3	PIGQ_HUMAN	reviewed	760	84,082	PIGQ
Q9NZF1	PLAC8_HUMAN	reviewed	115	12,507	PLAC8
Q8TBX8	PI42C_HUMAN	reviewed	421	47,300	PIP4K2C
O43189	PHF1_HUMAN	reviewed	567	62,106	PHF1
Q9UBF8	PI4KB_HUMAN	reviewed	816	91,379	PI4KB
Q8N6C7	PGSF1_HUMAN	reviewed	128	14,321	MIR7-3HG
Q92508	PIEZ1_HUMAN	reviewed	2521	286,790	PIEZO1
Q9NRD5	PICK1_HUMAN	reviewed	415	46,600	PICK1
Q9Y5H3	PCDGA_HUMAN	reviewed	936	101,447	PCDHGA10
Q86WC6	PPR27_HUMAN	reviewed	154	17,438	PPP1R27
Q5VV67	PPRC1_HUMAN	reviewed	1664	177,544	PPRC1
O00743	PPP6_HUMAN	reviewed	305	35,144	PPP6C
E7EU14	PP5D1_HUMAN	reviewed	171	19,623	PPP5D1
Q9Y3C6	PPIL1_HUMAN	reviewed	166	18,237	PPIL1
O43447	PPIH_HUMAN	reviewed	177	19,208	PPIH
Q12972	PP1R8_HUMAN	reviewed	351	38,479	PPP1R8
Q9Y244	POMP_HUMAN	reviewed	141	15,789	POMP
Q6T4P5	PLPR3_HUMAN	reviewed	718	76,037	PLPPR3
Q8NEY8	PPHLN_HUMAN	reviewed	458	52,737	PPHLN1
Q9BXR3	POK6_HUMAN	reviewed	956	107,688	ERVK-6
Q96Q06	PLIN4_HUMAN	reviewed	1357	134,431	PLIN4
P40306	PSB10_HUMAN	reviewed	273	28,936	PSMB10
P49721	PSB2_HUMAN	reviewed	201	22,836	PSMB2
Q13542	4EBP2_HUMAN	reviewed	120	12,939	EIF4EBP2
A0PJZ0	A20A5_HUMAN	reviewed	165	18,446	ANKRD20A5P
P08172	ACM2_HUMAN	reviewed	466	51,715	CHRM2
P28221	5HT1D_HUMAN	reviewed	377	41,907	HTR1D
Q96Q42	ALS2_HUMAN	reviewed	1657	183,634	ALS2
Q2TAA5	ALG11_HUMAN	reviewed	492	55,651	ALG11
Q8N7X0	ADGB_HUMAN	reviewed	1667	189,713	ADGB
Q8TDY3	ACTT2_HUMAN	reviewed	377	41,702	ACTRT2
P16066	ANPRA_HUMAN	reviewed	1061	118,919	NPR1
Q9BYD9	ACTT3_HUMAN	reviewed	372	41,008	ACTRT3
Q7Z6G8	ANS1B_HUMAN	reviewed	1248	138,066	ANKS1B
P04424	ARLY_HUMAN	reviewed	464	51,658	ASL
Q9P241	AT10D_HUMAN	reviewed	1426	160,274	ATP10D
P24539	AT5F1_HUMAN	reviewed	256	28,909	ATP5PB
Q495Z4	ASAS1_HUMAN	reviewed	193	20,099	ASB16-AS1
Q8TE58	ATS15_HUMAN	reviewed	950	103,287	ADAMTS15
P56134	ATPK_HUMAN	reviewed	94	10,918	ATP5MF
P12645	BMP3_HUMAN	reviewed	472	53,372	BMP3
O75064	DEN4B_HUMAN	reviewed	1496	163,847	DENND4B
Q30KR1	DB109_HUMAN	reviewed	87	9,886	DEFB109B
Q8NCI6	GLBL3_HUMAN	reviewed	653	74,823	GLB1L3
P48546	GIPR_HUMAN	reviewed	466	53,157	GIPR
P47869	GBRA2_HUMAN	reviewed	451	51,326	GABRA2
Q14832	GRM3_HUMAN	reviewed	879	98,879	GRM3
Q14833	GRM4_HUMAN	reviewed	912	101,868	GRM4
Q8N158	GPC2_HUMAN	reviewed	579	62,830	GPC2
Q6ZVE7	GOT1A_HUMAN	reviewed	132	14,887	GOLT1A
P11488	GNAT1_HUMAN	reviewed	350	40,041	GNAT1
Q86WP2	GPBP1_HUMAN	reviewed	473	53,339	GPBP1
Q96CH1	GP146_HUMAN	reviewed	333	36,580	GPR146
P15421	GLPE_HUMAN	reviewed	78	8,463	GYPE
Q9NW75	GPTC2_HUMAN	reviewed	528	58,944	GPATCH2
Q08378	GOGA3_HUMAN	reviewed	1498	167,355	GOLGA3
P84243	H33_HUMAN	reviewed	136	15,328	H3-3A; H3-3B
Q9H8Q6	HEAS1_HUMAN	reviewed	139	16,103	HEXA-AS1
Q6MZN7	HCP5_HUMAN	reviewed	132	14,098	HCP5
O15217	GSTA4_HUMAN	reviewed	222	25,704	GSTA4
Q96A08	H2B1A_HUMAN	reviewed	127	14,167	H2BC1
Q86VQ0	LCA5_HUMAN	reviewed	697	80,554	LCA5
Q68G74	LHX8_HUMAN	reviewed	356	39,301	LHX8
P48059	LIMS1_HUMAN	reviewed	325	37,251	LIMS1
Q5TKA1	LIN9_HUMAN	reviewed	542	61,946	LIN9
O95461	LARG1_HUMAN	reviewed	756	88,066	LARGE1
Q9Y6N6	LAMC3_HUMAN	reviewed	1575	171,227	LAMC3
Q16787	LAMA3_HUMAN	reviewed	3333	366,649	LAMA3
P62502	LCN6_HUMAN	reviewed	163	18,045	LCN6
Q3MHD2	LSM12_HUMAN	reviewed	195	21,701	LSM12
Q8NAA5	LR75A_HUMAN	reviewed	344	37,780	LRRC75A
P16109	LYAM3_HUMAN	reviewed	830	90,834	SELP
P16581	LYAM2_HUMAN	reviewed	610	66,655	SELE
Q6UXB3	LYPD2_HUMAN	reviewed	125	13,115	LYPD2
A6PVS8	LRIQ3_HUMAN	reviewed	624	73,675	LRRIQ3
Q86WA8	LONP2_HUMAN	reviewed	852	94,617	LONP2
P01715	LV301_HUMAN	reviewed	115	12,296	IGLV3-1
O75074	LRP3_HUMAN	reviewed	770	82,884	LRP3
A0A075B6I1	LV460_HUMAN	reviewed	120	12,987	IGLV4-60
Q567V2	M17L2_HUMAN	reviewed	206	23,180	MPV17L2
Q13449	LSAMP_HUMAN	reviewed	338	37,393	LSAMP
Q14766	LTBP1_HUMAN	reviewed	1721	186,796	LTBP1
Q9NQ48	LZTL1_HUMAN	reviewed	299	34,592	LZTFL1
Q12907	LMAN2_HUMAN	reviewed	356	40,229	LMAN2
O60663	LMX1B_HUMAN	reviewed	402	44,917	LMX1B
Q9BSK0	MALD1_HUMAN	reviewed	173	18,914	MARVELD1
Q9BTT4	MED10_HUMAN	reviewed	135	15,688	MED10
Q8TD91	MAGC3_HUMAN	reviewed	643	71,909	MAGEC3
P08253	MMP2_HUMAN	reviewed	660	73,882	MMP2
O14880	MGST3_HUMAN	reviewed	152	16,516	MGST3
P14780	MMP9_HUMAN	reviewed	707	78,458	MMP9
Q9NPJ1	MKKS_HUMAN	reviewed	570	62,342	MKKS
Q75NE6	MIRH1_HUMAN	reviewed	70	8,163	MIR17HG
Q8N5J2	MINY1_HUMAN	reviewed	469	51,778	MINDY1
Q6NUT3	MFS12_HUMAN	reviewed	480	52,075	MFSD12
Q6UX53	MET7B_HUMAN	reviewed	244	27,775	METTL7B
O96007	MOC2B_HUMAN	reviewed	188	20,944	MOCS2
O00566	MPP10_HUMAN	reviewed	681	78,864	MPHOSPH10
Q96HT8	MR1L1_HUMAN	reviewed	127	14,808	MRFAP1L1
Q6ZUA9	MROH5_HUMAN	reviewed	1318	149,091	MROH5
P36507	MP2K2_HUMAN	reviewed	400	44,424	MAP2K2
Q8NBF2	NHLC2_HUMAN	reviewed	726	79,444	NHLRC2
Q68D85	NR3L1_HUMAN	reviewed	454	50,827	NCR3LG1
Q8N4C6	NIN_HUMAN	reviewed	2090	243,249	NIN
O75489	NDUS3_HUMAN	reviewed	264	30,242	NDUFS3
Q86WI3	NLRC5_HUMAN	reviewed	1866	204,595	NLRC5
O43181	NDUS4_HUMAN	reviewed	175	20,108	NDUFS4
Q86Y39	NDUAB_HUMAN	reviewed	141	14,852	NDUFA11
Q96FI4	NEIL1_HUMAN	reviewed	390	43,684	NEIL1
O95182	NDUA7_HUMAN	reviewed	113	12,551	NDUFA7
Q330K2	NDUF6_HUMAN	reviewed	333	38,176	NDUFAF6
P16519	NEC2_HUMAN	reviewed	638	70,565	PCSK2
Q8IXH7	NELFD_HUMAN	reviewed	590	66,247	NELFCD
Q8TD19	NEK9_HUMAN	reviewed	979	107,168	NEK9
Q6ZSK4	NTAS1_HUMAN	reviewed	140	15,188	NTM-AS1
Q9BQG2	NUD12_HUMAN	reviewed	462	52,076	NUDT12
Q9BV86	NTM1A_HUMAN	reviewed	223	25,387	NTMT1
Q8IVF1	NTM2A_HUMAN	reviewed	878	93,890	NUTM2A
O95989	NUDT3_HUMAN	reviewed	172	19,471	NUDT3
Q9H0G5	NSRP1_HUMAN	reviewed	558	66,390	NSRP1
Q9Y4C0	NRX3A_HUMAN	reviewed	1643	180,599	NRXN3
Q02297	NRG1_HUMAN	reviewed	640	70,392	NRG1
Q13952	NFYC_HUMAN	reviewed	458	50,302	NFYC
P03897	NU3M_HUMAN	reviewed	115	13,186	MT-ND3
Q8N323	NXPE1_HUMAN	reviewed	547	63,178	NXPE1
P57740	NU107_HUMAN	reviewed	925	106,374	NUP107
Q5VST9	OBSCN_HUMAN	reviewed	7968	868,484	OBSCN
Q8TAD7	OCC1_HUMAN	reviewed	63	6,407	OCC1
P30954	O10J1_HUMAN	reviewed	320	35,925	OR10J1
Q8NGT0	O13C9_HUMAN	reviewed	318	35,854	OR13C9
Q8NGT2	O13J1_HUMAN	reviewed	312	34,689	OR13J1
P47881	OR3A1_HUMAN	reviewed	315	34,609	OR3A1
O43869	OR2T1_HUMAN	reviewed	369	41,996	OR2T1
P68402	PA1B2_HUMAN	reviewed	229	25,569	PAFAH1B2
O15294	OGT1_HUMAN	reviewed	1046	116,925	OGT
Q8IXE1	OR4N5_HUMAN	reviewed	308	34,696	OR4N5
A0A2R8YFL7	OSP4A_HUMAN	reviewed	184	21,040	OOSP4A
Q8NH59	O51Q1_HUMAN	reviewed	317	35,747	OR51Q1
Q8NH57	O52P1_HUMAN	reviewed	321	34,890	OR52P1P
Q8NGH9	O52E4_HUMAN	reviewed	312	35,480	OR52E4
A3KFT3	OR2M5_HUMAN	reviewed	312	35,112	OR2M5
Q8NGZ2	O14K1_HUMAN	reviewed	314	34,861	OR14K1
Q8NGP8	OR5M1_HUMAN	reviewed	315	35,608	OR5M1
Q8NH76	O56B4_HUMAN	reviewed	319	35,454	OR56B4
P0C646	O52Z1_HUMAN	reviewed	298	33,382	OR52Z1
A6NH00	OR2T8_HUMAN	reviewed	312	34,659	OR2T8
Q8NGP6	OR5M8_HUMAN	reviewed	311	35,603	OR5M8
Q8NGF7	OR5BH_HUMAN	reviewed	314	35,091	OR5B17
Q8NGF4	O5AP2_HUMAN	reviewed	316	35,508	OR5AP2
Q8NGZ6	OR6F1_HUMAN	reviewed	308	33,961	OR6F1
Q8NH69	OR5W2_HUMAN	reviewed	310	35,167	OR5W2
Q8NH79	OR6X1_HUMAN	reviewed	312	34,727	OR6X1
Q13415	ORC1_HUMAN	reviewed	861	97,350	ORC1
O15527	OGG1_HUMAN	reviewed	345	38,782	OGG1
Q5MIZ7	P4R3B_HUMAN	reviewed	849	97,458	PPP4R3B
Q9UNK4	PA2GD_HUMAN	reviewed	145	16,546	PLA2G2D
Q9BZM2	PA2GF_HUMAN	reviewed	168	18,658	PLA2G2F
Q5VU65	P210L_HUMAN	reviewed	1888	210,605	NUP210L
Q9NZK7	PA2GE_HUMAN	reviewed	142	15,989	PLA2G2E
Q53EL6	PDCD4_HUMAN	reviewed	469	51,735	PDCD4
Q08499	PDE4D_HUMAN	reviewed	809	91,115	PDE4D
Q9BRX2	PELO_HUMAN	reviewed	385	43,359	PELO
O43316	PAX4_HUMAN	reviewed	350	37,833	PAX4
P30101	PDIA3_HUMAN	reviewed	505	56,782	PDIA3
P05165	PCCA_HUMAN	reviewed	728	80,059	PCCA
Q9Y6F1	PARP3_HUMAN	reviewed	533	60,089	PARP3
P28069	PIT1_HUMAN	reviewed	291	32,912	POU1F1
Q99943	PLCA_HUMAN	reviewed	283	31,717	AGPAT1
Q9UKS6	PACN3_HUMAN	reviewed	424	48,487	PACSIN3
Q9ULR5	PAI2B_HUMAN	reviewed	123	14,237	PAIP2B
Q8NFJ6	PKR2_HUMAN	reviewed	384	43,996	PROKR2
Q7Z7B1	PIGW_HUMAN	reviewed	504	56,882	PIGW
Q9P1W9	PIM2_HUMAN	reviewed	311	34,190	PIM2
P56589	PEX3_HUMAN	reviewed	373	42,140	PEX3
P08237	PFKAM_HUMAN	reviewed	780	85,183	PFKM
Q99487	PAFA2_HUMAN	reviewed	392	44,036	PAFAH2
Q9Y5H2	PCDGB_HUMAN	reviewed	935	101,543	PCDHGA11
Q9C0D0	PHAR1_HUMAN	reviewed	580	66,308	PHACTR1
Q96KR7	PHAR3_HUMAN	reviewed	559	62,552	PHACTR3
Q8TAP8	PPR35_HUMAN	reviewed	253	27,953	PPP1R35
P26678	PPLA_HUMAN	reviewed	52	6,109	PLN
Q9UHI6	DDX20_HUMAN	reviewed	824	92,241	DDX20
Q8WV16	DCAF4_HUMAN	reviewed	495	55,694	DCAF4
P05112	IL4_HUMAN	reviewed	153	17,492	IL4
Q86X24	HORM1_HUMAN	reviewed	394	45,200	HORMAD1
O75031	HSF2B_HUMAN	reviewed	334	37,645	HSF2BP
Q8WWZ1	IL1FA_HUMAN	reviewed	152	16,943	IL1F10
O15131	IMA6_HUMAN	reviewed	536	60,349	KPNA5
Q70UQ0	IKIP_HUMAN	reviewed	350	39,309	IKBIP
Q8IU57	INLR1_HUMAN	reviewed	520	57,653	IFNLR1
Q9H2S9	IKZF4_HUMAN	reviewed	585	64,106	IKZF4
Q96G21	IMP4_HUMAN	reviewed	291	33,757	IMP4
P01834	IGKC_HUMAN	reviewed	107	11,765	IGKC
Q15056	IF4H_HUMAN	reviewed	248	27,385	EIF4H
P78344	IF4G2_HUMAN	reviewed	907	102,362	EIF4G2
O60841	IF2P_HUMAN	reviewed	1220	138,827	EIF5B
Q01629	IFM2_HUMAN	reviewed	132	14,632	IFITM2
P05015	IFN16_HUMAN	reviewed	189	21,711	IFNA16
P05014	IFNA4_HUMAN	reviewed	189	21,808	IFNA4
Q8NDH6	ICA1L_HUMAN	reviewed	482	54,407	ICA1L
Q9Y6M1	IF2B2_HUMAN	reviewed	599	66,121	IGF2BP2
Q2M1V0	ISX_HUMAN	reviewed	245	27,011	ISX
O60303	K0556_HUMAN	reviewed	1618	180,918	KIAA0556
Q9HCM3	K1549_HUMAN	reviewed	1950	210,755	KIAA1549
Q8N5M9	JAGN1_HUMAN	reviewed	183	21,125	JAGN1
P08648	ITA5_HUMAN	reviewed	1049	114,536	ITGA5
Q9UPP5	K1107_HUMAN	reviewed	1279	140,918	KIAA1107
P0C7M6	IQCF3_HUMAN	reviewed	154	18,251	IQCF3
P31321	KAP1_HUMAN	reviewed	381	43,073	PRKAR1B
A8MTL0	IQCF5_HUMAN	reviewed	148	18,048	IQCF5
P26006	ITA3_HUMAN	reviewed	1051	116,612	ITGA3
P19827	ITIH1_HUMAN	reviewed	911	101,389	ITIH1
P19013	K2C4_HUMAN	reviewed	520	56,144	KRT4
Q5DT21	ISK9_HUMAN	reviewed	86	9,756	SPINK9
Q96P70	IPO9_HUMAN	reviewed	1041	115,963	IPO9
Q15139	KPCD1_HUMAN	reviewed	912	101,704	PRKD1
O76014	KRT37_HUMAN	reviewed	449	49,747	KRT37
Q86UP2	KTN1_HUMAN	reviewed	1357	156,275	KTN1
Q9H0B6	KLC2_HUMAN	reviewed	622	68,935	KLC2
Q14954	KI2S1_HUMAN	reviewed	304	33,618	KIR2DS1
O14901	KLF11_HUMAN	reviewed	512	55,139	KLF11
Q7Z4W3	KR193_HUMAN	reviewed	81	8,247	KRTAP19-3
Q8NB78	KDM1B_HUMAN	reviewed	822	92,098	KDM1B
P60413	KR10C_HUMAN	reviewed	245	25,107	KRTAP10-12
Q3LI73	KR194_HUMAN	reviewed	84	9,106	KRTAP19-4
Q9BYR9	KRA24_HUMAN	reviewed	128	13,480	KRTAP2-4
P50053	KHK_HUMAN	reviewed	298	32,523	KHK
Q9BYQ9	KRA48_HUMAN	reviewed	185	19,627	KRTAP4-8
A0A075B6S9	KV137_HUMAN	reviewed	117	12,688	IGKV1-37
P01619	KV320_HUMAN	reviewed	116	12,557	IGKV3-20
Q8NCW0	KREM2_HUMAN	reviewed	462	48,849	KREMEN2
Q9H008	LHPP_HUMAN	reviewed	270	29,165	LHPP
A0A183	LCE6A_HUMAN	reviewed	80	9,022	LCE6A
A8MUM7	LEG16_HUMAN	reviewed	142	16,576	LGALS16
P0C6S8	LIGO3_HUMAN	reviewed	592	64,881	LINGO3
Q6UX15	LAYN_HUMAN	reviewed	382	43,108	LAYN
P62310	LSM3_HUMAN	reviewed	102	11,845	LSM3
Q9BRA0	LSMD1_HUMAN	reviewed	125	13,514	NAA38
Q8N7C0	LRC52_HUMAN	reviewed	313	35,126	LRRC52
Q6PJG9	LRFN4_HUMAN	reviewed	635	66,860	LRFN4
A4QPB2	LRP5L_HUMAN	reviewed	252	28,483	LRP5L
Q9BXT6	M10L1_HUMAN	reviewed	1211	135,293	MOV10L1
Q9BVC4	LST8_HUMAN	reviewed	326	35,876	MLST8
Q86TE4	LUZP2_HUMAN	reviewed	346	38,958	LUZP2
O43504	LTOR5_HUMAN	reviewed	91	9,614	LAMTOR5
P14151	LYAM1_HUMAN	reviewed	372	42,187	SELL
Q8NHL6	LIRB1_HUMAN	reviewed	650	70,819	LILRB1
Q496Y0	LONF3_HUMAN	reviewed	759	84,490	LONRF3
P01229	LSHB_HUMAN	reviewed	141	15,345	LHB
Q8WZA0	LZIC_HUMAN	reviewed	190	21,495	LZIC
A0A0A0MT76	LJ01_HUMAN	reviewed	42	4,776	IGLJ1
Q9BU23	LMF2_HUMAN	reviewed	707	79,698	LMF2
Q9ULC4	MCTS1_HUMAN	reviewed	181	20,555	MCTS1
P06858	LIPL_HUMAN	reviewed	475	53,162	LPL
Q14703	MBTP1_HUMAN	reviewed	1052	117,749	MBTPS1
O43462	MBTP2_HUMAN	reviewed	519	57,444	MBTPS2
Q6VMQ6	MCAF1_HUMAN	reviewed	1270	136,394	ATF7IP
Q9Y2U8	MAN1_HUMAN	reviewed	911	99,997	LEMD3
Q8TC05	MDM1_HUMAN	reviewed	714	80,735	MDM1
Q9NX70	MED29_HUMAN	reviewed	200	21,073	MED29
Q8N635	MEIOB_HUMAN	reviewed	442	49,313	MEIOB
Q9HCC0	MCCB_HUMAN	reviewed	563	61,333	MCCC2
P20382	MCH_HUMAN	reviewed	165	18,679	PMCH
Q02078	MEF2A_HUMAN	reviewed	507	54,811	MEF2A
O60307	MAST3_HUMAN	reviewed	1309	143,137	MAST3
Q7L2J0	MEPCE_HUMAN	reviewed	689	74,355	MEPCE
Q9BUN1	MENT_HUMAN	reviewed	341	36,769	MENT
Q969Z3	MARC2_HUMAN	reviewed	335	38,023	MTARC2
P43366	MAGB1_HUMAN	reviewed	347	39,037	MAGEB1
P04201	MAS_HUMAN	reviewed	325	37,465	MAS1
Q9Y2E5	MA2B2_HUMAN	reviewed	1009	113,979	MAN2B2
Q9BY19	M4A8_HUMAN	reviewed	250	26,290	MS4A8
Q86UL8	MAGI2_HUMAN	reviewed	1455	158,754	MAGI2
P27361	MK03_HUMAN	reviewed	379	43,136	MAPK3
P53779	MK10_HUMAN	reviewed	464	52,585	MAPK10
Q9BQP7	MGME1_HUMAN	reviewed	344	39,421	MGME1
Q96A72	MGN2_HUMAN	reviewed	148	17,276	MAGOHB
Q9H239	MMP28_HUMAN	reviewed	520	58,939	MMP28
Q8TDR0	MIPT3_HUMAN	reviewed	691	78,632	TRAF3IP1
Q9BWT6	MND1_HUMAN	reviewed	205	23,753	MND1
P0DMT0	MLN_HUMAN	reviewed	46	5,194	MRLN
Q9H1L0	MI1HG_HUMAN	reviewed	117	12,410	MIR1-1HG
Q9UBG0	MRC2_HUMAN	reviewed	1479	166,674	MRC2
O43196	MSH5_HUMAN	reviewed	834	92,875	MSH5
Q9H867	MT21D_HUMAN	reviewed	229	25,807	VCPKMT
Q8NEH6	MNS1_HUMAN	reviewed	495	60,571	MNS1
Q70IA8	MOB3C_HUMAN	reviewed	216	25,623	MOB3C
Q9Y6X9	MORC2_HUMAN	reviewed	1032	117,823	MORC2
Q6PF18	MORN3_HUMAN	reviewed	240	27,585	MORN3
O95255	MRP6_HUMAN	reviewed	1503	164,906	ABCC6
Q8N565	MREG_HUMAN	reviewed	214	24,927	MREG
Q8NDC4	MORN4_HUMAN	reviewed	146	16,236	MORN4
O15374	MOT5_HUMAN	reviewed	487	54,022	SLC16A4
P36021	MOT8_HUMAN	reviewed	539	59,511	SLC16A2
O60682	MUSC_HUMAN	reviewed	206	22,068	MSC
Q9Y217	MTMR6_HUMAN	reviewed	621	71,968	MTMR6
Q7Z5D8	NANGN_HUMAN	reviewed	188	22,750	NANOGNB
Q9UGY1	NOL12_HUMAN	reviewed	213	24,663	NOL12
P69849	NOMO3_HUMAN	reviewed	1222	134,134	NOMO3
Q9HC29	NOD2_HUMAN	reviewed	1040	115,283	NOD2
Q96F24	NRBF2_HUMAN	reviewed	287	32,378	NRBF2
Q96NT1	NP1L5_HUMAN	reviewed	182	19,593	NAP1L5
Q9GZQ4	NMUR2_HUMAN	reviewed	415	47,696	NMUR2
Q8N912	NRAC_HUMAN	reviewed	160	18,051	NRAC
Q86X76	NIT1_HUMAN	reviewed	327	35,896	NIT1
Q9Y221	NIP7_HUMAN	reviewed	180	20,463	NIP7
O96000	NDUBA_HUMAN	reviewed	172	20,777	NDUFB10
Q8N183	NDUF2_HUMAN	reviewed	169	19,856	NDUFAF2
P0C0P6	NPS_HUMAN	reviewed	89	10,103	NPS
Q96DE0	NUD16_HUMAN	reviewed	195	21,273	NUDT16
Q9GZY6	NTAL_HUMAN	reviewed	243	26,550	LAT2
O95848	NUD14_HUMAN	reviewed	222	24,118	NUDT14
Q99608	NECD_HUMAN	reviewed	321	36,086	NDN
Q8N5V2	NGEF_HUMAN	reviewed	710	82,496	NGEF
Q14249	NUCG_HUMAN	reviewed	297	32,620	ENDOG
Q9H1E3	NUCKS_HUMAN	reviewed	243	27,296	NUCKS1
Q5VT03	NTM2D_HUMAN	reviewed	806	86,276	NUTM2D
Q9UHK0	NUFP1_HUMAN	reviewed	495	56,300	NUFIP1
P03886	NU1M_HUMAN	reviewed	318	35,661	MT-ND1
Q96MG7	NSE3_HUMAN	reviewed	304	34,308	NSMCE3
Q9BZ95	NSD3_HUMAN	reviewed	1437	161,613	NSD3
A8MZH6	OOSP1_HUMAN	reviewed	123	14,433	OOSP1
Q99983	OMD_HUMAN	reviewed	421	49,492	OMD
P13725	ONCM_HUMAN	reviewed	252	28,484	OSM
Q96SU4	OSBL9_HUMAN	reviewed	736	83,185	OSBPL9
Q6NXP6	NXRD1_HUMAN	reviewed	359	39,880	NOXRED1
Q8WVF1	OSCP1_HUMAN	reviewed	389	44,586	OSCP1
Q8NGX5	O10K1_HUMAN	reviewed	313	35,079	OR10K1
P58180	OR4D2_HUMAN	reviewed	307	34,958	OR4D2
Q8NGN0	OR4D5_HUMAN	reviewed	318	35,771	OR4D5
Q8NGD4	OR4K1_HUMAN	reviewed	311	35,201	OR4K1
Q8NGD2	OR4K2_HUMAN	reviewed	314	35,357	OR4K2
O75747	P3C2G_HUMAN	reviewed	1445	165,715	PIK3C2G
Q9UKG9	OCTC_HUMAN	reviewed	612	70,178	CROT
Q8NGL4	OR5DD_HUMAN	reviewed	314	35,447	OR5D13
Q8NGD3	OR4K5_HUMAN	reviewed	323	36,258	OR4K5
