label,Iso-map,,,RandomTrees,,,t_SNE,,,IsomapClustering,Random_TreesClustering,t-SNEClustering,LouvainClustering
4180,3801.948,5173.32371,1204.78391,11.35896,2.98462,1.26146,-7.08008,-0.78098,19.7641,1,1,2,5
4181,876.15854,7048.00394,-4493.92805,12.06944,2.46002,-0.85983,-0.05977,2.90483,20.32015,1,1,2,2
4182,-5366.87814,-261.71981,6074.9556,12.12409,0.78824,3.7465,7.05225,11.2733,-10.17019,1,1,2,3
4183,413.77962,-81.20409,303.32585,13.89077,-1.07392,-0.33515,7.33091,-0.60626,-6.45741,1,2,2,3
4184,-3847.43274,-2280.61206,-4750.47532,12.85431,-0.39416,0.49691,-17.41049,2.08264,-6.22201,1,1,2,6
4185,-14.1324,-49.41002,225.43032,13.8327,-0.86336,-0.21558,11.02194,-5.82214,-4.58562,1,2,2,3
4186,811.0757,-1934.16381,-698.58085,13.25454,1.2749,-0.75264,-4.74471,-16.67719,3.59668,1,1,2,5
4187,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.04846,-0.25762,-1.76975,2,2,2,1
4188,-1098.14608,5.91197,-461.53655,13.54117,-0.58251,-0.75758,12.3376,-10.81029,4.91175,1,2,2,4
4189,-152.73127,-15.69351,-67.73184,13.58384,-0.41113,-0.37006,5.03298,10.34026,17.87392,1,2,1,2
4190,-1257.5498,7127.1808,-5122.47292,13.02578,0.70841,-0.41154,5.65223,-2.31636,18.45023,1,1,2,2
4191,-279.97151,11.40807,-32.52772,13.51343,-0.55916,-0.23085,14.55058,4.11456,1.58516,1,2,2,2
4192,-3341.96702,406.21173,122.41383,12.41088,0.56063,0.31883,15.73692,3.66149,2.62626,1,1,2,2
4193,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,1.11884,-0.34486,-1.78465,2,2,2,1
4194,-39.85639,-30.64208,25.78948,13.64239,-0.65081,-0.38301,7.64536,-3.24607,-6.18828,1,2,2,3
4195,-168.47504,-15.63459,-65.61809,13.70716,-0.98381,0.30475,-2.0034,12.2122,-10.9804,1,2,2,3
4196,-936.1518,57.3477,-343.95138,13.10024,-0.4196,-0.26296,6.10998,2.43983,1.99416,1,1,2,2
4197,8692.93608,-3075.54557,-290.35382,11.80903,3.14179,-0.07854,-5.51154,-7.76928,15.01059,1,1,2,5
4198,-2225.82946,-2301.13266,-5252.87164,12.2163,1.03447,-0.36828,-21.49778,-6.76865,0.29939,1,1,2,6
4199,-3256.21061,-2379.4771,-5413.37217,12.56274,0.64143,-0.68911,-13.89106,-0.55694,-10.92962,1,1,2,6
4200,-650.22651,30.68632,-243.09207,13.35025,-0.24888,0.5871,5.45104,-7.06957,-5.31902,1,1,2,6
4201,-4323.56253,-2675.50279,-4206.43268,12.09151,1.53729,0.85366,-10.99461,-7.57399,-15.32648,1,1,2,6
4202,-5517.01064,-2478.6545,522.21383,12.66849,-0.07004,0.62434,-9.04098,-6.01942,-16.61892,1,1,2,6
4203,2908.9446,4263.99862,1867.65724,13.11151,1.01993,-1.29972,2.5139,-12.48148,10.47216,1,1,2,5
4204,28.83188,-42.7707,111.02924,13.79537,-1.07912,-0.7211,-8.35727,5.26915,11.2677,1,2,2,4
4205,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,1.07189,-0.7751,-1.6859,2,2,2,1
4206,-520.47054,-40.99323,-311.42544,13.52829,-0.09535,-0.89513,-8.15812,4.79514,-9.02803,1,1,2,6
4207,-1433.6054,-275.37105,767.825,13.42255,-0.38418,0.37864,-3.79731,-9.58694,-16.59512,1,1,1,6
4208,-6647.88763,-924.2309,11594.34307,12.06362,-0.8339,4.18404,10.91421,5.68765,-13.75094,1,1,2,3
4209,-680.69584,-281.50032,-287.84009,13.2911,-0.47219,-0.55015,-5.1812,-18.63834,-2.82101,1,2,2,4
4210,-2180.48818,117.04606,-544.29804,12.54295,-0.00792,1.81516,6.39037,19.62406,-0.87479,1,1,2,2
4211,775.83089,-10665.05485,-8501.60664,11.42275,2.85253,0.06436,-15.93435,-5.26976,9.02967,1,1,2,6
4212,-855.3819,-47.17728,-191.91393,13.32007,-1.03479,0.83404,-8.48398,-5.61119,-6.48952,1,1,2,3
4213,-1630.69261,8871.43209,-5394.32168,12.55127,1.59901,-0.84306,1.13297,1.02767,20.58419,1,1,2,2
4214,-1438.78824,10956.57503,-7740.43544,12.51581,1.52155,-0.25051,2.6472,-0.89968,19.84925,1,1,2,2
4215,-800.51134,19.23762,-16.87508,13.20522,-0.37418,0.55594,6.81541,-5.2693,-17.41939,1,1,2,3
4216,13746.60162,11704.9727,5486.92931,11.83337,4.54499,-1.53102,0.40606,-14.53434,13.54819,1,1,2,5
4217,-2947.03389,-2483.47456,-4656.94154,12.35053,0.49143,-0.08908,-17.3046,5.96959,-6.75023,1,1,2,6
4218,-751.47019,43.69508,-300.30105,13.25325,-0.57786,0.06804,-3.80723,9.75149,17.70031,1,1,13,4
4219,-3154.99384,178.29465,-116.26909,12.37077,0.66362,2.39198,-0.62881,13.46519,-1.6828,1,1,2,3
4220,-1629.32189,-129.58012,1577.1389,13.10805,-0.65953,2.12033,14.23276,1.8142,-14.17748,1,1,2,3
4221,-1007.26107,-894.09997,-1563.61404,13.09135,1.56844,-0.0604,-16.18414,-9.64876,-4.27956,1,1,2,6
4222,-2417.86087,1361.67662,-2455.5306,12.52087,0.95113,0.05916,1.15669,9.21641,17.34403,1,1,2,4
4223,-5727.6878,323.48557,-911.47745,12.723,-0.04778,0.02147,6.44098,19.01598,-5.7866,1,1,2,2
4224,222.05142,-52.56934,91.47049,13.90949,-0.98807,-0.05779,15.41687,16.01724,-10.02858,1,1,1,3
4225,-586.88562,-145.09862,-539.01703,13.27463,-0.25982,0.0117,-9.30264,-0.86419,-9.21543,1,1,2,6
4226,-2032.95373,131.08391,-491.51699,13.0213,-0.35565,0.90426,7.69829,-13.25205,-6.98965,1,1,2,3
4227,2045.86936,3092.65371,1366.71789,12.87639,1.25438,-0.94671,1.93612,-14.73917,6.95156,1,1,2,5
4228,-8171.86222,778.97004,3327.91326,10.41742,1.41007,3.61561,18.02194,3.47235,2.82198,1,1,2,2
4229,-1029.7491,79.53365,-343.83441,13.54348,-0.28598,-0.08237,9.90765,17.85958,2.35968,1,1,11,2
4230,-3286.86924,-44.76931,-555.04467,12.35165,-0.14734,2.69713,-4.06089,11.47236,-6.76636,1,1,2,3
4231,-1315.36074,-33.53766,528.04718,12.45363,-0.47087,2.22955,6.10204,8.61064,-5.48543,1,1,2,3
4232,-1731.41073,-285.39771,6793.54248,11.64105,0.72811,2.1424,19.01969,-7.61887,-0.77287,1,1,2,3
4233,-3103.0174,756.05144,-1358.43394,13.36682,-0.4168,-0.50467,10.38218,-18.6501,-0.26162,1,2,2,2
4234,-803.99718,-9.72568,-322.65654,12.92962,1.51122,-0.5763,-5.59421,-12.62869,3.86529,1,1,2,4
4235,-1479.41591,-46.51571,1214.30526,12.93915,-0.62609,1.64615,9.52295,-5.04679,-7.60666,1,1,2,3
4236,-949.27082,-93.72462,-44.8906,13.028,-0.47621,0.97427,-10.83135,5.61038,-14.1451,1,1,2,6
4237,-3706.26708,-228.25385,4028.01667,12.83742,-0.92245,1.18094,3.99504,3.9647,-21.62298,1,1,2,3
4238,8722.1769,-5523.44072,1816.34376,12.68362,1.2648,1.13788,-7.42596,-8.7909,12.07572,1,1,2,5
4239,23.08139,-32.078,-5.7194,13.73155,-0.46999,-0.5387,23.89261,0.19417,10.79631,1,2,1,6
4240,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.3771,-1.02392,-1.39731,2,2,2,1
4241,-466.03445,13.51407,-178.13912,13.49621,0.21164,-0.05934,-0.6245,-22.07674,-4.49459,1,1,1,6
4242,-387.52134,5.75075,-151.12777,13.39615,-0.82233,-0.73747,-9.99168,3.11473,2.20813,1,1,2,6
4243,-855.12803,48.10254,-285.33748,12.84375,-0.94049,0.78106,-9.66373,14.44321,8.02858,1,1,1,4
4244,270.2695,-55.12199,81.40102,13.73852,-1.06547,-0.53535,-3.40459,-9.01876,-4.11322,1,2,2,4
4245,-1870.77724,-3751.35773,-3250.50984,12.40515,1.4209,0.11876,-17.17542,-6.18472,12.07933,1,1,2,5
4246,1676.37977,-3326.22548,-5026.89805,11.4213,3.10582,0.82428,-16.38661,-4.79842,12.32889,1,1,2,5
4247,6008.94654,5218.54178,3014.84271,12.31519,2.87073,-1.5507,-0.28373,-15.27105,8.70387,1,1,2,5
4248,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-0.17503,-1.3364,-0.78485,2,2,2,1
4249,-1032.12908,-654.07154,-863.56359,13.27715,0.19228,-0.6564,-16.56838,-3.67775,8.03118,1,1,2,6
4250,-1624.06241,-235.31894,-1174.15606,13.12274,0.27803,-0.67758,-12.65333,-8.37311,-6.80291,1,1,2,6
4251,-345.06794,2.23739,-135.48936,13.71123,-0.88408,0.15762,7.22998,-4.85209,-2.305,1,2,2,4
4252,27.62653,-32.50163,-4.11751,13.89103,-0.99099,-0.54478,-16.14114,16.42062,-9.49933,1,2,1,6
4253,109.28748,-80.80696,-49.79987,13.81538,-0.88214,-0.75487,-17.54492,8.10594,-10.65571,1,2,1,6
4254,-2031.89333,283.47987,-362.19261,12.61879,0.16562,0.30644,17.07353,1.46233,7.5694,1,1,2,2
4255,-557.99059,14.00755,-139.00386,13.33956,-0.36933,0.18642,14.83361,11.7634,0.5682,1,3,2,3
4256,6296.25363,17304.58336,-9724.94748,11.60024,2.75663,-0.45445,1.94363,-1.70088,23.64421,1,1,2,2
4257,-736.05984,18.00924,-297.5625,13.30171,-0.63291,-0.29101,0.43935,10.2319,13.97966,1,1,2,4
4258,145.69112,-5797.06719,-2755.38235,11.68199,2.85553,1.04745,-16.27825,-5.01522,12.52028,1,1,2,5
4259,-1399.36922,-944.34133,-2227.15733,12.64098,0.74419,-0.64376,-10.39609,1.72881,-7.05829,1,1,2,6
4260,-5643.48129,896.74553,-427.58437,11.3068,1.6394,1.90083,16.89096,-2.08499,3.18637,1,1,2,2
4261,-751.42934,-1623.99945,-1401.03198,12.79516,2.17273,-0.32162,-17.42005,-4.99062,11.89994,1,1,2,5
4262,-2781.31612,-820.20208,-1999.52231,11.93445,3.03037,0.35623,2.43114,-21.08204,0.3857,1,1,2,4
4263,-14497.8911,-4075.82493,18438.50424,10.11732,0.58491,5.83985,7.10387,7.42842,-14.26574,1,1,2,3
4264,-498.32895,11.57739,-121.7074,13.39393,-0.39524,-0.04594,-2.90917,-8.86375,-3.05259,1,2,2,4
4265,337.76189,-61.40626,105.17604,13.82729,-0.96769,-0.31342,7.13061,24.89556,4.73215,1,2,1,3
4266,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-0.24632,-1.47858,0.03079,2,2,2,1
4267,-189.00722,-15.87324,-77.24757,13.8193,-0.71673,-0.71749,-9.47741,2.37659,0.47493,1,2,2,6
4268,-356.94229,3.78292,-142.25678,13.29032,-0.84273,-0.20903,-8.44175,13.46145,13.90851,1,2,2,4
4269,-160.62579,-24.94454,-15.53445,13.91613,-0.74132,-0.2518,0.64292,-10.64191,-7.48877,1,2,2,3
4270,-11064.42185,-1067.37159,13140.28704,8.57136,0.86796,5.09807,-0.09145,16.80328,-1.33255,1,1,2,3
4271,685.87849,-93.84936,227.83779,14.01274,-0.96669,-0.74764,2.39847,-8.29255,-0.03286,1,2,2,3
4272,193.15903,-47.92952,54.21947,13.87314,-0.96515,-0.73994,26.03388,-3.82714,1.47741,1,2,1,3
4273,-311.98911,-0.84614,-123.82754,13.48457,-0.28391,0.68014,3.01764,-1.14667,-5.9013,1,1,2,6
4274,-1281.05355,82.00103,-395.24447,12.74402,0.99732,0.83674,4.51181,14.07919,-5.019,1,1,2,3
4275,-748.72995,96.28759,-276.72759,13.22434,0.76152,-0.67702,4.34568,-12.10715,-2.05709,1,1,2,2
4276,16105.07838,20640.73794,-4929.44631,10.71839,4.90445,0.85206,1.1336,-10.21202,16.7053,1,1,2,2
4277,-834.47662,-27.35347,412.51363,13.4894,-0.64077,-0.53826,1.37441,3.69623,-21.65466,1,2,2,3
4278,860.44672,4869.32705,-2745.84785,12.73178,1.35127,-0.147,0.36693,-5.48265,13.65642,1,1,2,2
4279,-1037.43094,-324.11402,-424.76834,13.36255,-0.77097,-0.12499,-15.39974,-1.11417,13.45782,1,2,2,3
4280,-50.06617,-25.26029,-31.50022,13.74941,-0.82389,-0.56758,-0.45138,26.25528,-3.50476,1,2,1,2
4281,-3534.14074,805.01983,-1548.2927,12.57085,0.85799,-1.41177,9.62082,-18.44685,0.31319,1,1,2,2
4282,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,-0.15673,-0.69651,1.41345,2,2,2,1
4283,20953.61036,9102.15508,4532.26528,11.96785,4.63706,-1.57749,2.07184,-16.26403,15.32927,1,1,2,5
4284,-3004.1173,-6195.30909,-8048.21291,12.36657,1.83039,-0.29878,-14.17754,-1.40305,-14.06649,1,1,2,6
4285,-317.58352,11831.82244,-7417.02314,12.16995,1.95905,-0.6593,4.51854,-4.07728,19.49172,1,1,2,2
4286,-729.46189,37.01836,-259.90004,13.29116,-0.86597,-0.27979,-0.30801,-18.33028,-4.05737,1,2,2,4
4287,-1970.60572,160.10387,-753.83875,13.17451,-0.70557,0.01969,4.61078,15.93534,7.33882,1,1,2,4
4288,40.6572,-34.07537,2.17436,13.33038,-0.79074,0.58292,-6.94038,15.79776,16.4688,1,1,1,4
4289,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,3.6109,-0.6522,3.58765,2,2,2,1
4290,-370.59002,-13.78748,85.38676,13.61665,-0.96142,-0.28053,22.39078,-2.43861,-2.06709,1,2,1,3
4291,8813.37851,5446.24984,3512.06383,12.96277,1.73866,-1.07945,-1.91374,-12.96022,11.25706,1,1,2,5
4292,13758.36227,2727.00633,1606.27926,11.28019,5.08662,-1.20679,-4.46434,-10.22936,11.49713,1,1,2,5
4293,-89.73363,-20.14781,-58.65251,13.49382,-0.41095,-0.38322,-1.74372,12.05515,14.99788,1,2,2,4
4294,1047.4267,-4759.44825,-3969.72207,12.83413,2.48877,-0.70866,-11.7861,-13.53015,-4.94113,1,1,2,6
4295,-3113.58126,243.28119,-1111.78839,12.26565,0.56081,1.35198,4.01807,12.6123,1.09009,1,1,2,4
4296,-174.70223,-13.64316,-75.43153,13.58122,-0.56917,-0.01517,-13.39899,2.52764,20.25425,1,1,1,3
4297,-1509.65558,103.96072,-550.42086,12.85188,-0.02877,1.02736,4.01569,12.62662,1.09366,1,1,2,4
4298,-720.09532,37.24281,-268.2342,13.24067,-0.44938,-0.60564,-6.32533,10.67948,1.24258,1,1,2,4
4299,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,3.21039,1.48252,4.94903,2,2,2,1
4300,9440.29695,773.23342,1776.63069,13.29769,1.38901,-0.95525,-6.57718,-7.54611,10.50394,1,1,2,5
4301,-5922.01138,-1839.3773,6785.04603,11.31514,0.65462,3.79468,0.17043,12.55693,-17.43003,1,1,1,3
4302,-1727.894,62.60487,182.43559,12.69739,-0.19696,0.89246,11.02126,4.59533,5.01127,1,1,2,3
4303,-4300.29267,-2176.56483,-1456.45813,11.9495,0.60595,0.48843,-9.06083,-6.07773,-16.78727,1,1,2,6
4304,-3673.12721,-3744.09395,-6723.0627,12.43853,1.85961,-0.05198,-17.26662,-4.37076,-9.26645,1,1,2,6
4305,-4676.08936,849.10615,-522.44088,11.8106,0.93269,1.52483,17.35899,1.5499,6.45243,1,1,2,2
4306,-2988.19617,-126.1604,-760.73794,13.14909,-0.5704,-0.58527,2.03561,16.27824,-10.82863,1,1,2,2
4307,-234.24081,-59.58881,499.06664,13.83969,-0.74066,-0.46196,19.05563,5.15613,-2.48449,1,2,2,3
4308,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,5.24311,0.70913,1.38363,2,2,2,1
4309,-1005.31116,-447.24251,-639.25894,13.38649,-0.74293,0.39769,-8.69338,-14.26089,-5.81137,1,5,2,6
4310,-4923.90767,-3936.79315,-7903.16099,12.06049,1.65739,-0.13437,-16.0491,-3.65321,-9.22119,1,1,2,6
4311,-904.76617,267.44502,-454.50793,12.74919,0.63273,-0.23508,-1.67528,5.15889,15.70626,1,1,2,2
4312,-3644.07907,722.87406,-276.99124,12.96507,0.41542,-0.14425,16.82208,-1.85842,2.80443,1,1,2,2
4313,-1650.86155,-44.09011,585.49341,12.27829,-0.20662,2.71826,-1.60477,16.40609,-0.85979,1,1,2,3
4314,-4372.73496,-2992.87501,-4280.5736,11.83663,1.83361,1.31588,-15.19283,-4.59295,1.54988,1,1,2,6
4315,-733.23465,52.05529,-35.58052,13.89212,-0.77956,-0.63486,18.3103,6.94947,4.49195,1,2,2,2
4316,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,5.1915,-0.02717,-0.33645,2,2,2,1
4317,27165.39389,-15028.52239,3625.92029,10.661,4.20745,-0.37806,-9.86841,-13.78986,15.13246,1,1,2,5
4318,-678.13101,-42.00515,624.7874,13.45195,-1.01789,0.54567,11.58229,2.24335,-5.35001,1,1,2,3
4319,-651.07121,-66.03971,-417.07183,12.8615,1.59204,-0.6391,-4.70535,-16.70885,3.60428,1,1,2,5
4320,4493.37111,-1674.63413,897.32601,13.10627,1.05859,-0.48011,-5.04029,-8.49911,12.17514,1,1,2,5
4321,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,5.35304,-1.25872,-0.95546,2,2,2,1
4322,71.6477,-36.534,10.46216,13.85241,-0.36384,-0.76555,13.77709,19.61335,5.75004,1,1,1,2
4323,-2928.52031,2458.91704,-3018.64161,12.81058,0.80248,-0.56364,9.3052,5.86974,17.18259,1,1,6,2
4324,-151.46772,-24.52808,7.69734,13.63308,-0.49928,-0.66383,2.80478,-10.72832,-15.0496,1,2,2,3
4325,-798.82313,-71.50635,-487.76323,13.00095,-0.12105,-0.03964,-15.79597,8.00746,-7.04952,1,1,1,6
4326,-222.76983,-32.04605,158.43463,13.78974,-0.74723,0.06928,15.5842,-6.11031,-5.42956,1,1,4,3
4327,-226.17992,-32.99819,173.59449,13.55571,-0.84074,-0.26422,-1.86799,-13.6376,-10.02772,1,2,2,3
4328,-412.71427,-145.29516,572.79956,13.94469,-0.91542,-0.78092,3.86086,-0.16424,-7.51207,1,2,2,3
4329,1399.50441,-2827.58089,-1104.31007,11.96098,3.16926,0.94379,2.18322,-21.11474,2.03794,1,1,2,4
4330,49.86377,-103.45074,-59.38783,13.65429,-0.19577,-0.77851,-10.14298,-5.69986,8.36715,1,2,2,6
4331,-10401.17439,-387.84116,778.91221,10.24656,2.25604,2.56944,4.71632,17.95985,-13.32285,1,1,2,2
4332,-10176.71049,-1202.03452,2669.11303,10.50112,1.70774,3.73786,4.70906,18.0118,-13.25945,1,1,2,2
4333,-10736.12938,-1578.1684,15278.74883,10.03892,0.95975,4.6745,5.96164,7.89917,-12.89727,1,1,2,3
4334,-2300.30903,-230.58937,2054.62979,12.29132,0.1491,2.67949,0.7278,8.48419,-14.50837,1,1,2,3
4335,8260.9025,9165.21987,3053.15416,12.33321,2.88781,-1.0735,5.36434,-13.19605,13.98099,1,1,2,5
4336,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,4.51534,-2.34759,-1.93037,2,2,2,1
4337,-1346.2599,127.84549,-322.13503,12.91096,0.46316,0.29315,10.18522,17.65505,3.12701,1,1,11,2
4338,-1772.14034,742.45625,3164.83742,11.77156,2.03112,1.25382,17.80028,-11.1064,-0.30343,1,1,2,2
4339,219.95019,-47.80496,61.03373,13.96832,-0.91501,-0.32805,-5.28727,-4.23691,7.25812,1,2,2,4
4340,-7062.12989,-970.39505,10984.45673,11.23066,0.40013,3.92024,5.91349,5.76223,-18.6618,1,1,2,3
4341,-1557.04238,117.80133,-510.97329,12.81039,0.26222,0.03239,-1.82548,-13.32623,-7.15854,1,1,2,2
4342,3672.4912,4559.28937,1977.18238,12.38455,2.36539,-1.31521,1.57246,-14.38015,7.81015,1,1,2,5
4343,-750.53562,-460.72585,-965.92655,13.46161,-0.04719,-0.57051,-15.33245,-7.44686,-1.09993,1,1,2,6
4344,33973.8291,-3698.40877,6545.505,9.48462,6.3128,0.91771,-7.36504,-14.49709,17.75948,1,1,2,5
4345,-588.63403,-99.39082,-340.08266,13.60653,-0.36644,0.03021,-10.18283,-12.84698,-8.70021,1,1,2,6
4346,333.18423,-370.71052,-19.22963,13.90738,-0.47169,-0.72584,-1.04766,-11.54553,-3.75439,1,2,2,2
4347,-1014.12449,-77.30395,1051.37867,13.16088,-0.86817,1.37317,15.7426,-5.45902,-5.40993,1,1,4,3
4348,-138.074,-72.58688,-145.89406,13.88729,-0.65095,-0.80448,5.56753,-10.97322,1.59067,1,2,2,4
4349,-1310.23654,510.72496,-800.58387,13.10319,0.8794,-0.56116,11.43324,-3.24342,6.74287,1,1,2,2
4350,-1277.13157,74.27268,-266.59505,13.42217,-0.50975,-0.57297,4.92291,20.28546,-0.95759,1,2,2,2
4351,25096.11719,-4851.67356,3834.26285,10.96059,4.13236,0.64052,-6.77684,-12.44315,17.75444,1,1,2,5
4352,-6521.72597,-756.12154,9993.30567,11.60955,-0.76929,3.00665,11.5283,1.64505,-9.37813,1,1,2,3
4353,25991.26573,15138.03451,4206.41735,11.57757,4.75838,-1.03452,3.30485,-17.39377,15.39871,1,1,2,5
4354,-398.75277,152.74429,-236.68845,13.34439,0.13925,-0.22461,11.21274,3.22066,9.78317,1,1,2,2
4355,324.91881,-60.20932,100.6504,13.485,-0.45427,0.43447,-10.26236,19.9706,11.42554,1,1,1,4
4356,-290.57952,-2.84659,-116.31543,13.59421,-0.97385,-0.70247,-4.20848,-8.89215,0.40469,1,2,2,6
4357,180.48927,-51.35119,110.36053,13.93695,-1.01199,-0.74046,-0.1299,-4.36621,6.1468,1,2,2,3
4358,-1673.96443,116.97112,-519.92264,12.5343,-0.05916,0.57021,6.20909,13.42865,12.97335,1,1,8,2
4359,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.28242,-0.48801,-1.60097,2,2,2,1
4360,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,1.23237,-1.23758,-1.24618,2,2,2,1
4361,-392.97124,4.74904,-120.30839,13.42504,-1.05549,0.10307,2.46497,-0.11724,-4.39546,1,1,2,3
4362,-1259.79097,-240.54226,-63.65989,13.48527,-0.4715,-0.86214,-6.9645,-0.34904,-16.60838,1,2,2,6
4363,-65.34983,-2145.78536,-1376.69794,12.48824,2.52072,-0.39986,-9.6628,-13.86239,0.18211,1,1,2,5
4364,-389.41875,-52.95935,496.23987,13.68991,-0.21542,0.22284,15.57411,-5.73552,-5.4812,1,1,4,3
4365,-159.92649,-16.41276,-49.08312,13.61479,-0.98697,-0.36645,13.6372,17.17928,-2.83438,1,2,1,3
4366,66.54324,-36.12879,9.59807,13.49595,-0.75007,-0.23448,-17.69993,-8.70066,-16.09518,1,2,1,4
4367,-2518.87527,-1853.57827,-2214.56518,11.55894,2.10159,1.67616,1.64276,-22.10872,0.46392,1,1,2,4
4368,-1822.5853,-523.61758,-1295.43573,12.46337,-0.10943,0.75278,-5.70911,-2.67342,-15.2783,1,1,2,6
4369,319.65193,-59.71846,98.79446,13.88847,-0.85427,-0.59074,3.75985,-3.71822,-0.90427,1,2,2,3
4370,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,0.85955,-1.44839,-0.96049,2,2,2,1
4371,-39.76257,-27.01637,-17.70862,13.701,-0.98383,0.25931,4.22487,8.11956,-3.52268,1,2,2,3
4372,-301.67325,-124.90258,-256.15313,13.34978,-0.21904,-0.17301,-8.5028,-1.49271,-14.64104,1,1,2,6
4373,-784.61943,43.20503,-290.57734,13.25546,-0.34009,-0.10094,-3.53894,-5.32238,6.57377,1,1,2,2
4374,-4110.43977,2443.65597,-1975.25793,12.01024,2.54174,0.20095,11.28699,-13.29924,2.3746,1,1,2,2
4375,-605.77564,1784.76463,-1369.06364,12.39919,2.71865,0.32666,-7.1398,-3.61145,14.82008,1,1,2,2
4376,-371.86914,-36.94017,-218.0412,13.75391,-0.50707,-0.88893,-6.57619,-2.01249,0.26896,1,2,2,6
4377,-2472.41143,-325.66087,2778.71325,13.20334,-0.41593,2.29638,-1.58765,7.16335,-13.50662,1,1,2,3
4378,-881.30459,29.50487,-351.80061,12.95049,-0.13135,0.15385,1.00186,8.41954,14.79836,1,1,2,4
4379,-263.89694,-7.64911,-113.64468,13.27058,-0.26064,-0.09965,1.0224,8.10163,14.79453,1,1,2,4
4380,-1410.04724,-215.68324,2715.10034,13.01295,-0.35156,1.00054,5.03632,2.36208,-19.54741,1,1,2,3
4381,-1174.95323,129.39336,-387.68848,12.84156,0.60328,0.18263,11.29983,-9.95632,-1.41445,1,1,2,2
4382,-105.89022,-20.71101,-53.97409,13.50669,-0.83288,-0.10258,-10.17977,10.46598,-2.50141,1,2,2,2
4383,-1568.9823,331.80018,-618.42928,13.17708,0.76845,0.08189,-2.41355,6.81753,-8.36944,1,1,2,2
4384,-3058.71295,-181.35044,3830.84106,13.08982,-0.51416,1.09246,2.82735,-2.39339,-15.38957,1,1,2,3
4385,-895.93465,-125.78715,-501.90806,13.25836,0.29679,-0.4701,-18.71553,4.14921,3.82547,1,1,2,6
4386,-254.31206,-56.69456,350.71036,13.5964,-0.72252,0.71922,15.25522,-5.95786,-10.18155,1,1,2,3
4387,-547.77036,21.13406,-206.96044,12.98854,1.42219,-0.75495,-5.25684,-3.62465,0.78947,1,1,2,6
4388,-1081.78644,4.71794,480.07548,13.21766,-0.98052,1.66584,6.67227,11.1042,-10.28111,1,1,2,3
4389,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,1.38512,-1.558,-0.71282,2,2,2,1
4390,-632.60895,54.37028,-244.27248,13.46885,-0.72579,-0.76684,12.34908,-10.04703,-1.80748,1,2,2,2
4391,-1505.30206,417.78921,-609.27959,13.22292,0.53214,-0.36492,12.44709,-14.87837,1.06232,1,1,2,2
4392,-422.47986,9.42958,-162.9283,13.21545,-0.14065,-0.01591,-5.23911,-9.53796,3.66438,1,1,2,6
4393,3014.1233,-1369.19666,-1273.8792,12.52926,2.42853,-1.17746,-6.93449,-16.24171,5.28363,1,1,2,5
4394,-1968.32239,-1132.0351,-2621.42045,12.76351,0.93165,-0.76558,-1.92054,-5.17274,10.88676,1,1,2,6
4395,-339.64401,1.73178,-133.57714,13.44389,-0.67498,-0.05145,8.05175,-4.83764,-4.2045,1,2,2,3
4396,-1330.5988,-210.64007,1604.13167,13.74027,-0.99052,-0.40845,3.99705,10.16539,-16.17061,1,2,2,3
4397,-2065.74853,-2233.16594,-1424.41487,12.2605,1.53819,1.50517,0.49743,-9.9642,-18.34886,1,1,1,6
4398,1022.81282,-10300.13925,-7302.51892,11.87248,3.24668,-0.62358,-17.86151,-5.34028,7.10889,1,1,2,6
4399,-19.94431,-277.06282,-220.62574,13.50218,0.93642,-0.69616,-3.88614,-10.41535,1.6307,1,1,2,5
4400,-944.79369,73.3853,-230.46104,12.80942,1.22301,0.19024,5.15652,-2.72035,7.2618,1,1,2,2
4401,1189.66354,-140.80199,405.34545,14.08365,-0.95134,-0.73609,1.57633,-1.68945,-0.24156,2,2,2,1
4402,-114.93773,-19.21378,-54.36537,13.56017,-0.71112,-0.56764,-9.48149,0.86431,-3.9189,3,2,2,4
4403,-215.77581,-11.36112,-58.63006,13.69598,-0.87007,-0.37902,-6.52082,-4.84089,2.32847,1,2,2,3
4404,55.81259,-34.50519,0.1221,13.55338,-0.75429,-0.4761,1.84905,21.83119,7.75954,1,2,1,4
