label;Anatomy;DegreeRange;region_name;hemisphere
4192;Q9UKL0;Unknown;RCOR1_HUMAN;left
4193;O43708;Unknown;MAAI_HUMAN;left
4194;P07307;Unknown;ASGR2_HUMAN;left
4195;P50479;Unknown;PDLI4_HUMAN;left
4196;O95758;Unknown;PTBP3_HUMAN;left
4197;O15372;Unknown;EIF3H_HUMAN;left
4198;P56134;Unknown;ATPK_HUMAN;left
4199;P31937;Unknown;3HIDH_HUMAN;left
4200;O00264;Unknown;PGRC1_HUMAN;left
4201;P30041;Unknown;PRDX6_HUMAN;left
4202;P18283;Unknown;GPX2_HUMAN;left
4203;Q96HR8;Unknown;NAF1_HUMAN;left
4204;O95395;Unknown;GCNT3_HUMAN;left
4205;Q96F07;Unknown;CYFP2_HUMAN;left
4206;Q15126;Unknown;PMVK_HUMAN;left
4207;P33527;Unknown;MRP1_HUMAN;left
4208;P29279;Unknown;CCN2_HUMAN;left
4209;P30040;Unknown;ERP29_HUMAN;left
4210;P41208;Unknown;CETN2_HUMAN;left
4211;P61604;Unknown;CH10_HUMAN;left
4212;O43852;Unknown;CALU_HUMAN;left
4213;Q8TAD8;Unknown;SNIP1_HUMAN;left
4214;Q8WYA6;Unknown;CTBL1_HUMAN;left
4215;P30511;Unknown;HLAF_HUMAN;left
4216;Q15397;Unknown;PUM3_HUMAN;left
4217;P10109;Unknown;ADX_HUMAN;left
4218;Q9Y5R8;Unknown;TPPC1_HUMAN;left
4219;Q13177;Unknown;PAK2_HUMAN;left
4220;P09382;Unknown;LEG1_HUMAN;left
4221;Q96HN2;Unknown;SAHH3_HUMAN;left
4222;P48444;Unknown;COPD_HUMAN;left
4223;Q9BXW9;Unknown;FACD2_HUMAN;left
4224;Q6UX15;Unknown;LAYN_HUMAN;left
4225;Q5EB52;Unknown;MEST_HUMAN;left
4226;P08754;Unknown;GNAI3_HUMAN;left
4227;P07451;Unknown;CAH3_HUMAN;left
4228;Q92769;Unknown;HDAC2_HUMAN;left
4229;Q8WVM7;Unknown;STAG1_HUMAN;left
4230;Q8WZ42;Unknown;TITIN_HUMAN;left
4231;P51911;Unknown;CNN1_HUMAN;left
4232;P19525;Unknown;E2AK2_HUMAN;left
4233;P52655;Unknown;TF2AA_HUMAN;left
4234;Q9Y282;Unknown;ERGI3_HUMAN;left
4235;Q9Y624;Unknown;JAM1_HUMAN;left
4236;Q01469;Unknown;FABP5_HUMAN;left
4237;P00734;Unknown;THRB_HUMAN;left
4238;P13693;Unknown;TCTP_HUMAN;left
4239;Q6NXT1;Unknown;ANR54_HUMAN;left
4240;Q99497;Unknown;PARK7_HUMAN;left
4241;Q13228;Unknown;SBP1_HUMAN;left
4242;P04066;Unknown;FUCO_HUMAN;left
4243;Q9H4M9;Unknown;EHD1_HUMAN;left
4244;Q7Z4H8;Unknown;PLGT3_HUMAN;left
4245;Q9UBS4;Unknown;DJB11_HUMAN;left
4246;O60884;Unknown;DNJA2_HUMAN;left
4247;Q7Z2T5;Unknown;TRM1L_HUMAN;left
4248;Q2VPK5;Unknown;CTU2_HUMAN;left
4249;Q86WA8;Unknown;LONP2_HUMAN;left
4250;Q9UNY4;Unknown;TTF2_HUMAN;left
4251;Q92504;Unknown;S39A7_HUMAN;left
4252;P51606;Unknown;RENBP_HUMAN;left
4253;Q96DC8;Unknown;ECHD3_HUMAN;left
4254;Q86WJ1;Unknown;CHD1L_HUMAN;left
4255;O76038;Unknown;SEGN_HUMAN;left
4256;P62318;Unknown;SMD3_HUMAN;left
4257;Q12907;Unknown;LMAN2_HUMAN;left
4258;P25685;Unknown;DNJB1_HUMAN;left
4259;O75208;Unknown;COQ9_HUMAN;left
4260;P61964;Unknown;WDR5_HUMAN;left
4261;Q9UDY4;Unknown;DNJB4_HUMAN;left
4262;P28072;Unknown;PSB6_HUMAN;left
4263;P42574;Unknown;CASP3_HUMAN;left
4264;Q9H488;Unknown;OFUT1_HUMAN;left
4265;Q8N6C5;Unknown;IGSF1_HUMAN;left
4266;Q9UPP5;Unknown;K1107_HUMAN;left
4267;Q99519;Unknown;NEUR1_HUMAN;left
4268;Q9NRS6;Unknown;SNX15_HUMAN;left
4269;Q9Y5S1;Unknown;TRPV2_HUMAN;left
4270;P61586;Unknown;RHOA_HUMAN;left
4271;B2RUZ4;Unknown;SMIM1_HUMAN;left
4272;Q9BTV5;Unknown;FSD1_HUMAN;left
4273;O00625;Unknown;PIR_HUMAN;left
4274;Q92747;Unknown;ARC1A_HUMAN;left
4275;Q9Y5Q8;Unknown;TF3C5_HUMAN;left
4276;P17844;Unknown;DDX5_HUMAN;left
4277;P04196;Unknown;HRG_HUMAN;left
4278;Q14444;Unknown;CAPR1_HUMAN;left
4279;Q9UJY1;Unknown;HSPB8_HUMAN;left
4280;Q9Y2H0;Unknown;DLGP4_HUMAN;left
4281;P29083;Unknown;T2EA_HUMAN;left
4282;P48509;Unknown;CD151_HUMAN;left
4283;A6NHQ2;Unknown;FBLL1_HUMAN;left
4284;Q9NWU1;Unknown;OXSM_HUMAN;left
4285;Q15287;Unknown;RNPS1_HUMAN;left
4286;Q16799;Unknown;RTN1_HUMAN;left
4287;O60499;Unknown;STX10_HUMAN;left
4288;Q6GMV3;Unknown;PTRD1_HUMAN;left
4289;Q8WUH6;Unknown;TM263_HUMAN;left
4290;Q99453;Unknown;PHX2B_HUMAN;left
4291;Q969S3;Unknown;ZN622_HUMAN;left
4292;Q9Y295;Unknown;DRG1_HUMAN;left
4293;Q6AI12;Unknown;ANR40_HUMAN;left
4294;P20839;Unknown;IMDH1_HUMAN;left
4295;P63167;Unknown;DYL1_HUMAN;left
4296;O75368;Unknown;SH3L1_HUMAN;left
4297;Q96FJ2;Unknown;DYL2_HUMAN;left
4298;Q6QNY1;Unknown;BL1S2_HUMAN;left
4299;Q9NYY8;Unknown;FAKD2_HUMAN;left
4300;Q9Y3A5;Unknown;SBDS_HUMAN;left
4301;P63104;Unknown;1433Z_HUMAN;left
4302;P14679;Unknown;TYRO_HUMAN;left
4303;P36969;Unknown;GPX4_HUMAN;left
4304;P51553;Unknown;IDH3G_HUMAN;left
4305;P28370;Unknown;SMCA1_HUMAN;left
4306;Q8NBT2;Unknown;SPC24_HUMAN;left
4307;Q92826;Unknown;HXB13_HUMAN;left
4308;P42694;Unknown;HELZ_HUMAN;left
4309;Q5MY95;Unknown;ENTP8_HUMAN;left
4310;Q96I99;Unknown;SUCB2_HUMAN;left
4311;Q9Y5U2;Unknown;TSSC4_HUMAN;left
4312;Q9UBL3;Unknown;ASH2L_HUMAN;left
4313;P61587;Unknown;RND3_HUMAN;left
4314;P45880;Unknown;VDAC2_HUMAN;left
4315;Q9UQR0;Unknown;SCML2_HUMAN;left
4316;P33240;Unknown;CSTF2_HUMAN;left
4317;P62273;Unknown;RS29_HUMAN;left
4318;O60353;Unknown;FZD6_HUMAN;left
4319;Q5VV42;Unknown;CDKAL_HUMAN;left
4320;Q8IYD1;Unknown;ERF3B_HUMAN;left
4321;Q9NX70;Unknown;MED29_HUMAN;left
4322;Q86UK5;Unknown;LBN_HUMAN;left
4323;P37198;Unknown;NUP62_HUMAN;left
4324;Q08188;Unknown;TGM3_HUMAN;left
4325;Q9UHQ9;Unknown;NB5R1_HUMAN;left
4326;Q9Y6N8;Unknown;CAD10_HUMAN;left
4327;Q16651;Unknown;PRSS8_HUMAN;left
4328;Q15121;Unknown;PEA15_HUMAN;left
4329;P51665;Unknown;PSMD7_HUMAN;left
4330;Q9NQE9;Unknown;HINT3_HUMAN;left
4331;Q96GD4;Unknown;AURKB_HUMAN;left
4332;O14965;Unknown;AURKA_HUMAN;left
4333;P49841;Unknown;GSK3B_HUMAN;left
4334;P49840;Unknown;GSK3A_HUMAN;left
4335;Q13868;Unknown;EXOS2_HUMAN;left
4336;Q92608;Unknown;DOCK2_HUMAN;left
4337;Q9NTI5;Unknown;PDS5B_HUMAN;left
4338;Q16666;Unknown;IF16_HUMAN;left
4339;Q86XS8;Unknown;GOLI_HUMAN;left
4340;P07858;Unknown;CATB_HUMAN;left
4341;Q15554;Unknown;TERF2_HUMAN;left
4342;Q7Z4Q2;Unknown;HEAT3_HUMAN;left
4343;O75746;Unknown;CMC1_HUMAN;left
4344;P62753;Unknown;RS6_HUMAN;left
4345;Q9NZK5;Unknown;ADA2_HUMAN;left
4346;Q5VWN6;Unknown;TASO2_HUMAN;left
4347;P55290;Unknown;CAD13_HUMAN;left
4348;Q8WV99;Unknown;ZFN2B_HUMAN;left
4349;Q14694;Unknown;UBP10_HUMAN;left
4350;Q9NUW8;Unknown;TYDP1_HUMAN;left
4351;P62854;Unknown;RS26_HUMAN;left
4352;P15941;Unknown;MUC1_HUMAN;left
4353;Q15061;Unknown;WDR43_HUMAN;left
4354;Q92688;Unknown;AN32B_HUMAN;left
4355;Q9Y426;Unknown;C2CD2_HUMAN;left
4356;P42785;Unknown;PCP_HUMAN;left
4357;Q9H400;Unknown;LIME1_HUMAN;left
4358;P63151;Unknown;2ABA_HUMAN;left
4359;Q9BTC8;Unknown;MTA3_HUMAN;left
4360;O43148;Unknown;MCES_HUMAN;left
4361;P33241;Unknown;LSP1_HUMAN;left
4362;P19224;Unknown;UD16_HUMAN;left
4363;Q13155;Unknown;AIMP2_HUMAN;left
4364;P55285;Unknown;CADH6_HUMAN;left
4365;Q86YQ8;Unknown;CPNE8_HUMAN;left
4366;Q99829;Unknown;CPNE1_HUMAN;left
4367;O14818;Unknown;PSA7_HUMAN;left
4368;P21397;Unknown;AOFA_HUMAN;left
4369;Q86VY9;Unknown;T200A_HUMAN;left
4370;O95361;Unknown;TRI16_HUMAN;left
4371;Q96FV2;Unknown;SCRN2_HUMAN;left
4372;Q8N8N7;Unknown;PTGR2_HUMAN;left
4373;Q96S59;Unknown;RANB9_HUMAN;left
4374;Q6PD62;Unknown;CTR9_HUMAN;left
4375;Q9Y3I0;Unknown;RTCB_HUMAN;left
4376;Q9BV57;Unknown;MTND_HUMAN;left
4377;Q15418;Unknown;KS6A1_HUMAN;left
4378;Q9BVK6;Unknown;TMED9_HUMAN;left
4379;Q7Z7H5;Unknown;TMED4_HUMAN;left
4380;P05120;Unknown;PAI2_HUMAN;left
4381;Q9H0E9;Unknown;BRD8_HUMAN;left
4382;Q9BYV8;Unknown;CEP41_HUMAN;left
4383;P26583;Unknown;HMGB2_HUMAN;left
4384;P19256;Unknown;LFA3_HUMAN;left
4385;Q86SX6;Unknown;GLRX5_HUMAN;left
4386;Q9NX02;Unknown;NALP2_HUMAN;left
4387;Q9BV20;Unknown;MTNA_HUMAN;left
4388;Q9NVD7;Unknown;PARVA_HUMAN;left
4389;Q9NT99;Unknown;LRC4B_HUMAN;left
4390;Q9P2N6;Unknown;KANL3_HUMAN;left
4391;O75909;Unknown;CCNK_HUMAN;left
4392;O95372;Unknown;LYPA2_HUMAN;left
4393;Q969Y2;Unknown;GTPB3_HUMAN;left
4394;Q99714;Unknown;HCD2_HUMAN;left
4395;Q02818;Unknown;NUCB1_HUMAN;left
4396;P55957;Unknown;BID_HUMAN;left
4397;P56545;Unknown;CTBP2_HUMAN;left
4398;Q9Y276;Unknown;BCS1_HUMAN;left
4399;Q9BTE6;Unknown;AASD1_HUMAN;left
4400;Q6P4I2;Unknown;WDR73_HUMAN;left
4401;A6NKF1;Unknown;SAC31_HUMAN;left
4402;Q9P0J7;Unknown;KCMF1_HUMAN;left
4403;Q6T4R5;Unknown;NHS_HUMAN;left
4404;Q8WU79;Unknown;SMAP2_HUMAN;left
4405;P60903;Unknown;S10AA_HUMAN;left
4406;Q9H3K6;Unknown;BOLA2_HUMAN;left
4407;Q9P0B6;Unknown;CC167_HUMAN;left
4408;Q8TCZ2;Unknown;C99L2_HUMAN;left
4409;P09497;Unknown;CLCB_HUMAN;left
4410;P62244;Unknown;RS15A_HUMAN;left
4411;Q8TF72;Unknown;SHRM3_HUMAN;left
4412;Q9C0K0;Unknown;BC11B_HUMAN;left
4413;O94856;Unknown;NFASC_HUMAN;left
4414;Q9BSC4;Unknown;NOL10_HUMAN;left
4415;Q15555;Unknown;MARE2_HUMAN;left
4416;O95295;Unknown;SNAPN_HUMAN;left
4417;Q9Y4W6;Unknown;AFG32_HUMAN;left
4418;Q9BV38;Unknown;WDR18_HUMAN;left
4419;Q9NP77;Unknown;SSU72_HUMAN;left
4420;Q9NQ94;Unknown;A1CF_HUMAN;left
4421;P38571;Unknown;LICH_HUMAN;left
4422;P20742;Unknown;PZP_HUMAN;left
4423;Q96DV4;Unknown;RM38_HUMAN;left
4424;Q9BRT2;Unknown;UQCC2_HUMAN;left
4425;P35749;Unknown;MYH11_HUMAN;left
4426;Q8TD55;Unknown;PKHO2_HUMAN;left
4427;Q14435;Unknown;GALT3_HUMAN;left
4428;P50395;Unknown;GDIB_HUMAN;left
4429;O43903;Unknown;GAS2_HUMAN;left
4430;Q6P1K2;Unknown;PMF1_HUMAN;left
4431;P82650;Unknown;RT22_HUMAN;left
4432;Q9UJ41;Unknown;RABX5_HUMAN;left
4433;Q9BRT3;Unknown;MIEN1_HUMAN;left
4434;P18848;Unknown;ATF4_HUMAN;left
4435;Q8IXQ4;Unknown;GPAM1_HUMAN;left
4436;O15085;Unknown;ARHGB_HUMAN;left
4437;P04233;Unknown;HG2A_HUMAN;left
4438;P19387;Unknown;RPB3_HUMAN;left
4439;Q14103;Unknown;HNRPD_HUMAN;left
4440;Q99729;Unknown;ROAA_HUMAN;left
4441;P25098;Unknown;ARBK1_HUMAN;left
4442;P43250;Unknown;GRK6_HUMAN;left
4443;P15735;Unknown;PHKG2_HUMAN;left
4444;O75676;Unknown;KS6A4_HUMAN;left
4445;O15111;Unknown;IKKA_HUMAN;left
4446;Q9BZC1;Unknown;CELF4_HUMAN;left
4447;P06493;Unknown;CDK1_HUMAN;left
4448;Q00535;Unknown;CDK5_HUMAN;left
4449;Q16539;Unknown;MK14_HUMAN;left
4450;Q7L9B9;Unknown;EEPD1_HUMAN;left
4451;Q8NAT2;Unknown;TDRD5_HUMAN;left
4452;Q96DA6;Unknown;TIM14_HUMAN;left
4453;P36269;Unknown;GGT5_HUMAN;left
4454;Q9NTX5;Unknown;ECHD1_HUMAN;left
4455;Q71UM5;Unknown;RS27L_HUMAN;left
4456;P42677;Unknown;RS27_HUMAN;left
4457;Q9NY27;Unknown;PP4R2_HUMAN;left
4458;Q9Y2A9;Unknown;B3GN3_HUMAN;left
4459;Q86Y13;Unknown;DZIP3_HUMAN;left
4460;Q53EP0;Unknown;FND3B_HUMAN;left
4461;Q86UA1;Unknown;PRP39_HUMAN;left
4462;Q5U5X0;Unknown;LYRM7_HUMAN;left
4463;Q8NHV1;Unknown;GIMA7_HUMAN;left
4464;P45378;Unknown;TNNT3_HUMAN;left
4465;Q13488;Unknown;VPP3_HUMAN;left
4466;P28288;Unknown;ABCD3_HUMAN;left
4467;P00492;Unknown;HPRT_HUMAN;left
4468;Q16850;Unknown;CP51A_HUMAN;left
4469;Q9Y487;Unknown;VPP2_HUMAN;left
4470;P82675;Unknown;RT05_HUMAN;left
4471;Q6PIY7;Unknown;GLD2_HUMAN;left
4472;P49796;Unknown;RGS3_HUMAN;left
4473;Q5TKA1;Unknown;LIN9_HUMAN;left
4474;O95721;Unknown;SNP29_HUMAN;left
4475;Q8TD06;Unknown;AGR3_HUMAN;left
4476;Q5JTW2;Unknown;CEP78_HUMAN;left
4477;Q9NVJ2;Unknown;ARL8B_HUMAN;left
4478;Q6QNY0;Unknown;BL1S3_HUMAN;left
4479;Q13541;Unknown;4EBP1_HUMAN;left
4480;Q9UNM6;Unknown;PSD13_HUMAN;left
4481;P55042;Unknown;RAD_HUMAN;left
4482;O75818;Unknown;RPP40_HUMAN;left
4483;P78332;Unknown;RBM6_HUMAN;left
4484;Q9H1A4;Unknown;APC1_HUMAN;left
4485;O94830;Unknown;DDHD2_HUMAN;left
4486;Q6P158;Unknown;DHX57_HUMAN;left
4487;Q09328;Unknown;MGT5A_HUMAN;left
4488;Q9Y653;Unknown;AGRG1_HUMAN;left
4489;O94901;Unknown;SUN1_HUMAN;left
4490;P06702;Unknown;S10A9_HUMAN;left
4491;O15117;Unknown;FYB1_HUMAN;left
4492;P55196;Unknown;AFAD_HUMAN;left
4493;P53004;Unknown;BIEA_HUMAN;left
4494;Q8NBJ4;Unknown;GOLM1_HUMAN;left
4495;O95104;Unknown;SCAF4_HUMAN;left
4496;Q9P000;Unknown;COMD9_HUMAN;left
4497;P52597;Unknown;HNRPF_HUMAN;left
4498;Q9NXH9;Unknown;TRM1_HUMAN;left
4499;Q9BYC5;Unknown;FUT8_HUMAN;left
4500;P51790;Unknown;CLCN3_HUMAN;left
4501;Q9Y570;Unknown;PPME1_HUMAN;left
4502;P07902;Unknown;GALT_HUMAN;left
4503;Q5T5X7;Unknown;BEND3_HUMAN;left
4504;Q96SQ9;Unknown;CP2S1_HUMAN;left
4505;P54760;Unknown;EPHB4_HUMAN;left
4506;Q8TAA5;Unknown;GRPE2_HUMAN;left
4507;Q7Z333;Unknown;SETX_HUMAN;left
4508;Q2M1P5;Unknown;KIF7_HUMAN;left
4509;Q9Y547;Unknown;IFT25_HUMAN;left
4510;O95747;Unknown;OXSR1_HUMAN;left
4511;Q02487;Unknown;DSC2_HUMAN;left
4512;P98194;Unknown;AT2C1_HUMAN;left
4513;Q9NQX3;Unknown;GEPH_HUMAN;left
4514;Q9HCY8;Unknown;S10AE_HUMAN;left
4515;Q96CM8;Unknown;ACSF2_HUMAN;left
4516;Q13257;Unknown;MD2L1_HUMAN;left
4517;Q9NQS7;Unknown;INCE_HUMAN;left
4518;P68133;Unknown;ACTS_HUMAN;left
4519;Q562R1;Unknown;ACTBL_HUMAN;left
4520;Q08174;Unknown;PCDH1_HUMAN;left
4521;Q96T37;Unknown;RBM15_HUMAN;left
4522;P07766;Unknown;CD3E_HUMAN;left
4523;Q9NQT5;Unknown;EXOS3_HUMAN;left
4524;Q9UHR5;Unknown;S30BP_HUMAN;left
4525;O95169;Unknown;NDUB8_HUMAN;left
4526;Q9HC52;Unknown;CBX8_HUMAN;left
4527;Q96S82;Unknown;UBL7_HUMAN;left
4528;Q9HCN4;Unknown;GPN1_HUMAN;left
4529;P62841;Unknown;RS15_HUMAN;left
4530;Q8IUQ0;Unknown;CLVS1_HUMAN;left
4531;Q9Y3U8;Unknown;RL36_HUMAN;left
4532;Q86W26;Unknown;NAL10_HUMAN;left
4533;Q13347;Unknown;EIF3I_HUMAN;left
4534;Q9BXV9;Unknown;GON7_HUMAN;left
4535;P02679;Unknown;FIBG_HUMAN;left
4536;Q13637;Unknown;RAB32_HUMAN;left
4537;P26196;Unknown;DDX6_HUMAN;left
4538;Q9Y3A3;Unknown;PHOCN_HUMAN;left
4539;P31947;Unknown;1433S_HUMAN;left
4540;Q9BV86;Unknown;NTM1A_HUMAN;left
4541;O60232;Unknown;ZNRD2_HUMAN;left
4542;P82909;Unknown;RT36_HUMAN;left
4543;O00461;Unknown;GOLI4_HUMAN;left
4544;Q8IX18;Unknown;DHX40_HUMAN;left
4545;O95810;Unknown;CAVN2_HUMAN;left
4546;Q96C36;Unknown;P5CR2_HUMAN;left
4547;Q96D46;Unknown;NMD3_HUMAN;left
4548;P10275;Unknown;ANDR_HUMAN;left
4549;P08708;Unknown;RS17_HUMAN;left
4550;Q969T4;Unknown;UB2E3_HUMAN;left
4551;O00762;Unknown;UBE2C_HUMAN;left
4552;Q9UI42;Unknown;CBPA4_HUMAN;left
4553;Q9UHF0;Unknown;TKNK_HUMAN;left
4554;Q9H425;Unknown;CA198_HUMAN;left
4555;Q8WUZ0;Unknown;BCL7C_HUMAN;left
4556;Q13613;Unknown;MTMR1_HUMAN;left
4557;P08621;Unknown;RU17_HUMAN;left
4558;O00562;Unknown;PITM1_HUMAN;left
4559;O15297;Unknown;PPM1D_HUMAN;left
4560;A7E2V4;Unknown;ZSWM8_HUMAN;left
4561;O75530;Unknown;EED_HUMAN;left
4562;P10153;Unknown;RNAS2_HUMAN;left
4563;Q96GM5;Unknown;SMRD1_HUMAN;left
4564;P53708;Unknown;ITA8_HUMAN;left
4565;Q9UNW1;Unknown;MINP1_HUMAN;left
4566;P32519;Unknown;ELF1_HUMAN;left
4567;Q9HCD5;Unknown;NCOA5_HUMAN;left
4568;Q9UBP4;Unknown;DKK3_HUMAN;left
4569;O95139;Unknown;NDUB6_HUMAN;left
4570;Q96FX2;Unknown;DPH3_HUMAN;left
4571;P60660;Unknown;MYL6_HUMAN;left
4572;Q9Y285;Unknown;SYFA_HUMAN;left
4573;P54709;Unknown;AT1B3_HUMAN;left
4574;P35527;Unknown;K1C9_HUMAN;left
4575;P42025;Unknown;ACTY_HUMAN;left
4576;P78357;Unknown;CNTP1_HUMAN;left
4577;Q13503;Unknown;MED21_HUMAN;left
4578;P19022;Unknown;CADH2_HUMAN;left
4579;O75525;Unknown;KHDR3_HUMAN;left
4580;P28289;Unknown;TMOD1_HUMAN;left
4581;P61086;Unknown;UBE2K_HUMAN;left
4582;Q9BTE7;Unknown;DCNL5_HUMAN;left
4583;Q9H0H5;Unknown;RGAP1_HUMAN;left
4584;P51798;Unknown;CLCN7_HUMAN;left
4585;A1L020;Unknown;MEX3A_HUMAN;left
4586;Q9HCG8;Unknown;CWC22_HUMAN;left
4587;Q9NZR1;Unknown;TMOD2_HUMAN;left
4588;Q96EU6;Unknown;RRP36_HUMAN;left
4589;Q5JU69;Unknown;TOR2A_HUMAN;left
4590;Q9GZV1;Unknown;ANKR2_HUMAN;left
4591;P35080;Unknown;PROF2_HUMAN;left
4592;Q04724;Unknown;TLE1_HUMAN;left
4593;Q8NFH3;Unknown;NUP43_HUMAN;left
4594;O15400;Unknown;STX7_HUMAN;left
4595;Q9UNN5;Unknown;FAF1_HUMAN;left
4596;P15531;Unknown;NDKA_HUMAN;left
4597;P54105;Unknown;ICLN_HUMAN;left
4598;P46736;Unknown;BRCC3_HUMAN;left
4599;Q6P179;Unknown;ERAP2_HUMAN;left
4600;P50443;Unknown;S26A2_HUMAN;left
4601;Q96RS6;Unknown;NUDC1_HUMAN;left
4602;Q5R372;Unknown;RBG1L_HUMAN;left
4603;Q13185;Unknown;CBX3_HUMAN;left
4604;Q9NPJ6;Unknown;MED4_HUMAN;left
4605;Q8IYK4;Unknown;GT252_HUMAN;left
4606;P01116;Unknown;RASK_HUMAN;left
4607;Q9Y388;Unknown;RBMX2_HUMAN;left
4608;Q9Y305;Unknown;ACOT9_HUMAN;left
4609;Q9Y5X1;Unknown;SNX9_HUMAN;left
4610;Q92609;Unknown;TBCD5_HUMAN;left
4611;P17568;Unknown;NDUB7_HUMAN;left
4612;P31153;Unknown;METK2_HUMAN;left
4613;Q9NSI8;Unknown;SAMN1_HUMAN;left
4614;Q9BUM1;Unknown;G6PC3_HUMAN;left
4615;Q9BU23;Unknown;LMF2_HUMAN;left
4616;Q8NB37;Unknown;GALD1_HUMAN;left
4617;Q8NF91;Unknown;SYNE1_HUMAN;left
4618;P33121;Unknown;ACSL1_HUMAN;left
4619;Q15054;Unknown;DPOD3_HUMAN;left
4620;Q9NR23;Unknown;GDF3_HUMAN;left
4621;Q8IUX1;Unknown;T126B_HUMAN;left
4622;P62277;Unknown;RS13_HUMAN;left
4623;Q9NRX2;Unknown;RM17_HUMAN;left
4624;Q96NC0;Unknown;ZMAT2_HUMAN;left
4625;O95302;Unknown;FKBP9_HUMAN;left
4626;Q96EP5;Unknown;DAZP1_HUMAN;left
4627;Q9HA65;Unknown;TBC17_HUMAN;left
4628;Q8TE02;Unknown;ELP5_HUMAN;left
4629;Q8N5K1;Unknown;CISD2_HUMAN;left
4630;Q9Y5K1;Unknown;SPO11_HUMAN;left
4631;Q9Y2H5;Unknown;PKHA6_HUMAN;left
4632;Q96DU3;Unknown;SLAF6_HUMAN;left
4633;Q8TDH9;Unknown;BL1S5_HUMAN;left
4634;Q99584;Unknown;S10AD_HUMAN;left
4635;Q9BVC5;Unknown;ASHWN_HUMAN;left
4636;O00571;Unknown;DDX3X_HUMAN;left
4637;Q7RTP6;Unknown;MICA3_HUMAN;left
4638;P83881;Unknown;RL36A_HUMAN;left
4639;Q969Q0;Unknown;RL36L_HUMAN;left
4640;Q8NCN5;Unknown;PDPR_HUMAN;left
4641;Q9NWY4;Unknown;HPF1_HUMAN;left
4642;P23511;Unknown;NFYA_HUMAN;left
4643;Q96PE7;Unknown;MCEE_HUMAN;left
4644;O95819;Unknown;M4K4_HUMAN;left
4645;Q9NVA1;Unknown;UQCC1_HUMAN;left
4646;Q9H3R2;Unknown;MUC13_HUMAN;left
4647;Q96B23;Unknown;CR025_HUMAN;left
4648;Q86YS6;Unknown;RAB43_HUMAN;left
4649;P46109;Unknown;CRKL_HUMAN;left
4650;P0C0L4;Unknown;CO4A_HUMAN;left
4651;Q13472;Unknown;TOP3A_HUMAN;left
4652;P05187;Unknown;PPB1_HUMAN;left
4653;Q9NUM4;Unknown;T106B_HUMAN;left
4654;Q96KC8;Unknown;DNJC1_HUMAN;left
4655;Q8NEF9;Unknown;SRFB1_HUMAN;left
4656;O95400;Unknown;CD2B2_HUMAN;left
4657;Q5XKP0;Unknown;MIC13_HUMAN;left
4658;Q96BQ1;Unknown;FAM3D_HUMAN;left
4659;P98173;Unknown;FAM3A_HUMAN;left
4660;P78539;Unknown;SRPX_HUMAN;left
4661;Q6ZN18;Unknown;AEBP2_HUMAN;left
4662;P12830;Unknown;CADH1_HUMAN;left
4663;Q9UBV8;Unknown;PEF1_HUMAN;left
4664;P45973;Unknown;CBX5_HUMAN;left
4665;P62834;Unknown;RAP1A_HUMAN;left
4666;Q8N7X0;Unknown;ADGB_HUMAN;left
4667;P34949;Unknown;MPI_HUMAN;left
4668;P61019;Unknown;RAB2A_HUMAN;left
4669;Q69YN4;Unknown;VIR_HUMAN;left
4670;P02686;Unknown;MBP_HUMAN;left
4671;P60866;Unknown;RS20_HUMAN;left
4672;Q99081;Unknown;HTF4_HUMAN;left
4673;Q9H6Z4;Unknown;RANB3_HUMAN;left
4674;P08590;Unknown;MYL3_HUMAN;left
4675;Q05707;Unknown;COEA1_HUMAN;left
4676;Q9H1B7;Unknown;I2BPL_HUMAN;left
4677;Q8N729;Unknown;NPW_HUMAN;left
4678;Q9HBG6;Unknown;IF122_HUMAN;left
4679;Q969P0;Unknown;IGSF8_HUMAN;left
4680;P63098;Unknown;CANB1_HUMAN;left
4681;Q5TEJ8;Unknown;THMS2_HUMAN;left
4682;Q96CS2;Unknown;HAUS1_HUMAN;left
4683;Q96BN8;Unknown;OTUL_HUMAN;left
4684;Q8NEY8;Unknown;PPHLN_HUMAN;left
4685;Q9BWH6;Unknown;RPAP1_HUMAN;left
4686;P05166;Unknown;PCCB_HUMAN;left
4687;P23919;Unknown;KTHY_HUMAN;left
4688;P01009;Unknown;A1AT_HUMAN;left
4689;Q9BSH4;Unknown;TACO1_HUMAN;left
4690;P40261;Unknown;NNMT_HUMAN;left
4691;Q9UKY4;Unknown;POMT2_HUMAN;left
4692;Q5UCC4;Unknown;EMC10_HUMAN;left
4693;Q2TAA2;Unknown;IAH1_HUMAN;left
4694;Q7Z3K3;Unknown;POGZ_HUMAN;left
4695;Q9Y376;Unknown;CAB39_HUMAN;left
4696;Q15904;Unknown;VAS1_HUMAN;left
4697;P55735;Unknown;SEC13_HUMAN;left
4698;Q04837;Unknown;SSBP_HUMAN;left
4699;Q7Z794;Unknown;K2C1B_HUMAN;left
4700;P23297;Unknown;S10A1_HUMAN;left
4701;Q9UNH7;Unknown;SNX6_HUMAN;left
4702;Q8WU90;Unknown;ZC3HF_HUMAN;left
4703;P12035;Unknown;K2C3_HUMAN;left
4704;Q8NDD1;Unknown;CA131_HUMAN;left
4705;Q13405;Unknown;RM49_HUMAN;left
