umap, ,,Cluster_UMAP
14.64643,5.680508,11.095086,87
14.871923,5.3846726,11.1218,70
14.454112,5.6341305,11.234094,41
14.900014,5.695019,10.962583,87
14.661447,5.400496,11.235043,70
15.067298,5.268553,11.0856,70
14.655975,5.83243,11.000724,87
14.8454275,5.738243,10.937569,87
14.704557,5.671071,11.082662,87
15.508791,5.3363166,10.657379,110
15.114346,5.579117,10.889022,87
15.126059,5.5798473,10.872351,87
13.658137,5.0889134,9.410033,98
14.832825,5.368842,11.168291,70
14.765583,5.616466,11.094913,87
15.074829,5.470136,10.840734,70
13.579844,5.1004715,9.428742,98
14.790569,5.484002,11.062561,70
14.76726,5.563877,11.115639,87
13.6513,5.177567,9.368089,98
14.53274,5.5540953,11.160577,87
15.071893,5.2640643,10.993413,70
15.198563,5.4104214,10.882467,70
15.048536,4.9880066,11.069995,70
14.990583,5.1055627,11.093603,70
15.25697,5.0146365,10.953619,70
14.783445,5.1380844,11.236826,70
15.150645,5.357046,10.959888,70
14.811523,5.1258845,11.223754,70
14.948976,5.1966925,11.094764,70
14.847562,5.3176064,11.161412,70
14.510351,5.435323,11.289107,70
15.206572,5.348433,10.889787,70
14.687729,5.0977855,11.244623,70
15.022866,5.393051,11.022657,70
15.418835,5.26967,10.7894535,70
14.5418825,4.7811866,11.322845,70
15.170501,5.115881,10.9957075,70
14.472243,5.4494605,11.323978,69
13.834054,5.23343,9.166261,98
14.955248,5.6980686,10.896676,87
14.476237,5.0635786,11.371626,69
15.08447,5.3418837,10.953004,70
14.584125,5.417786,11.216106,70
14.1759205,6.1639795,11.124837,41
14.264646,5.7878947,11.111421,41
14.72309,5.3579755,11.19465,70
15.393329,5.4747443,10.702072,70
14.880774,5.434668,11.076235,70
14.776345,5.0675445,11.254548,70
14.835194,5.327818,11.124946,70
14.514277,5.1247087,11.333798,70
14.732604,5.1305447,11.235358,70
13.849689,5.12228,9.456218,98
15.045139,4.701909,11.099714,70
13.692662,5.176129,9.405211,98
13.277052,5.8291755,10.967796,17
14.120184,5.0906143,11.292111,69
14.916391,5.0853996,11.176269,70
14.298818,4.961686,11.323684,69
13.62625,5.137365,9.389341,98
14.669788,4.8682632,11.311092,70
14.67112,4.783119,11.237252,70
14.519662,4.236875,11.142974,83
14.744235,4.8615665,11.219003,70
15.148095,4.7402763,11.007496,70
15.169164,5.2242155,10.952903,70
14.878016,4.930222,11.156971,70
14.986158,4.821457,11.108556,70
14.45869,5.5787153,11.206403,41
14.705647,5.2600446,11.215306,70
14.669197,4.805284,11.320939,70
14.751998,5.1033754,11.204822,70
14.810292,5.007726,11.252727,70
14.925804,4.6343603,11.178871,70
14.642006,4.955233,11.265578,70
14.90056,4.8636136,11.144635,70
14.616036,4.838465,11.308324,70
15.044039,4.8720064,11.086056,70
15.380464,4.166937,10.551656,83
14.772477,4.798092,11.239289,70
15.237219,4.120502,10.803504,83
15.067099,4.5528164,11.029897,70
14.709806,4.6124134,11.239317,70
13.589002,4.906911,9.347796,98
14.722288,4.8355603,11.246885,70
14.445055,4.840363,11.317971,69
14.335751,4.5607677,11.377226,69
13.585034,4.9142156,9.355184,98
14.684518,4.92456,11.229813,70
14.738738,4.420788,11.214025,83
14.776541,4.673579,11.2610035,70
13.596292,4.9312067,9.316205,98
15.100234,4.768811,11.042279,70
14.423316,4.5903373,11.214267,69
14.980539,4.790487,11.03031,70
14.451028,4.8136272,11.38114,69
14.796442,4.651141,11.259385,70
14.747065,4.955677,11.223584,70
14.934882,4.7044215,11.119265,70
13.8727665,5.2830515,9.547741,90
14.810145,4.5031824,11.200642,70
14.555777,4.6165013,11.35567,70
14.78537,4.687332,11.203198,70
14.765622,4.429842,11.158457,83
14.911972,4.391627,11.107705,83
14.274648,4.4698915,11.260506,57
14.77367,4.6781163,11.154197,70
14.801795,4.906259,11.173774,70
15.090036,4.643385,11.005693,70
14.73903,4.579569,11.236999,70
14.433125,4.035406,11.198596,57
15.19157,4.4251347,10.942858,83
13.623668,4.926573,9.351738,98
14.665361,4.7781177,11.182507,70
14.4054365,4.7054677,11.378683,69
14.111949,4.6427665,11.298141,69
14.9677305,4.896817,11.133373,70
14.621333,4.725928,11.155546,70
14.674612,4.468135,11.147655,83
14.477518,4.5334897,11.195151,69
14.607103,4.4539995,11.236384,83
14.729403,4.2703834,11.187444,83
15.218363,4.4288716,10.994023,83
13.609615,4.9085546,9.360796,98
14.684942,4.5653706,11.296188,70
14.098606,4.3543305,11.345479,57
14.223825,4.577108,11.404857,69
14.432791,4.5360985,11.322662,69
14.443461,4.480783,11.321173,57
14.648496,4.6144176,11.236048,70
14.671551,4.3396993,11.185726,83
14.704891,3.893602,10.9317465,83
14.583984,4.3797345,11.198735,83
14.232806,4.365028,10.82256,57
14.497428,4.1573267,11.110298,57
14.532258,4.1551147,11.127645,83
14.619942,4.192095,11.11686,83
14.530954,3.8468432,10.977816,83
14.379335,4.255546,11.266493,57
14.472514,4.6289515,11.3391075,69
13.796696,4.169735,11.365256,57
14.126963,4.135804,11.155271,57
14.577986,4.2091117,11.253415,83
13.958778,4.3514614,11.3870535,57
14.926069,4.129368,10.994095,83
14.311403,4.2812705,11.233075,57
14.693059,4.299853,11.1194315,83
14.5670595,4.3125496,11.2518,83
14.588873,4.288283,11.225584,83
14.760076,4.3685217,11.228295,83
14.009846,4.0994344,11.280286,57
14.562343,3.9526763,11.055015,83
14.366684,3.8027155,11.050681,57
14.07395,4.2998633,11.344267,57
13.611663,4.9232597,9.323361,98
14.727011,3.9450734,10.981952,83
14.154723,3.9782526,11.191507,57
14.15574,3.9264603,11.139201,57
14.298771,4.2325354,11.266282,57
14.274577,4.268987,11.244196,57
14.034051,4.0894194,11.262456,57
14.785654,4.425858,11.159244,83
14.7081995,4.1030493,11.0815115,83
14.4513645,3.9522727,11.060986,57
14.224461,4.41589,11.325127,57
14.232898,4.153531,11.257816,57
14.927653,3.8371272,10.888915,83
13.623861,4.427652,11.486707,57
13.681588,4.0425663,11.23096,57
14.362501,4.526532,11.392634,69
14.115735,4.291558,11.268581,57
14.82804,3.8120856,10.879536,83
14.646501,3.6771476,10.834938,83
14.387698,3.9641275,11.109755,57
14.266083,3.9271424,11.136739,57
14.3238,3.8879719,11.071944,57
14.13284,4.0138483,11.29628,57
14.096871,4.1621227,11.305679,57
13.96408,4.042609,11.265924,57
14.642736,4.060606,11.034421,83
15.328798,4.383752,10.884807,83
14.62417,4.082029,11.114735,83
14.278603,3.9100535,11.038175,57
14.303491,4.0988426,11.2050295,57
14.814528,3.7640512,10.853674,83
14.588242,3.905333,10.917761,83
14.290143,3.9735756,11.178115,57
14.036359,3.9516673,10.980218,57
14.601046,3.8620934,10.989096,83
14.365802,4.16326,11.247212,57
13.762589,3.9270253,11.195393,57
13.751349,3.7906253,11.151846,57
13.669451,5.2499475,9.295808,98
14.378352,3.7964895,11.041417,57
14.509937,3.739659,10.854868,83
14.753414,4.0915728,11.038896,83
14.07902,3.9384332,11.15094,57
14.041041,4.1360097,11.300463,57
14.022751,3.9756744,11.16969,57
14.653988,3.679548,10.884479,83
15.065863,3.8336105,10.7601795,83
13.354917,3.3852966,10.409874,33
14.64723,4.1409435,11.100443,83
14.350462,3.916001,11.128471,57
14.195915,3.9074166,11.142394,57
14.011557,3.9897416,10.942889,57
13.87798,4.2483296,11.40603,57
14.004968,3.8995743,11.190685,57
13.87066,4.1175528,11.259606,57
14.5360775,3.9008498,11.011837,83
14.312541,3.499979,10.798582,58
13.796597,3.547862,10.834835,57
13.625762,4.8408422,9.459426,98
14.843689,4.0722733,11.0390415,83
14.552836,3.966423,11.09056,83
14.339749,3.8175497,11.071148,57
14.326406,3.7832952,11.007768,57
13.843982,3.5627267,10.954128,57
14.126649,3.4301598,10.721435,58
14.110473,3.752089,11.032408,57
13.6562395,4.9695997,9.383854,98
14.7042265,3.5829198,10.756678,83
14.437867,3.3813472,10.628826,58
14.340713,3.8156457,11.065303,57
14.224826,3.7690449,11.077529,57
14.540186,3.389968,10.600529,92
14.247378,3.6221337,10.927075,57
13.516987,3.852243,11.225905,57
14.574591,3.574861,10.785804,83
14.498838,3.7059114,10.949875,57
14.113196,3.709631,11.042309,57
14.602535,3.340744,10.324182,99
14.174156,3.7295809,10.910277,57
13.782267,3.742517,11.093468,57
14.319702,3.6852977,10.908986,57
14.403652,3.342978,10.552581,58
14.150175,3.41761,10.800718,58
14.068587,3.6287088,10.899841,57
13.87539,3.6329875,10.921831,57
14.5775175,3.3844357,10.680263,92
13.849742,3.688664,11.009531,57
14.286271,3.5330496,10.849097,57
13.892475,3.4756088,10.798235,58
13.634709,5.096097,9.414148,98
14.01172,3.2904584,10.727911,58
13.598659,5.0381703,9.392022,98
13.789338,3.5977008,10.867784,57
14.13474,3.5463755,10.788658,57
13.684446,3.3876557,10.783687,58
14.074544,3.5063007,10.815209,57
14.120064,3.165717,10.397833,59
13.661588,3.4511902,10.85773,58
12.406053,3.890725,10.876734,32
14.073587,3.3744853,10.651283,58
14.658435,3.5052686,10.650978,83
14.566581,3.4136126,10.554722,92
14.733305,3.0463772,10.035822,99
13.832758,3.3169844,10.61446,58
13.171776,3.4770029,10.844101,65
14.423314,3.3200433,10.521106,58
13.941693,3.3193383,10.663032,58
13.627819,4.9226136,9.341958,98
13.578972,4.976997,9.540508,90
13.861591,3.4585285,10.848698,58
13.917121,3.2628345,10.511355,58
13.487416,3.1236036,10.325338,33
14.278791,3.2184772,10.4303,59
14.283411,3.1259942,10.459231,59
14.041811,3.657275,10.938685,57
14.082366,3.3829846,10.689357,58
14.283184,3.4799392,10.734266,58
14.033794,3.6081138,10.961083,57
14.054672,3.1729276,10.396723,59
13.9936,3.5743942,10.623272,57
13.574144,3.5672371,10.888653,57
14.119277,3.1293068,10.280858,59
13.9001045,3.2326076,10.546649,58
13.618156,4.9466743,9.385091,98
13.818712,3.396961,10.616261,58
14.125989,3.1761093,10.405437,59
14.012788,3.0061965,10.180361,59
13.810637,3.2744126,10.4219885,59
13.782031,3.2893643,10.556357,58
14.320452,3.4914958,10.82853,58
14.101131,3.0938542,10.4379,59
14.597708,3.2156565,10.352335,99
13.698734,5.047924,9.307707,98
14.218385,3.1671634,10.375599,59
14.098699,3.243893,10.537845,58
14.101836,3.3471437,10.609982,58
14.044569,3.212755,10.418979,59
14.233651,3.0553188,10.268205,59
13.057708,3.7025046,10.894797,47
13.781339,5.1332245,9.336525,98
14.23457,3.2396438,10.475993,59
13.695437,3.6119647,10.608321,57
13.809531,3.8031878,11.1234255,57
13.877634,3.2978153,10.476658,59
13.6683235,3.3397357,10.469635,59
13.413738,3.2465675,10.618821,65
13.931834,3.1957493,10.346387,59
13.1937275,3.2737894,10.263375,33
13.509307,3.5170112,10.629282,57
14.174602,3.2885575,10.659601,58
13.65297,3.138513,10.493007,59
14.421697,3.0256755,10.043162,59
14.546826,3.0352118,10.153464,99
13.535511,3.1876655,10.537143,58
13.896328,3.2840211,10.61686,58
13.561515,2.990752,10.03724,59
14.2661495,2.848594,9.981948,59
13.963515,2.9480696,10.03388,59
13.388114,3.15326,10.355472,33
14.258918,3.0455565,10.019582,59
13.903092,2.8772879,9.887493,59
13.666242,3.2987826,10.20434,59
13.931712,3.186167,10.379992,59
13.8698435,2.9627383,9.902028,59
13.943471,2.89369,10.037113,59
13.846054,3.2739544,10.595521,58
13.22628,3.2955635,10.18213,33
13.786193,2.9287798,10.007376,59
13.654194,3.229681,10.718015,58
13.522657,3.166749,10.499136,59
13.70305,3.736303,10.849511,57
14.002937,2.9816113,10.0704775,59
13.862564,3.0073879,10.087356,59
13.4400015,2.9619596,9.977212,33
13.829694,2.9430895,9.98514,59
13.556806,3.120832,10.294841,59
13.878804,3.1974277,10.338949,59
13.411596,2.9092216,9.614977,33
13.561588,3.0348885,10.187555,59
13.342457,2.9580915,9.880658,33
13.969818,3.186858,10.4367,59
13.784574,3.098723,10.341327,59
14.076101,2.8560276,9.814143,59
13.479164,3.0918639,10.335795,33
14.000384,2.9163404,9.939114,59
13.76004,2.8743782,9.913165,59
13.782782,2.9926364,10.207729,59
13.771102,2.9754767,10.00283,59
14.007794,2.976402,9.99712,59
13.478708,2.849225,9.654724,33
13.607051,3.173499,10.439191,59
14.356922,2.961356,9.880522,59
13.537394,2.7817779,9.915127,59
14.188501,2.927576,9.90642,59
13.956058,2.78681,9.570929,59
13.462483,3.0058496,10.1728,33
13.714678,2.8569224,9.649889,59
13.724355,2.8558397,9.80037,59
14.181163,2.7000265,9.681726,59
13.530096,2.847235,9.574023,59
13.815091,2.9376638,10.140704,59
12.721326,3.5228372,10.27632,44
13.634127,2.982183,10.066502,59
13.197958,2.9849815,9.982807,33
13.743577,2.983444,10.212811,59
13.419879,3.0385573,10.089498,33
13.6003475,3.0324988,10.207065,59
13.684651,2.822367,9.838865,59
13.732231,2.9617808,9.853736,59
14.234047,3.0749514,10.269095,59
13.482888,2.9841406,9.9880295,33
13.904641,2.9029095,9.865448,59
13.255436,2.93639,9.79317,33
13.719728,2.903224,9.5921335,59
13.549947,2.890259,9.636467,59
14.964229,3.153225,9.971693,99
13.951393,2.9597356,10.082951,59
13.6279335,4.974883,9.340312,98
13.420273,2.8384392,9.543782,33
13.020637,3.0202801,10.004459,33
13.501663,2.7219808,9.596577,59
13.422372,2.943552,10.010939,33
13.862479,2.8503306,9.799734,59
13.100801,2.871146,9.498543,60
13.344597,3.048491,10.192904,33
13.377023,2.8212595,9.6246195,33
13.490553,2.8916438,9.421024,60
13.115163,3.0051782,10.029937,33
13.848564,2.6952264,9.346683,93
13.366252,2.8463626,9.483646,60
13.7671385,2.9174361,9.798098,59
14.018776,2.8395538,9.549167,59
13.517252,3.0713964,9.927106,59
13.522904,2.836598,9.620351,59
12.930186,2.978404,9.729213,33
13.752549,2.8505766,9.61974,59
13.449506,2.8269594,9.65379,33
13.439732,2.9364288,9.46607,60
13.850719,2.8451986,9.716425,59
13.804988,2.758716,9.796934,59
13.609928,2.986144,10.114583,59
13.454829,2.8411024,9.544139,33
13.005289,2.984721,9.718823,33
13.763071,2.8403466,9.658922,59
13.320297,2.9189076,9.783136,33
13.118317,3.2047381,10.204618,33
13.512199,2.9279373,9.308786,93
13.344271,2.9164746,9.250218,60
13.365647,2.8811982,9.5393915,33
13.030851,2.7670536,9.517841,33
13.592784,2.7192426,9.467844,93
13.483463,2.8387187,9.4831505,60
13.19457,2.8756251,9.530958,33
13.258661,2.800429,9.6433935,33
13.501682,2.849644,9.493028,93
13.050348,3.0071936,9.71512,33
13.840501,2.8380673,9.33131,93
13.043952,2.8952847,9.38996,60
13.271102,2.8781753,9.470901,60
13.205,2.8594847,9.688238,33
13.533358,2.8996894,9.406126,93
13.315954,3.0532286,10.018371,33
13.712837,2.837137,9.44443,93
13.442187,2.7558177,9.489502,60
13.007769,2.9395094,9.037369,60
13.762178,2.836852,9.349916,93
12.618835,3.0621855,9.250334,60
13.458912,2.8124142,9.069388,60
13.631882,2.8321028,9.401372,93
12.882437,2.9398742,9.286816,60
13.149367,2.8465075,9.31088,60
12.971695,3.0307624,8.854763,60
13.149458,2.861413,9.497795,60
12.903288,2.9746258,9.7099695,33
12.780977,3.0254433,8.965907,60
13.544846,2.8880718,9.743162,59
13.095678,2.9595091,9.253667,60
12.9693775,2.9030278,9.087752,60
13.631864,4.8760133,9.289221,98
13.325785,2.6951692,9.175274,60
12.891411,3.0069678,8.9285345,60
13.180497,2.9339483,9.601889,33
13.300748,2.8941016,9.261591,60
13.362247,2.8516598,8.99211,60
13.5017,2.8445325,9.058808,93
13.450622,2.9021778,8.599993,60
13.405714,2.836742,8.77079,60
13.532796,2.903101,8.759712,93
13.779177,2.829072,8.888128,93
13.536729,2.7959356,9.317974,93
13.439113,2.8994915,8.844754,60
13.573586,2.9023619,9.19373,93
13.206629,2.9194138,9.595672,33
13.43646,2.856882,9.296733,60
13.169506,3.3148465,9.834686,33
13.647711,2.8342857,9.199433,93
13.490051,2.9558115,8.790191,60
13.627985,2.8621738,8.746137,93
13.113159,2.919024,9.024691,60
13.411059,2.841947,9.075637,60
13.687823,2.8332045,8.91301,93
13.540579,2.923872,8.702543,93
13.354825,2.8153822,8.87463,60
14.056748,2.9433448,8.228691,106
13.356619,2.8357913,9.223508,60
13.071514,2.9550905,9.311026,60
13.617652,4.980088,9.3248825,98
12.6231365,3.1510828,8.708821,60
13.565595,2.7319343,9.1358,93
13.416274,2.8391948,9.258285,60
13.214402,2.9402902,8.934438,60
14.146011,2.8308253,8.94624,93
13.54671,2.813771,9.292481,93
13.582215,2.824643,9.068624,93
13.29855,2.8442852,8.977928,60
13.151403,2.8706877,9.134668,60
13.042862,2.9978247,8.788984,60
13.469582,3.0322435,8.301744,79
13.199594,2.9196272,8.844533,60
13.387984,2.8998716,8.9361315,60
12.964024,2.994978,9.42345,60
13.27634,2.9289584,8.854909,60
13.271933,3.065228,8.297885,79
13.084952,2.946161,8.758314,60
14.378549,2.7109752,8.7080555,93
12.832534,3.034153,9.201781,60
13.068172,3.0434108,8.617994,60
12.898581,3.0296404,8.765472,60
13.307814,3.0096152,8.408187,79
13.655798,2.8865073,8.4788885,106
13.531148,2.8631911,8.571329,93
13.314848,2.8271556,9.183433,60
13.802913,2.8827965,8.643043,93
13.319885,3.049664,8.60351,60
13.092532,2.924532,8.507145,60
13.0487585,3.0404696,8.648973,60
13.296574,2.951447,8.64422,60
13.581114,2.9401734,8.35881,106
13.46549,2.961325,8.389279,79
13.662731,2.9380713,8.377669,106
13.025162,3.2065349,8.140466,79
12.807993,3.1296604,8.450676,79
13.381069,2.865742,8.777316,60
13.680398,2.9599724,8.249089,106
13.135912,2.9402142,8.803218,60
13.366781,2.9407554,8.659991,60
13.579438,4.876456,9.320977,98
13.059551,3.053881,8.493374,79
13.3096,3.001462,8.282287,79
12.966713,3.0085757,8.499658,79
13.182602,2.940004,8.989508,60
13.61219,4.948944,9.347444,98
12.877032,3.1049266,8.346354,79
13.638307,2.9685287,8.390877,106
13.570571,3.1090364,8.040748,106
12.949914,3.1741986,8.257741,79
12.760458,3.3685615,8.061571,79
13.328356,3.0634055,8.349162,79
12.74382,3.4294348,7.8739963,79
13.159901,3.1387753,8.130874,79
13.681915,3.0947008,8.167106,106
13.203634,3.0777729,8.268113,79
13.419285,3.14405,8.08193,79
13.135059,3.0805964,8.3917465,79
12.9444685,3.2711163,8.031342,79
13.271281,3.3615894,7.905132,79
12.956574,3.0352945,8.617359,60
13.234994,3.2037907,8.042618,79
13.456355,3.1413436,8.019208,79
13.636877,5.012202,9.304054,98
12.952693,3.0856123,8.450179,79
12.944871,3.2482994,8.0929985,79
12.963952,3.17003,8.27741,79
13.439769,3.0902011,8.072892,79
12.676032,3.1538813,8.55112,60
12.924773,3.1764557,8.304168,79
13.2649975,3.0225914,8.263211,79
12.978205,3.2322977,8.054107,79
12.972154,3.1116872,8.342105,79
13.414036,3.1907666,8.022041,79
13.048956,3.1871831,8.14113,79
13.056096,3.1273127,8.2538595,79
13.284731,3.1986341,8.084196,79
13.131725,3.1482632,8.175624,79
12.830729,3.2705107,8.048548,79
13.710917,3.4074507,7.5827007,106
12.946303,3.1681764,8.341229,79
13.101675,3.3743393,7.8758264,79
13.003719,3.3332467,8.002989,79
13.040295,3.201711,8.094977,79
13.363355,3.183952,7.9494367,79
13.83929,3.2386014,7.806396,106
13.256755,3.004818,8.256867,79
12.728302,3.1801786,8.202805,79
13.597249,5.055231,9.363347,98
13.621595,4.9560614,9.345722,98
13.204246,3.2307236,7.9323554,79
12.32719,3.322128,8.331202,72
12.920936,3.378779,7.857016,79
13.788153,3.0058198,8.040317,106
12.94927,3.212877,8.161541,79
13.58401,4.9719396,9.29449,98
12.882938,3.2754593,8.184625,79
13.263362,3.1612177,8.004594,79
13.491873,3.1743526,7.728261,79
12.653942,3.3460429,8.311411,79
13.048846,3.3258426,7.914009,79
12.839157,3.4013488,7.9000793,79
12.970364,3.4431984,7.822448,79
13.6059065,4.9684415,9.3338175,98
13.238082,3.3109143,7.846711,79
13.085383,3.344084,7.8646655,79
12.52893,3.3493803,8.033983,79
13.013004,3.6876364,7.597133,80
13.434186,3.4376085,7.5501895,79
13.397054,3.448536,7.691285,79
13.166364,3.4432516,7.7641606,79
13.24258,3.299117,7.9254575,79
13.618879,5.0474973,9.328903,98
13.599498,4.957654,9.313698,98
13.174694,3.465432,7.789669,79
12.686945,3.6802413,7.752946,80
13.44656,3.3942537,7.680179,79
12.838869,3.4437995,7.8699255,79
12.582869,3.5315223,7.947037,80
12.576476,3.5796237,7.8497844,80
13.356595,3.6882932,7.5247707,80
13.547603,3.5247958,7.5818634,102
12.810344,3.4510286,7.887353,79
13.376883,3.4975739,7.638504,79
12.944203,3.5968027,7.676736,80
12.89047,3.4618614,7.8064322,79
13.943604,3.3953037,7.655464,106
12.651877,3.4453866,7.9591556,79
12.974212,3.4556994,7.88809,79
13.254467,3.4934533,7.6455836,79
13.451882,3.8478928,7.2486134,84
13.271918,3.4409587,7.7083406,79
12.8106,3.4010282,7.9887466,79
13.4102335,3.821488,7.311457,84
13.223267,3.4235625,7.751849,79
13.470106,3.655152,7.6673656,80
13.256057,3.6246874,7.5042324,80
13.4886875,3.6948187,7.415015,84
12.847746,3.490602,7.8097773,79
13.429558,3.2867143,7.835438,79
13.164721,3.7528052,7.384719,84
13.789686,3.8449616,7.207037,94
13.316668,3.7222118,7.3904696,84
13.123773,3.5741744,7.6797385,80
12.971375,3.8743286,7.4583097,84
13.347527,3.6167777,7.5270658,80
13.767598,3.646074,7.587282,102
13.206406,3.7567213,7.4177704,84
13.712897,4.0132995,7.182019,94
13.414234,3.5920584,7.4919653,84
13.243283,3.8175623,7.4124484,84
13.622659,4.3218536,7.006515,94
13.439385,3.9797966,7.2110605,84
13.464608,3.7598815,7.3050494,84
13.175932,3.5065484,7.729956,80
13.606864,4.9781065,9.3251915,98
13.903901,3.7260015,7.3268147,94
13.540333,3.679204,7.473661,94
12.656085,3.8192818,7.6768303,80
13.51314,4.037263,7.1867228,94
13.092904,4.1448607,7.2460523,84
13.29792,4.183926,7.155031,84
13.69165,4.248127,7.053997,94
12.912797,3.6188085,7.584881,80
13.387464,4.227177,6.97105,84
13.57991,3.8897278,7.245167,94
12.279933,4.0094476,7.7498736,53
