label,anatomy,,,FiredHeatmap,FiredFractionHeatmap,ElectricActivityHeatmap,InhibitionHeatmap,CalciumHeatmap,BackgroundActivityHeatmap,GrownAxonsHeatmap,GrownDendritesHeatmap,umap,,,UMAPClustering
25212,163.78366,71.001892,133.06247,2,6,3,5,5,5,5,7,45.031124,84.061005,53.944668,75
25213,163.86536,71.069051,133.16663,3,6,3,4,5,7,5,5,62.973328,66.26354,55.08378,69
25214,163.81674,71.146911,133.14056,3,6,3,7,4,6,3,6,65.71759,76.975525,50.022346,62
25215,163.80541,71.056855,133.06788,6,6,3,6,8,6,8,4,59.954193,66.18543,62.39991,69
25216,163.75808,71.117608,133.02652,3,4,4,3,4,4,4,5,50.167694,71.412445,57.665688,62
25217,163.73069,71.05849,133.0051,5,5,3,5,4,5,4,5,62.320557,70.04164,66.84116,62
25218,163.88475,71.07721,133.07185,2,4,3,5,5,6,4,6,49.35489,87.271164,50.408978,75
25219,163.79935,71.128071,133.12737,2,4,3,3,4,4,5,7,71.195076,86.280975,59.86033,54
25220,163.74647,71.041689,133.10167,1,5,4,3,5,4,6,5,52.7687,65.3613,71.1263,60
25221,160.47013,71.0463,135.71438,2,6,4,5,4,6,4,4,60.46805,102.51809,73.48602,52
25222,160.49856,70.979648,135.66951,1,6,5,3,5,5,4,3,48.383984,75.6931,58.661034,75
25223,160.4711,71.075414,135.67802,1,5,4,4,5,4,5,5,56.726776,76.022606,55.06554,62
25224,160.4845,71.064659,135.64032,4,5,4,6,4,6,4,6,83.773735,86.875595,43.81989,6
25225,160.49211,71.079138,135.74983,1,5,5,4,6,6,7,5,51.202618,77.615524,61.755768,62
25226,160.41925,71.001951,135.75031,1,5,4,3,6,5,6,5,48.5065,82.32769,45.6128,74
25227,160.38395,71.070805,135.6256,3,6,3,6,6,4,6,6,53.879684,70.49298,56.88408,62
25228,160.40709,71.13916,135.65035,4,7,5,6,7,5,6,5,46.464367,78.437546,55.540775,75
25229,160.45255,70.989642,135.66931,5,5,4,4,4,4,4,5,50.24014,82.23782,77.277435,17
25230,160.48561,70.964576,135.69136,5,5,3,6,4,5,4,7,41.076923,73.50447,62.90632,75
25231,157.13373,71.015188,138.33498,1,4,4,5,5,6,6,7,46.309654,75.738785,70.061935,16
25232,157.20417,71.030989,138.40278,1,6,4,3,3,5,2,5,40.38449,75.373566,63.030663,75
25233,157.09196,70.963339,138.35261,3,4,5,4,5,7,6,7,61.84163,80.08853,51.386856,62
25234,157.11442,70.996719,138.31776,3,4,3,5,3,4,4,8,70.55321,71.85711,54.543858,54
25235,157.16846,70.924309,138.32294,4,6,4,6,6,5,6,6,56.092182,63.76329,56.247795,69
25236,157.11846,71.018462,138.36017,3,5,4,3,5,5,5,5,44.518784,74.49301,55.148544,75
25237,157.23126,71.041551,138.37685,2,3,4,4,2,7,2,6,69.52084,67.84865,58.675438,69
25238,157.12,70.93176,138.28685,2,4,4,5,4,5,5,7,59.136093,72.15459,61.953053,62
25239,157.20169,71.069084,138.27614,1,3,4,4,4,7,6,7,42.117428,83.15525,57.795044,75
25240,157.10632,70.953016,138.36574,4,6,4,7,7,5,7,5,42.07374,76.118576,60.66072,75
25241,152.80452,70.995344,140.83648,2,5,2,5,5,6,5,7,43.537514,75.927795,73.6869,16
25242,152.75409,71.085971,140.89077,3,5,3,7,5,6,6,5,52.257477,89.84102,59.24374,62
25243,152.89035,70.937424,140.7597,2,5,2,5,5,4,5,6,67.82173,75.511406,60.72048,62
25244,152.84985,71.075892,140.75237,1,5,3,7,6,4,7,6,40.358017,76.17412,59.332474,75
25245,152.77795,70.943357,140.84163,3,4,3,4,2,6,2,5,62.65699,71.14478,49.1325,71
25246,152.75259,71.005846,140.75445,2,4,4,5,4,7,4,5,48.357677,74.37756,58.81319,75
25247,152.87569,70.966176,140.7931,5,7,4,5,6,7,6,5,56.309113,74.47836,59.49318,62
25248,152.86965,71.014116,140.74636,1,4,5,4,4,5,5,7,46.44716,84.949554,68.77036,75
25249,152.72222,71.000869,140.93646,1,5,5,4,5,5,4,4,42.518616,73.37473,63.882523,75
25250,152.88568,70.985797,140.88968,3,4,3,5,5,6,6,5,38.707203,85.29373,58.469826,75
25251,147.6018,71.008408,142.22627,2,6,3,3,6,5,6,6,69.91881,77.06689,49.09126,71
25252,147.5847,71.074212,142.31066,3,6,3,5,6,4,6,7,54.61785,82.567215,45.34727,71
25253,147.68376,70.952134,142.15079,2,4,4,4,4,4,4,6,54.548183,66.390884,54.95624,69
25254,147.54162,71.011122,142.32328,3,6,3,4,5,4,5,5,43.91766,75.11854,58.225876,75
25255,147.5862,71.088699,142.26935,3,5,3,6,5,5,6,6,37.238636,78.91902,60.767715,75
25256,147.6755,70.96162,142.20821,4,7,6,7,6,5,5,5,53.854065,82.58243,61.839226,62
25257,147.5167,71.008731,142.20396,5,7,4,6,5,4,5,6,85.268715,64.56069,36.630272,7
25258,147.68077,71.028192,142.20702,5,4,4,6,3,5,3,5,64.80813,71.27198,49.978546,71
25259,147.63679,71.031522,142.28015,1,6,4,3,6,5,5,5,89.114845,73.89455,39.303947,6
25260,147.56817,70.961454,142.32225,2,5,3,4,6,3,6,6,60.598698,67.62656,53.062027,69
25261,143.27259,70.988564,144.72777,1,8,2,3,7,3,7,6,86.192894,59.64393,41.378017,7
25262,143.30152,71.001052,144.78436,2,6,5,4,7,5,6,4,84.47821,78.135086,38.085846,6
25263,143.29516,70.994814,144.74005,1,3,7,4,5,5,5,4,36.317627,74.57001,64.89538,75
25264,143.19208,71.035184,144.76658,5,8,6,5,6,6,5,5,55.497337,70.19607,52.564583,62
25265,143.3333,70.894341,144.80025,2,7,4,5,4,6,4,6,60.126537,74.374405,63.09898,62
25266,143.23217,71.079104,144.67856,2,5,5,4,5,7,5,7,54.9707,69.4996,50.911453,69
25267,143.24764,70.979998,144.67901,2,5,4,4,4,4,4,6,73.95324,101.6998,77.6115,38
25268,143.32623,71.052819,144.64982,1,3,3,5,4,6,5,6,46.09487,80.892876,52.664967,75
25269,143.29558,70.985363,144.74748,1,6,3,3,5,5,4,6,52.516132,74.166855,54.616684,62
25270,143.2052,71.058289,144.63992,1,6,4,4,4,6,3,3,53.623943,78.215,69.54205,62
25271,139.06269,70.99036,146.23666,3,5,5,4,5,6,5,6,50.88417,75.87471,46.95332,71
25272,138.99129,70.961402,146.21194,1,4,6,5,4,5,5,5,59.398552,70.06903,53.974205,62
25273,139.10931,70.90836,146.19164,2,4,2,5,5,5,5,4,41.874027,93.2084,50.271984,78
25274,139.06742,70.979861,146.14884,1,5,3,4,4,6,3,5,60.44386,66.40062,48.022503,59
25275,139.14275,71.072697,146.2347,2,6,4,4,6,5,6,5,41.783276,81.84135,67.189804,75
25276,138.98848,71.059395,146.15261,1,5,4,3,7,6,7,4,59.007298,78.80679,46.724377,71
25277,139.14972,70.93175,146.31998,1,5,5,4,6,6,5,7,56.89548,73.621216,54.106846,62
25278,139.11675,71.026623,146.18195,3,6,6,5,5,6,5,5,61.788223,63.849007,57.671467,69
25279,139.14884,70.963706,146.16982,1,7,4,4,6,5,6,6,62.935265,72.23093,50.65731,62
25280,139.13929,71.005431,146.29517,2,7,4,3,6,6,4,6,59.03933,72.2762,68.01378,62
25281,134.9721,71.013794,146.75292,3,7,5,5,6,5,6,5,41.06423,82.2612,47.00899,74
25282,134.98583,71.110389,146.75712,3,6,6,5,6,6,6,8,65.90864,73.48723,51.87352,62
25283,134.98105,71.077044,146.84752,4,4,5,5,4,6,4,8,40.56594,77.61321,53.591072,75
25284,135.06708,70.964817,146.65942,2,4,3,5,3,7,3,7,55.409454,85.66098,45.83576,71
25285,135.04864,71.003846,146.69296,1,7,2,6,6,5,5,5,48.502144,73.51545,65.037766,75
25286,134.94341,70.958081,146.66892,1,4,4,4,5,4,6,7,67.63992,75.98181,54.478584,62
25287,134.9997,71.017221,146.75972,1,6,3,3,6,6,6,6,63.64361,70.52363,59.981464,62
25288,134.90205,70.988461,146.79913,2,5,7,4,4,5,4,4,41.247818,84.09087,66.03513,75
25289,134.94355,71.007486,146.77055,2,5,4,4,5,6,6,6,54.260185,72.05354,64.14608,62
25290,135.02737,71.034505,146.66815,2,5,3,4,4,5,5,6,60.92241,71.09915,49.40818,71
25291,130.7622,71.01559,148.2618,3,5,3,4,5,5,5,7,48.818504,81.50131,52.566147,75
25292,130.76021,71.082621,148.31436,1,3,5,4,3,4,4,6,63.88704,67.20995,69.99913,69
25293,130.86144,70.973291,148.17041,2,6,6,3,5,7,6,6,46.32473,95.612595,54.00478,78
25294,130.76514,70.956945,148.25818,2,4,4,4,5,6,6,5,36.158405,80.36965,66.43297,75
25295,130.82396,71.084559,148.26991,3,3,5,4,4,4,5,6,67.46424,77.63568,49.269287,71
25296,130.76968,71.09224,148.3252,3,6,3,6,5,5,5,4,67.08764,78.58435,50.137726,62
25297,130.7095,70.939874,148.24117,4,5,3,7,5,7,5,6,56.09929,69.95513,60.57056,69
25298,130.84416,71.016764,148.23134,4,5,3,3,6,7,6,5,59.740467,71.15543,69.529144,62
25299,130.71153,70.967543,148.3238,3,4,3,5,5,5,6,6,43.198975,85.924446,56.811127,75
25300,130.72813,71.066748,148.21811,4,6,5,4,5,4,5,5,42.91941,77.66223,56.064575,75
25301,126.67162,71.039024,148.77806,3,6,4,5,6,7,6,4,54.154743,71.89022,64.33509,62
25302,126.70062,71.02656,148.78512,4,6,3,5,6,5,6,5,53.862835,66.152054,52.669968,69
25303,126.63569,71.045121,148.73178,2,6,4,3,5,6,5,4,59.424828,64.675415,65.820496,69
25304,126.70697,70.981149,148.76945,1,3,4,3,4,6,5,5,59.582077,69.39081,56.812443,69
25305,126.58144,71.052849,148.7154,2,4,3,5,5,5,5,5,56.555496,70.810936,55.982,62
25306,126.6328,71.125323,148.71568,3,6,5,5,6,5,5,4,53.132137,65.09677,65.18577,69
25307,126.61558,71.029209,148.78409,2,3,3,4,3,6,4,7,37.71772,79.09688,61.740135,75
25308,126.58088,71.041035,148.77338,4,4,3,6,4,4,5,8,58.250984,76.79165,65.61072,62
25309,126.60048,71.087578,148.75239,1,3,5,2,5,6,6,6,51.146904,70.9334,50.208122,62
25310,126.58671,71.065373,148.79955,2,7,3,4,3,5,2,5,42.34875,93.3334,56.31904,78
25311,121.58821,71.073727,149.17523,4,6,3,4,6,5,6,5,66.32273,71.90704,52.213287,62
25312,121.66626,71.035227,149.14377,2,6,4,5,4,5,4,6,71.01683,74.99936,49.44992,6
25313,121.62392,71.127048,149.16284,3,4,4,4,3,4,4,5,61.982674,69.878555,58.413586,69
25314,121.68689,71.041679,149.12274,1,5,3,3,5,4,5,7,55.03266,70.64259,57.71985,62
25315,121.51312,71.039007,149.26522,5,6,4,6,5,6,6,8,48.390945,73.7807,67.220665,75
25316,121.64028,71.041927,149.23569,1,5,2,4,6,6,6,5,53.611633,89.697075,47.807327,71
25317,121.61092,71.031871,149.27434,2,6,5,4,6,7,6,6,47.79938,73.11979,58.763237,75
25318,121.63764,70.9916,149.0975,3,6,5,5,5,5,4,3,46.612144,80.42541,55.892757,75
25319,121.53637,71.138221,149.10648,2,5,3,6,5,4,4,7,46.943916,74.2089,69.572685,75
25320,121.56045,71.135568,149.13014,1,5,4,3,4,7,4,5,53.876038,74.155334,53.144035,62
25321,117.49762,71.097162,149.69149,4,4,3,3,5,4,5,5,81.36899,85.58362,44.146965,6
25322,117.41325,71.148882,149.76669,6,7,6,4,5,5,4,5,51.065926,75.429016,62.302994,62
25323,117.47312,71.030513,149.78767,1,6,5,5,6,5,6,5,48.464275,73.530106,56.62889,75
25324,117.42967,71.007433,149.68612,2,7,4,4,9,5,9,5,70.92265,75.43639,49.21177,6
25325,117.54745,71.042335,149.68521,2,4,4,4,3,5,3,5,48.594055,71.72902,63.56858,75
25326,117.45584,71.128566,149.59627,2,5,3,4,6,5,6,6,45.18843,74.5076,58.389935,75
25327,117.59216,71.058924,149.62672,1,5,4,4,4,4,4,4,52.351707,75.842834,47.774395,71
25328,117.58773,71.038531,149.59668,2,5,4,3,4,4,4,6,41.157257,80.885704,59.5317,75
25329,117.47944,71.166019,149.73837,1,4,5,3,5,6,4,6,48.947277,70.5463,67.70698,75
25330,117.5786,71.190085,149.71017,1,5,4,5,4,7,5,6,62.68696,71.99657,50.022167,62
25331,114.28054,71.087689,151.31946,1,3,4,5,4,4,5,5,61.878967,74.55759,53.44431,62
25332,114.21928,71.052741,151.23609,2,6,4,3,5,6,5,5,51.016277,77.97533,49.801712,71
25333,114.24072,71.141342,151.38854,5,5,4,5,5,4,5,6,62.79347,70.76783,62.210274,62
25334,114.25914,71.068429,151.2323,2,4,3,5,5,4,5,5,44.622368,72.00939,65.466736,75
25335,114.3536,71.033421,151.37791,5,7,5,7,6,6,6,4,64.65623,74.306046,53.392975,62
25336,114.30045,71.130197,151.36678,1,7,3,4,6,5,5,6,78.44458,86.14705,46.702766,6
25337,114.2545,71.069351,151.40372,1,4,3,5,3,5,3,6,53.52716,81.41991,54.463345,62
25338,114.28864,71.117823,151.31728,1,5,4,3,5,6,5,5,45.553825,82.59706,48.722664,74
25339,114.29393,71.083166,151.30524,1,6,3,5,5,6,6,5,48.54765,80.596985,72.13017,16
25340,114.36873,71.055667,151.32188,4,6,4,4,4,6,4,7,68.251305,70.95148,50.34698,62
25341,111.18277,71.099855,151.95482,4,4,4,6,4,5,5,6,46.28834,73.633995,64.34277,75
25342,111.25741,71.136171,151.98588,5,7,4,7,6,5,5,5,45.036133,83.6794,54.942688,75
25343,111.13662,71.176711,151.92075,2,5,3,3,6,7,6,5,46.545647,76.667816,72.03596,16
25344,111.24425,71.092412,151.90488,4,6,3,6,6,6,5,5,44.981438,85.31823,58.1526,75
25345,111.26531,71.16367,151.99478,2,5,3,4,7,5,7,7,68.86263,73.54038,50.79142,62
25346,111.19249,71.143601,151.97672,2,6,5,4,7,6,7,5,41.20485,77.073105,61.882545,75
25347,111.13794,71.197519,152.04422,2,6,4,4,6,5,6,5,56.39731,74.390076,52.073677,62
25348,111.0969,71.139873,151.90832,6,6,3,7,5,4,5,4,52.513393,81.75736,43.34106,71
25349,111.2407,71.198439,152.02622,4,4,4,4,6,4,7,5,58.13641,75.3093,45.332558,71
25350,111.18815,71.142732,151.92805,4,5,4,5,6,4,6,5,42.37142,83.70254,71.9203,16
25351,106.97287,71.10165,153.4637,1,5,4,3,5,6,5,5,47.582314,66.23697,66.15489,58
25352,107.01537,71.093752,153.42439,3,5,5,6,3,5,3,5,51.74894,79.42634,59.60331,62
25353,107.01119,71.063997,153.51501,1,5,4,5,6,6,6,7,43.214745,76.63058,51.859665,75
25354,106.93964,71.022171,153.511,5,5,3,5,5,5,5,5,48.342937,77.059456,48.215794,74
25355,106.95204,71.030528,153.3917,1,5,3,4,5,8,6,6,50.326267,75.954865,64.57816,62
25356,106.89259,71.107788,153.54528,3,4,4,4,3,5,3,5,46.117195,67.3729,65.123116,58
25357,107.02267,71.063817,153.45036,3,6,3,6,6,6,6,4,66.31563,68.01648,56.674034,69
25358,107.03917,71.035122,153.55325,3,5,4,5,6,5,6,4,64.63512,68.31269,59.624733,69
25359,106.89143,71.099754,153.43766,2,3,3,4,3,5,4,6,59.119495,81.19716,44.73881,71
25360,106.99065,71.040659,153.48077,3,6,5,5,4,5,4,5,52.3317,79.84017,54.449493,62
25361,103.00159,71.146724,152.98734,1,4,4,4,4,6,5,7,41.979668,80.32388,57.360626,75
25362,102.99079,71.057995,152.91671,2,6,3,5,6,4,6,5,45.073055,72.45799,69.62359,75
25363,103.06683,71.204938,152.92122,7,6,6,6,5,7,5,6,47.73548,77.35703,54.528904,75
25364,103.03974,71.201167,153.04812,1,5,2,5,5,7,5,4,71.10517,87.042984,48.339424,6
25365,103.01057,71.146653,153.01471,4,4,3,4,4,5,5,5,51.999413,77.82933,72.22302,17
25366,102.90299,71.216107,153.03705,5,5,6,5,5,5,5,7,45.45079,90.06288,49.274292,79
25367,103.04245,71.205583,153.0683,1,6,4,3,4,7,4,6,48.720688,72.52634,64.9639,75
25368,103.05998,71.163299,153.03292,1,6,3,5,4,8,3,5,50.122265,77.204834,47.22118,71
25369,102.91615,71.110385,153.03521,4,7,4,6,5,5,5,4,37.258747,89.11774,56.07361,75
25370,103.04078,71.22599,153.03141,2,4,5,4,5,5,5,5,56.95227,71.27699,53.128784,62
25371,99.903825,71.15889,153.62269,3,5,3,4,4,6,5,6,49.964787,75.630684,69.75836,75
25372,99.936774,71.066336,153.71914,1,3,3,3,3,4,4,6,38.57082,81.27053,64.53046,75
25373,99.949036,71.168056,153.6326,2,4,5,4,5,6,5,5,53.724957,69.211975,51.03416,69
25374,99.988888,71.215843,153.58583,5,6,4,6,6,4,7,5,57.143826,71.52309,51.79924,62
25375,99.88002,71.25227,153.54385,2,4,2,4,3,6,4,7,70.60706,73.14496,54.224937,54
25376,100.00379,71.24152,153.68982,3,4,3,5,6,4,7,6,39.84179,77.77455,58.2632,75
25377,99.901433,71.14129,153.57791,3,4,3,6,4,6,4,7,87.64367,76.5513,38.57613,6
25378,99.918494,71.235616,153.52314,2,6,2,4,5,5,5,5,65.3533,70.517586,49.03425,71
25379,99.885983,71.090149,153.61035,3,6,3,7,5,5,4,5,63.620564,68.531456,53.14911,69
25380,99.819693,71.113593,153.69679,3,4,4,5,2,7,2,7,55.835743,75.74967,52.999115,62
25381,95.932549,71.203963,153.14633,4,6,4,3,6,6,6,6,52.36325,89.98271,52.45632,62
25382,95.892502,71.153656,153.21871,5,5,6,4,5,5,6,7,53.72938,64.84681,55.619125,69
25383,95.981537,71.239751,153.21637,3,7,4,5,6,5,5,5,45.079197,87.317696,62.906036,75
25384,95.911131,71.26817,153.15514,1,6,4,4,5,5,5,5,83.042114,76.96326,43.983536,6
25385,95.86151,71.257064,153.08636,3,7,4,4,6,6,6,5,67.353935,75.24366,49.30695,71
25386,95.975974,71.157071,153.10538,1,4,5,5,3,5,4,6,82.825775,79.885155,39.47985,6
25387,95.988578,71.265569,153.14095,1,7,5,2,7,6,6,5,50.766712,73.15443,61.505947,62
25388,95.866335,71.253734,153.24092,5,6,4,5,5,6,4,6,43.987602,76.15098,57.68509,75
25389,95.893975,71.238642,153.16803,3,6,4,6,5,6,4,4,56.389153,74.64572,70.07791,17
25390,96.005655,71.280215,153.188,5,6,5,4,5,6,5,7,45.01986,72.499374,65.79832,75
25391,91.841961,71.227398,153.66259,2,7,4,3,6,5,6,5,78.680756,70.02833,40.620773,6
25392,91.90895,71.162103,153.63947,2,4,5,4,4,6,5,4,64.1985,73.87677,46.45472,71
25393,91.876065,71.25694,153.64269,5,5,4,6,6,5,7,6,57.319813,66.341484,59.261917,69
25394,91.914736,71.19197,153.61225,1,6,4,2,4,5,3,5,37.95994,81.572716,61.98795,75
25395,91.920559,71.189072,153.62381,3,3,5,5,2,5,2,6,40.389824,76.391495,54.916195,75
25396,91.826288,71.151421,153.70421,3,7,4,6,6,7,6,5,46.779266,81.391304,59.936832,75
25397,91.76702,71.214866,153.6463,2,7,4,4,5,7,4,6,54.842743,70.74788,54.437717,62
25398,91.866672,71.314868,153.74416,1,5,4,6,5,5,5,5,51.850475,76.785446,46.681816,71
25399,91.839948,71.258044,153.67642,4,6,4,6,5,5,5,6,50.85001,69.208916,65.945465,69
25400,91.774533,71.280367,153.69177,4,6,3,7,4,5,4,5,53.421535,75.68865,68.771385,62
25401,88.735584,70.239862,154.27511,2,5,3,5,5,7,5,6,45.090183,72.819214,62.493454,75
25402,88.805239,70.300661,154.24318,1,4,3,5,2,5,2,5,56.596222,67.051735,56.99285,69
25403,88.814426,70.174131,154.18349,3,6,5,5,4,4,4,7,51.31743,72.6471,62.309155,62
25404,88.829606,70.328599,154.25816,4,8,4,5,7,7,6,5,63.785786,67.2575,63.475304,69
25405,88.678165,70.149459,154.21872,3,6,3,5,5,5,5,5,37.38849,73.890656,59.997383,75
25406,88.768373,70.329568,154.28882,2,5,3,6,5,6,5,4,52.859837,67.91452,58.76655,69
25407,88.699894,70.337304,154.34681,3,3,5,3,4,7,4,6,52.031345,69.354836,57.327065,69
25408,88.73863,70.17903,154.21335,3,6,3,5,7,4,7,6,54.48759,73.56263,56.336193,62
25409,88.659141,70.169206,154.18719,5,8,3,6,8,4,7,5,40.59052,80.27165,65.4793,75
25410,88.792333,70.156714,154.20833,4,7,3,6,6,5,5,7,82.2055,48.386723,72.8356,51
25411,84.764308,70.284936,153.79875,3,5,4,3,4,4,4,6,59.002113,75.577,51.68155,62
25412,84.841292,70.318782,153.85852,2,5,3,4,5,5,6,6,49.82719,71.21187,62.213608,75
25413,84.715914,70.276016,153.82835,5,6,3,7,8,4,8,4,40.286007,87.25234,61.998104,75
25414,84.671022,70.357576,153.87204,5,6,5,6,4,5,3,6,49.06073,76.58008,52.358364,75
25415,84.845961,70.191481,153.71177,5,5,4,4,5,6,5,6,59.70517,87.81005,51.49889,62
25416,84.701453,70.287452,153.89369,4,5,3,4,4,6,4,6,51.328484,72.27492,64.70603,62
25417,84.751275,70.209188,153.84792,1,5,3,5,6,5,6,6,64.17108,73.3659,59.27095,62
25418,84.724009,70.296757,153.89152,2,6,3,4,5,6,4,7,58.534058,68.73717,59.873383,69
25419,84.767832,70.338798,153.81916,2,7,5,4,6,6,7,7,59.007126,74.6071,54.149155,62
25420,84.757163,70.307029,153.82647,5,7,6,5,6,4,6,8,50.65842,79.66488,72.69773,17
25421,80.793032,70.330009,153.32239,3,4,4,3,5,6,6,7,60.33544,68.17391,63.90329,69
25422,80.806262,70.290893,153.28194,1,5,4,2,4,5,4,6,47.066536,81.54132,55.283142,75
25423,80.697891,70.391225,153.26089,4,7,6,5,5,7,3,4,52.09429,68.77165,49.770927,59
25424,80.803074,70.4165,153.35575,1,5,4,4,6,4,5,4,43.780216,82.076324,50.334663,75
25425,80.774561,70.37691,153.26303,3,7,3,4,5,6,3,5,60.372086,68.57674,51.384224,69
25426,80.717884,70.317833,153.22913,4,3,5,5,4,5,6,5,55.93859,69.51552,49.417652,59
25427,80.696783,70.27888,153.40573,4,6,4,5,6,5,7,7,56.11031,73.439964,51.43869,62
25428,80.859723,70.281878,153.40149,2,6,4,4,5,6,5,7,51.23104,73.19757,55.08598,62
25429,80.84514,70.276191,153.33969,6,5,2,7,6,4,5,6,53.483803,70.88414,64.81021,62
25430,80.753355,70.291253,153.37639,2,5,4,4,5,6,6,6,43.483673,92.95609,69.555824,78
25431,77.695263,70.342175,153.95774,2,4,3,3,5,6,5,5,56.733826,72.642914,56.45679,62
25432,77.787624,70.265306,154.02447,4,9,3,5,7,7,6,6,48.490673,69.87614,53.913254,58
25433,77.751056,70.314064,154.04186,1,4,4,3,3,7,4,4,63.002735,66.585175,59.88584,69
25434,77.710176,70.39801,154.05285,2,3,4,3,4,4,5,7,43.592995,75.67346,62.420677,75
25435,77.618726,70.289785,153.8882,2,5,4,5,5,6,5,4,43.828407,86.25632,51.759186,75
25436,77.759273,70.416744,153.94858,1,5,6,2,5,5,5,5,40.55222,87.032074,74.2466,16
25437,77.729459,70.319424,154.0071,1,5,4,4,5,3,5,7,51.460358,86.82567,46.568295,71
25438,77.729099,70.406658,153.95379,3,5,4,4,5,7,4,5,46.7072,66.87038,60.359665,58
25439,77.744062,70.31918,153.95436,1,5,4,4,6,4,6,5,50.979126,71.67516,63.67816,62
25440,77.605608,70.3827,153.87475,1,5,6,2,6,4,6,6,44.271233,78.87368,73.518875,16
25441,73.723987,70.387249,153.48138,6,6,3,7,5,7,5,4,63.40786,70.08687,51.38906,62
25442,73.748062,70.290413,153.43966,2,5,5,5,4,5,4,4,55.42736,72.10256,66.63392,62
25443,73.814615,70.377094,153.42136,2,4,5,5,5,6,5,5,60.73034,72.80412,51.840622,62
25444,73.667298,70.315143,153.55313,1,6,3,4,6,5,6,6,52.10289,87.34743,51.882267,62
25445,73.776644,70.410162,153.47684,3,8,3,6,7,6,7,6,60.55127,70.87501,61.70772,62
25446,73.691702,70.472536,153.56705,4,7,4,5,7,6,6,6,40.931274,69.86783,60.171158,58
25447,73.697018,70.328646,153.40842,2,7,5,4,6,5,5,5,49.006493,81.02362,56.534008,75
25448,73.645055,70.376375,153.41726,3,7,4,4,7,6,7,5,62.0011,62.321705,72.66694,60
25449,73.780323,70.300907,153.41981,5,4,4,4,5,7,5,7,66.47624,75.75978,47.944992,71
25450,73.735904,70.351413,153.54342,1,6,4,4,5,7,5,7,42.83482,90.471535,57.92709,78
25451,69.872023,70.453962,152.0124,5,6,5,6,6,6,5,5,61.627205,81.4458,44.44695,71
25452,69.921395,70.420957,152.0977,3,4,3,5,3,5,3,5,64.39066,68.144005,60.195942,69
25453,69.963963,70.451676,151.94833,2,4,3,4,6,8,7,5,47.655624,70.63051,65.47075,75
25454,69.806099,70.512966,151.99892,4,6,2,6,5,5,5,6,97.752266,60.229206,88.46527,53
25455,69.968633,70.408684,151.96153,2,6,5,3,5,5,5,7,48.822876,80.83174,66.30384,75
25456,69.841736,70.544365,152.04766,1,7,4,3,5,4,4,6,64.671745,73.63608,56.28092,62
25457,69.858712,70.460462,152.01996,4,6,3,4,5,6,6,5,40.374737,73.29355,66.42818,75
25458,69.870398,70.431684,152.07378,5,4,3,5,5,4,5,5,43.742073,74.84005,56.578545,75
25459,69.856152,70.369269,152.06898,1,6,3,4,5,4,5,6,51.293076,68.30422,50.416904,69
25460,69.830708,70.543326,152.05118,3,5,3,5,6,7,7,6,40.154137,85.58315,72.15946,16
25461,66.893566,70.487767,151.65513,2,6,4,6,7,5,7,4,51.767265,74.082634,54.630455,62
25462,66.976458,70.452955,151.56865,1,3,3,4,3,7,4,7,56.331947,82.47574,45.05851,71
25463,66.80014,70.519651,151.69436,4,7,4,5,3,6,2,5,83.52021,81.690796,36.06115,6
25464,66.850498,70.442237,151.68469,2,6,6,4,6,5,6,4,58.016075,72.99689,68.13611,62
25465,66.835425,70.498547,151.61807,1,5,3,4,5,4,3,5,56.731827,79.98877,50.303917,62
25466,66.943247,70.434204,151.73412,2,6,2,4,5,7,5,5,69.5963,78.29341,50.820026,62
25467,66.922359,70.401094,151.57079,1,5,3,3,5,5,6,4,49.376675,81.02873,53.693,75
25468,66.794411,70.434596,151.63357,2,6,4,5,3,6,2,7,58.689316,68.54808,58.380806,69
25469,66.891433,70.506104,151.56463,2,4,3,5,5,6,5,8,87.73826,77.751076,43.694504,6
25470,66.934863,70.499583,151.61958,2,7,2,5,7,5,6,5,50.23242,72.77454,69.01347,62
25471,62.92229,70.53284,151.17877,1,4,2,5,5,6,6,7,61.857304,72.012085,53.841576,62
25472,63.022108,70.483032,151.24033,2,4,3,4,3,5,4,7,52.53949,89.52229,49.958023,71
25473,62.924631,70.468266,151.09225,1,7,4,4,7,5,6,5,37.86149,79.98595,57.26339,75
25474,62.85968,70.569371,151.25725,2,5,4,4,4,5,3,6,35.43731,88.689415,60.36862,75
25475,62.849769,70.438501,151.23031,3,4,4,4,4,4,4,4,51.468758,71.57904,54.026867,62
25476,62.848402,70.492989,151.19316,1,5,3,5,5,6,4,5,56.17914,72.97353,66.789764,62
25477,62.941081,70.617491,151.13401,4,6,4,7,5,7,5,5,51.114517,92.68485,52.23317,81
25478,63.013743,70.532224,151.22943,1,4,3,4,3,6,4,7,69.39963,70.86256,56.481434,62
25479,62.994526,70.497229,151.24403,5,5,5,5,4,5,3,6,65.25804,70.27711,53.581276,62
25480,62.927567,70.478642,151.1645,5,5,2,6,6,5,6,6,52.12086,81.3967,77.33841,17
25481,59.070326,70.599553,149.70979,1,5,3,5,5,6,5,7,62.722935,70.898964,49.269836,71
25482,58.990356,70.540269,149.74452,1,5,4,3,5,7,4,3,46.975132,72.769005,64.931335,75
25483,59.147499,70.562739,149.76517,2,6,3,4,5,6,5,5,62.566067,74.49695,46.462093,71
